Время[с],Напряжение[В]
3.1437,1.9186
3.1450,1.9074
3.1459,1.9186
3.1474,1.9111
3.1483,1.9148
3.1492,1.9148
3.1500,1.9186
3.1513,1.9148
3.1525,1.9223
3.1536,1.9223
3.1547,1.9186
3.1557,1.9186
3.1567,1.9186
3.1581,1.9111
3.1592,1.9223
3.1602,1.9186
3.1610,1.9148
3.1620,1.9148
3.1628,1.9186
3.1636,1.9186
3.1645,1.9223
3.1653,1.9186
3.1662,1.9186
3.1671,1.9186
3.1679,1.9223
3.1764,1.9223
3.1771,1.9186
3.1778,1.9186
3.1786,1.9223
3.1795,1.9186
3.1803,1.9111
3.1811,1.9148
3.1820,1.9186
3.1827,1.9148
3.1835,1.9111
3.1843,1.9223
3.1852,1.9111
3.1861,1.9186
3.1870,1.9148
3.1878,1.9148
3.1886,1.9186
3.1895,1.9223
3.1903,1.9148
3.1911,1.9148
3.1919,1.9186
3.1928,1.9111
3.1936,1.9148
3.1944,1.9223
3.1953,1.9223
3.1961,1.9148
3.1970,1.9223
3.1978,1.9148
3.1986,1.9186
3.1994,1.9186
3.2002,1.9223
3.2011,1.9148
3.2019,1.9223
3.2028,1.9148
3.2036,1.9186
3.2044,1.9223
3.2052,1.9111
3.2061,1.9148
3.2069,1.9148
3.2077,1.9148
3.2086,1.9186
3.2094,1.9223
3.2104,1.9223
3.2112,1.9223
3.2121,1.9148
3.2130,1.9148
3.2138,1.9223
3.2146,1.9223
3.2155,1.9223
3.2163,1.9223
3.2172,1.9223
3.2180,1.9148
3.2189,1.9223
3.2197,1.9223
3.2205,1.9186
3.2214,1.9186
3.2222,1.9186
3.2231,1.9148
3.2239,1.9186
3.2248,1.9223
3.2256,1.9223
3.2265,1.9186
3.2273,1.9186
3.2281,1.9186
3.2290,1.9223
3.2299,1.9223
3.2308,1.9223
3.2316,1.9223
3.2324,1.9111
3.2333,1.9186
3.2341,1.9223
3.2349,1.9223
3.2358,1.9223
3.2366,1.9186
3.2375,1.9148
3.2383,1.9186
3.2392,1.9223
3.2400,1.9223
3.2409,1.9148
3.2417,1.9186
3.2425,1.9223
3.2434,1.9186
3.2442,1.9260
3.2450,1.9148
3.2459,1.9223
3.2468,1.9223
3.2477,1.9223
3.2485,1.9223
3.2494,1.9223
3.2502,1.9223
3.2510,1.9223
3.2521,1.9223
3.2533,1.9223
3.2544,1.9186
3.2554,1.9186
3.2568,1.9186
3.2578,1.9223
3.2587,1.9223
3.2595,1.9186
3.2604,1.9223
3.2613,1.9186
3.2622,1.9223
3.2631,1.9148
3.2640,1.9148
3.2649,1.9186
3.2658,1.9223
3.2667,1.9186
3.2676,1.9186
3.2685,1.9148
3.2694,1.9223
3.2703,1.9186
3.2711,1.9223
3.2720,1.9148
3.2729,1.9148
3.2737,1.9186
3.2746,1.9186
3.2755,1.9111
3.2764,1.9148
3.2773,1.9186
3.2783,1.9186
3.2793,1.9111
3.2802,1.9186
3.2811,1.9148
3.2821,1.9223
3.2831,1.9223
3.2841,1.9223
3.2851,1.9186
3.2861,1.9223
3.2870,1.9223
3.2881,1.9186
3.2890,1.9148
3.2900,1.9111
3.2909,1.9186
3.2919,1.9223
3.2928,1.9223
3.2938,1.9186
3.2947,1.9223
3.2957,1.9186
3.2967,1.9148
3.2976,1.9223
3.2986,1.9186
3.2995,1.9186
3.3005,1.9223
3.3015,1.9186
3.3024,1.9223
3.3034,1.9223
3.3043,1.9223
3.3052,1.9148
3.3062,1.9148
3.3073,1.9223
3.3083,1.9223
3.3093,1.9186
3.3103,1.9186
3.3112,1.9111
3.3121,1.9186
3.3132,1.9148
3.3141,1.9186
3.3150,1.9111
3.3160,1.9148
3.3169,1.9223
3.3179,1.9223
3.3188,1.9186
3.3199,1.9223
3.3208,1.9223
3.3217,1.9186
3.3226,1.9111
3.3235,1.9148
3.3244,1.9111
3.3253,1.9186
3.3262,1.9223
3.3272,1.9223
3.3281,1.9186
3.3289,1.9186
3.3299,1.9148
3.3308,1.9148
3.3317,1.9223
3.3325,1.9186
3.3335,1.9186
3.3343,1.9223
3.3352,1.9223
3.3362,1.9223
3.3371,1.9186
3.3380,1.9186
3.3389,1.9148
3.3399,1.9186
3.3408,1.9186
3.3418,1.9223
3.3428,1.9223
3.3437,1.9223
3.3446,1.9148
3.3456,1.9186
3.3465,1.9148
3.3475,1.9223
3.3485,1.9111
3.3494,1.9186
3.3504,1.9186
3.3513,1.9223
3.3524,1.9223
3.3533,1.9186
3.3542,1.9186
3.3551,1.9186
3.3561,1.9186
3.3569,1.9223
3.3579,1.9186
3.3588,1.9186
3.3597,1.9223
3.3606,1.9186
3.3615,1.9186
3.3625,1.9186
3.3635,1.9148
3.3644,1.9074
3.3655,1.9223
3.3667,1.9186
3.3679,1.9186
3.3692,1.9223
3.3706,1.9223
3.3720,1.9223
3.3734,1.9186
3.3744,1.9148
3.3752,1.9111
3.3762,1.9186
3.3774,1.9223
3.3786,1.9186
3.3807,1.9223
3.3819,1.9186
3.3831,1.9148
3.3841,1.9223
3.3852,1.9223
3.3863,1.9186
3.3873,1.9223
3.3883,1.9186
3.3893,1.9223
3.3902,1.9223
3.3912,1.9186
3.3921,1.9186
3.3931,1.9186
3.3941,1.9223
3.3951,1.9223
3.3961,1.9186
3.3970,1.9223
3.3978,1.9186
3.3986,1.9148
3.3994,1.9148
3.4002,1.9186
3.4011,1.9186
3.4020,1.9223
3.4030,1.9223
3.4039,1.9223
3.4049,1.9148
3.4058,1.9148
3.4068,1.9186
3.4078,1.9148
3.4087,1.9148
3.4096,1.9223
3.4105,1.9111
3.4114,1.9223
3.4123,1.9186
3.4132,1.9148
3.4140,1.9186
3.4149,1.9186
3.4158,1.9111
3.4166,1.9186
3.4177,1.9111
3.4187,1.9223
3.4195,1.9148
3.4203,1.9186
3.4212,1.9148
3.4262,1.9148
3.4270,1.9186
3.4277,1.9186
3.4284,1.9148
3.4292,1.9223
3.4299,1.9111
3.4306,1.9186
3.4313,1.9148
3.4320,1.9223
3.4327,1.9186
3.4334,1.9223
3.4343,1.9223
3.4351,1.9111
3.4358,1.9186
3.4365,1.9223
3.4373,1.9223
3.4380,1.9148
3.4389,1.9186
3.4397,1.9186
3.4406,1.9111
3.4415,1.9186
3.4424,1.9148
3.4433,1.9223
3.4441,1.9223
3.4450,1.9223
3.4459,1.9223
3.4469,1.9186
3.4478,1.9186
3.4487,1.9186
3.4495,1.9260
3.4504,1.9148
3.4512,1.9223
3.4521,1.9148
3.4529,1.9223
3.4538,1.9186
3.4546,1.9223
3.4555,1.9148
3.4563,1.9223
3.4571,1.9148
3.4579,1.9186
3.4587,1.9148
3.4595,1.9223
3.4603,1.9186
3.4611,1.9223
3.4619,1.9186
3.4627,1.9148
3.4635,1.9148
3.4643,1.9186
3.4651,1.9186
3.4659,1.9223
3.4669,1.9223
3.4677,1.9223
3.4684,1.9186
3.4692,1.9223
3.4701,1.9223
3.4709,1.9186
3.4717,1.9186
3.4725,1.9148
3.4733,1.9223
3.4742,1.9186
3.4750,1.9186
3.4758,1.9223
3.4767,1.9148
3.4776,1.9223
3.4784,1.9186
3.4793,1.9148
3.4801,1.9111
3.4810,1.9223
3.4818,1.9148
3.4826,1.9186
3.4834,1.9111
3.4842,1.9186
3.4850,1.9186
3.4858,1.9148
3.4867,1.9186
3.4875,1.9111
3.4883,1.9186
3.4892,1.9223
3.4901,1.9186
3.4909,1.9186
3.4918,1.9186
3.4926,1.9223
3.4935,1.9186
3.4943,1.9223
3.4951,1.9186
3.4961,1.9186
3.4969,1.9111
3.4976,1.9186
3.4984,1.9186
3.4992,1.9223
3.5000,1.9223
3.5008,1.9223
3.5016,1.9223
3.5024,1.9186
3.5033,1.9186
3.5040,1.9148
3.5047,1.9186
3.5055,1.9223
3.5063,1.9186
3.5071,1.9223
3.5080,1.9223
3.5089,1.9186
3.5096,1.9223
3.5104,1.9223
3.5112,1.9260
3.5121,1.9223
3.5130,1.9148
3.5139,1.9186
3.5147,1.9186
3.5155,1.9148
3.5164,1.9186
3.5172,1.9148
3.5183,1.9148
3.5195,1.9186
3.5207,1.9186
3.5220,1.9223
3.5233,1.9186
3.5242,1.9186
3.5251,1.9186
3.5260,1.9186
3.5269,1.9148
3.5279,1.9148
3.5288,1.9186
3.5297,1.9186
3.5306,1.9186
3.5316,1.9111
3.5325,1.9111
3.5334,1.9223
3.5343,1.9186
3.5352,1.9148
3.5362,1.9148
3.5370,1.9186
3.5378,1.9148
3.5387,1.9148
3.5395,1.9223
3.5403,1.9148
3.5411,1.9148
3.5420,1.9223
3.5428,1.9186
3.5436,1.9186
3.5444,1.9186
3.5456,1.9148
3.5465,1.9223
3.5474,1.9111
3.5482,1.9148
3.5491,1.9148
3.5499,1.9111
3.5507,1.9223
3.5516,1.9148
3.5524,1.9186
3.5534,1.9148
3.5542,1.9186
3.5551,1.9223
3.5561,1.9186
3.5570,1.9186
3.5580,1.9148
3.5590,1.9186
3.5600,1.9148
3.5609,1.9186
3.5619,1.9148
3.5629,1.9111
3.5639,1.9186
3.5649,1.9223
3.5659,1.9223
3.5669,1.9223
3.5679,1.9148
3.5688,1.9111
3.5698,1.9186
3.5707,1.9148
3.5717,1.9186
3.5727,1.9148
3.5736,1.9186
3.5746,1.9223
3.5756,1.9186
3.5767,1.9223
3.5776,1.9148
3.5785,1.9111
3.5793,1.9186
3.5802,1.9111
3.5810,1.9148
3.5819,1.9186
3.5827,1.9223
3.5836,1.9186
3.5844,1.9223
3.5852,1.9148
3.5861,1.9186
3.5869,1.9186
3.5878,1.9186
3.5886,1.9223
3.5895,1.9111
3.5904,1.9186
3.5912,1.9223
3.5921,1.9186
3.5930,1.9223
3.5939,1.9111
3.5948,1.9186
3.5957,1.9186
3.5965,1.9186
3.5974,1.9111
3.5983,1.9148
3.5992,1.9186
3.6001,1.9186
3.6011,1.9148
3.6020,1.9186
3.6030,1.9148
3.6039,1.9223
3.6049,1.9223
3.6058,1.9223
3.6069,1.9111
3.6079,1.9223
3.6089,1.9186
3.6099,1.9148
3.6109,1.9148
3.6118,1.9186
3.6128,1.9186
3.6137,1.9186
3.6147,1.9186
3.6156,1.9186
3.6166,1.9223
3.6175,1.9186
3.6184,1.9223
3.6193,1.9186
3.6201,1.9186
3.6209,1.9148
3.6218,1.9186
3.6226,1.9186
3.6234,1.9186
3.6242,1.9186
3.6250,1.9148
3.6258,1.9223
3.6268,1.9111
3.6279,1.9186
3.6290,1.9186
3.6300,1.9223
3.6310,1.9186
3.6321,1.9223
3.6331,1.9223
3.6340,1.9223
3.6349,1.9223
3.6358,1.9223
3.6368,1.9186
3.6377,1.9186
3.6386,1.9186
3.6395,1.9148
3.6404,1.9186
3.6412,1.9148
3.6421,1.9111
3.6430,1.9223
3.6438,1.9111
3.6447,1.9111
3.6456,1.9186
3.6466,1.9223
3.6475,1.9186
3.6484,1.9148
3.6493,1.9148
3.6502,1.9186
3.6512,1.9186
3.6522,1.9223
3.6531,1.9223
3.6541,1.9223
3.6551,1.9186
3.6561,1.9148
3.6569,1.9186
3.6579,1.9186
3.6588,1.9148
3.6598,1.9186
3.6607,1.9186
3.6615,1.9148
3.6626,1.9223
3.6635,1.9223
3.6644,1.9223
3.6653,1.9223
3.6662,1.9111
3.6671,1.9186
3.6680,1.9111
3.6689,1.9148
3.6698,1.9223
3.6706,1.9223
3.6715,1.9148
3.6724,1.9186
3.6734,1.9186
3.6743,1.9186
3.6752,1.9148
3.6763,1.9223
3.6772,1.9186
3.6781,1.9186
3.6815,1.9186
3.6824,1.9186
3.6834,1.9223
3.6845,1.9223
3.6855,1.9186
3.6865,1.9223
3.6875,1.9223
3.6885,1.9186
3.6895,1.9223
3.6905,1.9186
3.6915,1.9223
3.6924,1.9148
3.6932,1.9223
3.6941,1.9148
3.6950,1.9223
3.6960,1.9223
3.6968,1.9148
3.6977,1.9186
3.6985,1.9186
3.6992,1.9148
3.7003,1.9223
3.7012,1.9223
3.7022,1.9186
3.7031,1.9186
3.7062,1.9148
3.7071,1.9223
3.7079,1.9186
3.7088,1.9111
3.7096,1.9148
3.7103,1.9186
3.7110,1.9148
3.7117,1.9074
3.7125,1.9186
3.7132,1.9186
3.7140,1.9111
3.7147,1.9186
3.7154,1.9186
3.7161,1.9223
3.7169,1.9111
3.7177,1.9223
3.7184,1.9223
3.7192,1.9186
3.7199,1.9111
3.7206,1.9111
3.7213,1.9148
3.7221,1.9186
3.7228,1.9186
3.7236,1.9223
3.7244,1.9148
3.7253,1.9186
3.7262,1.9186
3.7270,1.9223
3.7279,1.9223
3.7288,1.9223
3.7297,1.9223
3.7305,1.9111
3.7314,1.9223
3.7322,1.9148
3.7330,1.9148
3.7339,1.9186
3.7348,1.9111
3.7355,1.9186
3.7363,1.9223
3.7371,1.9186
3.7380,1.9186
3.7388,1.9223
3.7396,1.9186
3.7404,1.9148
3.7412,1.9186
3.7420,1.9260
3.7428,1.9111
3.7436,1.9111
3.7444,1.9148
3.7452,1.9186
3.7461,1.9148
3.7469,1.9186
3.7477,1.9111
3.7485,1.9223
3.7493,1.9223
3.7502,1.9223
3.7510,1.9186
3.7519,1.9186
3.7528,1.9111
3.7537,1.9186
3.7546,1.9186
3.7555,1.9111
3.7563,1.9186
3.7572,1.9223
3.7581,1.9186
3.7590,1.9223
3.7598,1.9148
3.7607,1.9223
3.7616,1.9186
3.7626,1.9148
3.7634,1.9111
3.7643,1.9223
3.7651,1.9223
3.7659,1.9186
3.7668,1.9148
3.7677,1.9148
3.7686,1.9148
3.7695,1.9223
3.7703,1.9223
3.7711,1.9186
3.7720,1.9223
3.7728,1.9223
3.7737,1.9223
3.7745,1.9186
3.7754,1.9186
3.7762,1.9186
3.7770,1.9186
3.7779,1.9223
3.7788,1.9148
3.7796,1.9148
3.7804,1.9148
3.7812,1.9186
3.7820,1.9148
3.7828,1.9223
3.7836,1.9186
3.7844,1.9223
3.7852,1.9148
3.7861,1.9148
3.7869,1.9186
3.7878,1.9186
3.7886,1.9148
3.7895,1.9148
3.7904,1.9186
3.7912,1.9223
3.7921,1.9186
3.7929,1.9186
3.7937,1.9186
3.7945,1.9223
3.7954,1.9148
3.7963,1.9186
3.7972,1.9148
3.7981,1.9148
3.7989,1.9223
3.8000,1.9186
3.8011,1.9223
3.8023,1.9186
3.8035,1.9186
3.8047,1.9223
3.8057,1.9186
3.8066,1.9148
3.8076,1.9186
3.8085,1.9186
3.8094,1.9186
3.8102,1.9186
3.8111,1.9186
3.8119,1.9186
3.8128,1.9148
3.8137,1.9223
3.8146,1.9148
3.8154,1.9148
3.8162,1.9111
3.8171,1.9186
3.8180,1.9148
3.8189,1.9148
3.8197,1.9148
3.8206,1.9111
3.8214,1.9186
3.8223,1.9186
3.8231,1.9186
3.8240,1.9223
3.8249,1.9111
3.8257,1.9148
3.8289,1.9111
3.8298,1.9186
3.8306,1.9186
3.8315,1.9186
3.8324,1.9186
3.8334,1.9223
3.8343,1.9186
3.8352,1.9223
3.8362,1.9186
3.8372,1.9223
3.8383,1.9186
3.8395,1.9186
3.8405,1.9148
3.8414,1.9186
3.8423,1.9186
3.8433,1.9148
3.8444,1.9148
3.8453,1.9186
3.8463,1.9111
3.8473,1.9186
3.8483,1.9186
3.8492,1.9186
3.8502,1.9186
3.8511,1.9223
3.8520,1.9186
3.8528,1.9148
3.8537,1.9186
3.8546,1.9148
3.8556,1.9148
3.8564,1.9186
3.8572,1.9223
3.8581,1.9223
3.8589,1.9186
3.8597,1.9223
3.8606,1.9148
3.8614,1.9148
3.8622,1.9148
3.8631,1.9223
3.8639,1.9186
3.8647,1.9186
3.8655,1.9186
3.8663,1.9148
3.8672,1.9186
3.8680,1.9148
3.8688,1.9186
3.8696,1.9223
3.8705,1.9111
3.8715,1.9148
3.8733,1.9111
3.8742,1.9074
3.8752,1.9148
3.8762,1.9148
3.8773,1.9223
3.8783,1.9223
3.8793,1.9186
3.8804,1.9223
3.8815,1.9148
3.8825,1.9148
3.8834,1.9148
3.8843,1.9186
3.8852,1.9186
3.8861,1.9148
3.8870,1.9111
3.8879,1.9148
3.8889,1.9223
3.8901,1.9148
3.8912,1.9186
3.8923,1.9223
3.8931,1.9186
3.8940,1.9148
3.8952,1.9148
3.8966,1.9186
3.9004,1.9074
3.9013,1.9148
3.9022,1.9186
3.9031,1.9148
3.9040,1.9148
3.9048,1.9186
3.9057,1.9148
3.9066,1.9148
3.9074,1.9186
3.9084,1.9186
3.9092,1.9148
3.9102,1.9148
3.9110,1.9186
3.9119,1.9111
3.9128,1.9223
3.9137,1.9223
3.9146,1.9223
3.9155,1.9223
3.9164,1.9223
3.9173,1.9186
3.9182,1.9148
3.9193,1.9148
3.9201,1.9186
3.9210,1.9148
3.9219,1.9223
3.9229,1.9111
3.9238,1.9186
3.9248,1.9223
3.9258,1.9186
3.9268,1.9186
3.9277,1.9186
3.9287,1.9223
3.9296,1.9148
3.9313,1.9186
3.9333,1.9186
3.9347,1.9186
3.9360,1.9111
3.9369,1.9186
3.9377,1.9223
3.9385,1.9186
3.9393,1.9148
3.9401,1.9186
3.9409,1.9186
3.9417,1.9186
3.9425,1.9111
3.9433,1.9148
3.9441,1.9148
3.9449,1.9186
3.9458,1.9186
3.9466,1.9148
3.9475,1.9148
3.9483,1.9111
3.9491,1.9148
3.9499,1.9223
3.9507,1.9148
3.9516,1.9148
3.9525,1.9223
3.9534,1.9186
3.9543,1.9186
3.9552,1.9186
3.9562,1.9223
3.9571,1.9186
3.9579,1.9186
3.9588,1.9074
3.9597,1.9186
3.9606,1.9223
3.9615,1.9186
3.9624,1.9111
3.9634,1.9223
3.9642,1.9186
3.9651,1.9186
3.9661,1.9186
3.9670,1.9223
3.9679,1.9186
3.9688,1.9186
3.9697,1.9223
3.9706,1.9223
3.9714,1.9223
3.9723,1.9186
3.9732,1.9186
3.9741,1.9186
3.9750,1.9148
3.9759,1.9148
3.9768,1.9186
3.9776,1.9186
3.9784,1.9186
3.9792,1.9223
3.9801,1.9186
3.9809,1.9148
3.9817,1.9186
3.9825,1.9186
3.9834,1.9148
3.9841,1.9186
3.9849,1.9223
3.9857,1.9186
3.9866,1.9186
3.9874,1.9148
3.9882,1.9148
3.9890,1.9186
3.9898,1.9148
3.9906,1.9148
3.9914,1.9186
3.9923,1.9111
3.9933,1.9186
3.9942,1.9223
3.9951,1.9111
3.9960,1.9186
3.9970,1.9186
3.9979,1.9186
3.9988,1.9223
3.9997,1.9148
4.0006,1.9186
4.0014,1.9186
4.0024,1.9148
4.0032,1.9223
4.0041,1.9223
4.0050,1.9223
4.0059,1.9148
4.0068,1.9074
4.0077,1.9186
4.0086,1.9186
4.0094,1.9223
4.0103,1.9148
4.0112,1.9186
4.0121,1.9148
4.0202,1.9186
4.0210,1.9186
4.0220,1.9186
4.0229,1.9148
4.0238,1.9186
4.0247,1.9186
4.0256,1.9111
4.0266,1.9148
4.0275,1.9186
4.0285,1.9186
4.0294,1.9223
4.0303,1.9148
4.0313,1.9148
4.0323,1.9186
4.0332,1.9148
4.0342,1.9223
4.0351,1.9186
4.0361,1.9186
4.0370,1.9223
4.0379,1.9223
4.0388,1.9148
4.0398,1.9186
4.0407,1.9186
4.0417,1.9223
4.0426,1.9186
4.0436,1.9223
4.0445,1.9186
4.0454,1.9186
4.0463,1.9186
4.0473,1.9223
4.0482,1.9186
4.0491,1.9223
4.0499,1.9148
4.0508,1.9186
4.0517,1.9111
4.0526,1.9186
4.0535,1.9148
4.0544,1.9223
4.0553,1.9223
4.0563,1.9186
4.0572,1.9223
4.0582,1.9223
4.0591,1.9186
4.0600,1.9223
4.0609,1.9148
4.0618,1.9186
4.0627,1.9186
4.0636,1.9186
4.0644,1.9186
4.0653,1.9223
4.0662,1.9148
4.0670,1.9186
4.0679,1.9186
4.0688,1.9148
4.0696,1.9223
4.0705,1.9186
4.0714,1.9223
4.0723,1.9223
4.0733,1.9186
4.0742,1.9148
4.0764,1.9148
4.0777,1.9148
4.0788,1.9186
4.0798,1.9148
4.0808,1.9186
4.0818,1.9148
4.0828,1.9223
4.0837,1.9186
4.0846,1.9148
4.0856,1.9186
4.0866,1.9186
4.0875,1.9186
4.0884,1.9148
4.0893,1.9148
4.0902,1.9186
4.0911,1.9111
4.0920,1.9186
4.0929,1.9148
4.0938,1.9186
4.0947,1.9148
4.0955,1.9186
4.0965,1.9148
4.0974,1.9186
4.0983,1.9111
4.0991,1.9111
4.1000,1.9186
4.1010,1.9223
4.1019,1.9186
4.1028,1.9223
4.1036,1.9111
4.1044,1.9111
4.1053,1.9223
4.1062,1.9148
4.1071,1.9186
4.1080,1.9223
4.1088,1.9186
4.1097,1.9223
4.1106,1.9186
4.1115,1.9186
4.1124,1.9223
4.1134,1.9186
4.1143,1.9148
4.1152,1.9111
4.1162,1.9186
4.1171,1.9223
4.1181,1.9186
4.1190,1.9186
4.1199,1.9186
4.1208,1.9223
4.1218,1.9111
4.1227,1.9223
4.1236,1.9186
4.1245,1.9186
4.1254,1.9186
4.1263,1.9074
4.1272,1.9111
4.1281,1.9186
4.1290,1.9186
4.1299,1.9111
4.1308,1.9186
4.1317,1.9223
4.1326,1.9186
4.1335,1.9223
4.1345,1.9186
4.1354,1.9111
4.1363,1.9186
4.1372,1.9186
4.1380,1.9186
4.1389,1.9186
4.1397,1.9148
4.1406,1.9223
4.1415,1.9223
4.1423,1.9148
4.1432,1.9148
4.1441,1.9111
4.1450,1.9148
4.1458,1.9148
4.1468,1.9186
4.1477,1.9111
4.1485,1.9148
4.1494,1.9186
4.1503,1.9186
4.1511,1.9186
4.1520,1.9186
4.1529,1.9186
4.1538,1.9186
4.1548,1.9223
4.1557,1.9186
4.1567,1.9186
4.1576,1.9186
4.1585,1.9111
4.1594,1.9223
4.1604,1.9223
4.1613,1.9186
4.1622,1.9223
4.1631,1.9148
4.1640,1.9186
4.1649,1.9223
4.1658,1.9223
4.1668,1.9223
4.1676,1.9111
4.1685,1.9186
4.1694,1.9186
4.1703,1.9148
4.1711,1.9223
4.1720,1.9223
4.1729,1.9186
4.1737,1.9186
4.1746,1.9186
4.1755,1.9186
4.1763,1.9111
4.1772,1.9223
4.1781,1.9148
4.1790,1.9186
4.1798,1.9223
4.1807,1.9223
4.1815,1.9111
4.1825,1.9223
4.1834,1.9223
4.1843,1.9223
4.1851,1.9223
4.1860,1.9186
4.1869,1.9223
4.1877,1.9186
4.1886,1.9223
4.1895,1.9148
4.1904,1.9148
4.1912,1.9148
4.1921,1.9186
4.1930,1.9223
4.1940,1.9186
4.1950,1.9148
4.1959,1.9186
4.1969,1.9148
4.1978,1.9148
4.1988,1.9186
4.1997,1.9111
4.2006,1.9148
4.2015,1.9111
4.2024,1.9186
4.2033,1.9186
4.2042,1.9186
4.2051,1.9186
4.2061,1.9148
4.2070,1.9186
4.2079,1.9074
4.2088,1.9148
4.2096,1.9148
4.2105,1.9223
4.2113,1.9186
4.2122,1.9223
4.2130,1.9186
4.2139,1.9111
4.2148,1.9186
4.2157,1.9186
4.2165,1.9223
4.2174,1.9148
4.2183,1.9148
4.2192,1.9186
4.2201,1.9186
4.2210,1.9223
4.2218,1.9223
4.2227,1.9111
4.2235,1.9148
4.2244,1.9223
4.2253,1.9186
4.2262,1.9111
4.2271,1.9223
4.2280,1.9186
4.2288,1.9148
4.2297,1.9186
4.2306,1.9186
4.2315,1.9148
4.2324,1.9186
4.2333,1.9223
4.2342,1.9148
4.2352,1.9074
4.2362,1.9186
4.2371,1.9223
4.2381,1.9186
4.2389,1.9148
4.2399,1.9223
4.2408,1.9186
4.2417,1.9148
4.2426,1.9186
4.2435,1.9223
4.2445,1.9223
4.2453,1.9111
4.2462,1.9111
4.2472,1.9223
4.2480,1.9148
4.2489,1.9186
4.2498,1.9186
4.2507,1.9074
4.2516,1.9186
4.2525,1.9111
4.2534,1.9223
4.2542,1.9223
4.2551,1.9186
4.2560,1.9186
4.2569,1.9148
4.2578,1.9111
4.2587,1.9186
4.2596,1.9148
4.2604,1.9186
4.2613,1.9111
4.2621,1.9186
4.2630,1.9148
4.2639,1.9186
4.2648,1.9223
4.2656,1.9148
4.2666,1.9111
4.2674,1.9186
4.2683,1.9111
4.2692,1.9186
4.2701,1.9186
4.2709,1.9148
4.2718,1.9111
4.2727,1.9186
4.2736,1.9186
4.2745,1.9186
4.2753,1.9223
4.2762,1.9186
4.2772,1.9223
4.2780,1.9223
4.2790,1.9186
4.2799,1.9186
4.2808,1.9223
4.2817,1.9223
4.2826,1.9223
4.2835,1.9148
4.2844,1.9148
4.2853,1.9111
4.2863,1.9186
4.2872,1.9186
4.2881,1.9111
4.2890,1.9186
4.2899,1.9148
4.2908,1.9148
4.2917,1.9223
4.2926,1.9148
4.2934,1.9223
4.2943,1.9186
4.2952,1.9074
4.2961,1.9148
4.2970,1.9186
4.2978,1.9186
4.2987,1.9223
4.2996,1.9186
4.3004,1.9223
4.3013,1.9186
4.3022,1.9186
4.3030,1.9223
4.3039,1.9148
4.3048,1.9223
4.3056,1.9186
4.3066,1.9074
4.3075,1.9223
4.3084,1.9148
4.3093,1.9148
4.3102,1.9148
4.3111,1.9074
4.3120,1.9223
4.3129,1.9186
4.3139,1.9186
4.3148,1.9186
4.3158,1.9186
4.3167,1.9148
4.3175,1.9223
4.3184,1.9186
4.3193,1.9148
4.3202,1.9223
4.3211,1.9186
4.3220,1.9186
4.3230,1.9074
4.3239,1.9148
4.3248,1.9223
4.3257,1.9186
4.3266,1.9186
4.3275,1.9186
4.3284,1.9111
4.3293,1.9148
4.3302,1.9186
4.3311,1.9186
4.3320,1.9111
4.3329,1.9186
4.3338,1.9111
4.3347,1.9186
4.3356,1.9186
4.3365,1.9186
4.3374,1.9148
4.3383,1.9186
4.3391,1.9186
4.3401,1.9186
4.3410,1.9186
4.3418,1.9186
4.3427,1.9186
4.3436,1.9223
4.3445,1.9223
4.3453,1.9186
4.3462,1.9186
4.3471,1.9186
4.3480,1.9186
4.3489,1.9186
4.3498,1.9186
4.3506,1.9111
4.3514,1.9186
4.3522,1.9186
4.3531,1.9186
4.3539,1.9223
4.3548,1.9148
4.3556,1.9186
4.3565,1.9186
4.3573,1.9186
4.3582,1.9223
4.3590,1.9186
4.3599,1.9111
4.3607,1.9186
4.3616,1.9186
4.3624,1.9111
4.3644,1.9223
4.3654,1.9223
4.3662,1.9186
4.3671,1.9111
4.3679,1.9186
4.3688,1.9186
4.3696,1.9111
4.3704,1.9148
4.3713,1.9186
4.3721,1.9148
4.3738,1.9111
4.3747,1.9148
4.3756,1.9186
4.3765,1.9148
4.3773,1.9111
4.3782,1.9186
4.3791,1.9223
4.3800,1.9186
4.3809,1.9186
4.3818,1.9148
4.3827,1.9186
4.3837,1.9223
4.3846,1.9186
4.3854,1.9223
4.3863,1.9111
4.3872,1.9148
4.3880,1.9186
4.3890,1.9186
4.3898,1.9186
4.3907,1.9148
4.3916,1.9186
4.3925,1.9186
4.3934,1.9186
4.3942,1.9111
4.3951,1.9186
4.3961,1.9111
4.3971,1.9186
4.3980,1.9186
4.3991,1.9186
4.4001,1.9186
4.4010,1.9148
4.4020,1.9186
4.4029,1.9148
4.4038,1.9074
4.4048,1.9074
4.4057,1.9186
4.4066,1.9186
4.4075,1.9186
4.4084,1.9111
4.4093,1.9186
4.4103,1.9148
4.4112,1.9111
4.4121,1.9148
4.4130,1.9260
4.4139,1.9186
4.4148,1.9223
4.4158,1.9111
4.4167,1.9111
4.4176,1.9186
4.4185,1.9186
4.4194,1.9186
4.4203,1.9223
4.4212,1.9223
4.4221,1.9186
4.4230,1.9186
4.4240,1.9186
4.4249,1.9186
4.4258,1.9186
4.4267,1.9148
4.4276,1.9223
4.4285,1.9186
4.4295,1.9148
4.4304,1.9223
4.4314,1.9111
4.4324,1.9186
4.4334,1.9223
4.4344,1.9223
4.4353,1.9186
