Время[с],Напряжение[В]
5.5012,1.5771
5.5023,1.5771
5.5034,1.5771
5.5045,1.5697
5.5055,1.5734
5.5065,1.5771
5.5075,1.5697
5.5085,1.5734
5.5094,1.5734
5.5104,1.5697
5.5114,1.5660
5.5124,1.5771
5.5134,1.5771
5.5143,1.5734
5.5153,1.5734
5.5163,1.5771
5.5173,1.5734
5.5183,1.5771
5.5193,1.5771
5.5203,1.5734
5.5213,1.5697
5.5223,1.5771
5.5233,1.5734
5.5243,1.5734
5.5254,1.5734
5.5342,1.5734
5.5356,1.5771
5.5372,1.5771
5.5389,1.5771
5.5400,1.5697
5.5410,1.5771
5.5425,1.5771
5.5441,1.5771
5.5455,1.5771
5.5469,1.5771
5.5481,1.5734
5.5491,1.5771
5.5501,1.5734
5.5511,1.5734
5.5521,1.5697
5.5532,1.5697
5.5541,1.5771
5.5551,1.5734
5.5561,1.5771
5.5571,1.5734
5.5581,1.5734
5.5591,1.5697
5.5601,1.5771
5.5611,1.5734
5.5621,1.5734
5.5631,1.5734
5.5642,1.5697
5.5652,1.5734
5.5663,1.5734
5.5673,1.5734
5.5683,1.5697
5.5694,1.5809
5.5706,1.5734
5.5717,1.5734
5.5729,1.5734
5.5741,1.5660
5.5753,1.5734
5.5765,1.5660
5.5776,1.5734
5.5791,1.5697
5.5802,1.5697
5.5813,1.5771
5.5824,1.5771
5.5834,1.5771
5.5847,1.5734
5.5858,1.5734
5.5868,1.5734
5.5878,1.5660
5.5889,1.5697
5.5899,1.5734
5.5909,1.5660
5.5919,1.5734
5.5929,1.5771
5.5940,1.5734
5.5991,1.5697
5.6001,1.5697
5.6011,1.5734
5.6021,1.5734
5.6032,1.5771
5.6043,1.5734
5.6054,1.5734
5.6064,1.5734
5.6074,1.5734
5.6084,1.5734
5.6095,1.5697
5.6105,1.5660
5.6116,1.5734
5.6129,1.5660
5.6141,1.5734
5.6153,1.5734
5.6164,1.5734
5.6242,1.5734
5.6251,1.5734
5.6260,1.5734
5.6269,1.5734
5.6279,1.5734
5.6289,1.5623
5.6299,1.5697
5.6309,1.5697
5.6319,1.5734
5.6328,1.5734
5.6338,1.5697
5.6348,1.5697
5.6358,1.5734
5.6368,1.5697
5.6378,1.5660
5.6388,1.5734
5.6398,1.5734
5.6407,1.5697
5.6417,1.5734
5.6426,1.5734
5.6436,1.5734
5.6447,1.5734
5.6457,1.5734
5.6467,1.5734
5.6477,1.5734
5.6487,1.5734
5.6497,1.5771
5.6507,1.5660
5.6516,1.5623
5.6526,1.5697
5.6536,1.5697
5.6547,1.5660
5.6556,1.5734
5.6566,1.5697
5.6575,1.5660
5.6585,1.5697
5.6595,1.5734
5.6605,1.5660
5.6615,1.5660
5.6624,1.5660
5.6634,1.5734
5.6645,1.5697
5.6654,1.5660
5.6664,1.5697
5.6674,1.5697
5.6684,1.5697
5.6694,1.5660
5.6704,1.5660
5.6713,1.5734
5.6723,1.5660
5.6733,1.5697
5.6742,1.5697
5.6752,1.5734
5.6761,1.5697
5.6771,1.5697
5.6781,1.5734
5.6791,1.5734
5.6801,1.5697
5.6811,1.5623
5.6821,1.5697
5.6831,1.5660
5.6841,1.5697
5.6850,1.5734
5.6860,1.5734
5.6870,1.5697
5.6880,1.5697
5.6889,1.5697
5.6899,1.5697
5.6909,1.5623
5.6919,1.5697
5.6929,1.5734
5.6939,1.5697
5.6949,1.5660
5.6959,1.5623
5.6969,1.5697
5.6979,1.5734
5.6989,1.5697
5.6999,1.5734
5.7009,1.5660
5.7019,1.5697
5.7028,1.5697
5.7038,1.5697
5.7048,1.5660
5.7058,1.5697
5.7067,1.5697
5.7077,1.5697
5.7090,1.5697
5.7101,1.5697
5.7111,1.5734
5.7121,1.5660
5.7136,1.5697
5.7153,1.5697
5.7165,1.5697
5.7175,1.5697
5.7186,1.5697
5.7197,1.5697
5.7207,1.5697
5.7218,1.5697
5.7229,1.5697
5.7240,1.5734
5.7251,1.5697
5.7261,1.5697
5.7272,1.5734
5.7282,1.5697
5.7293,1.5734
5.7304,1.5660
5.7314,1.5660
5.7325,1.5734
5.7335,1.5734
5.7345,1.5697
5.7355,1.5697
5.7365,1.5697
5.7376,1.5697
5.7386,1.5660
5.7442,1.5697
5.7454,1.5734
5.7468,1.5660
5.7480,1.5623
5.7491,1.5697
5.7504,1.5623
5.7516,1.5660
5.7528,1.5697
5.7540,1.5697
5.7550,1.5660
5.7561,1.5734
5.7571,1.5734
5.7582,1.5697
5.7592,1.5697
5.7603,1.5697
5.7613,1.5734
5.7624,1.5697
5.7635,1.5660
5.7647,1.5734
5.7660,1.5697
5.7671,1.5697
5.7682,1.5697
5.7692,1.5697
5.7705,1.5697
5.7718,1.5697
5.7729,1.5734
5.7740,1.5697
5.7751,1.5734
5.7761,1.5623
5.7772,1.5734
5.7782,1.5734
5.7792,1.5697
5.7803,1.5697
5.7815,1.5697
5.7828,1.5697
5.7840,1.5734
5.7851,1.5623
5.7862,1.5697
5.7872,1.5660
5.7883,1.5697
5.7894,1.5697
5.7905,1.5660
5.7916,1.5660
5.7926,1.5734
5.7937,1.5734
5.7948,1.5697
5.7958,1.5660
5.7968,1.5660
5.7979,1.5660
5.7989,1.5697
5.8000,1.5697
5.8010,1.5697
5.8020,1.5697
5.8031,1.5697
5.8042,1.5734
5.8054,1.5660
5.8064,1.5734
5.8075,1.5660
5.8086,1.5697
5.8096,1.5697
5.8107,1.5734
5.8120,1.5697
5.8135,1.5660
5.8151,1.5660
5.8162,1.5660
5.8172,1.5660
5.8183,1.5697
5.8195,1.5697
5.8210,1.5697
5.8224,1.5660
5.8237,1.5697
5.8251,1.5623
5.8262,1.5660
5.8272,1.5697
5.8283,1.5734
5.8293,1.5697
5.8304,1.5734
5.8315,1.5660
5.8325,1.5697
5.8335,1.5697
5.8346,1.5697
5.8356,1.5734
5.8366,1.5697
5.8376,1.5697
5.8386,1.5697
5.8396,1.5697
5.8406,1.5623
5.8416,1.5697
5.8426,1.5697
5.8436,1.5734
5.8446,1.5697
5.8456,1.5697
5.8467,1.5697
5.8477,1.5734
5.8488,1.5623
5.8498,1.5660
5.8508,1.5734
5.8519,1.5697
5.8529,1.5623
5.8539,1.5697
5.8549,1.5697
5.8559,1.5697
5.8569,1.5697
5.8579,1.5697
5.8589,1.5697
5.8599,1.5697
5.8609,1.5697
5.8619,1.5697
5.8629,1.5697
5.8638,1.5697
5.8650,1.5697
5.8661,1.5697
5.8671,1.5734
5.8681,1.5697
5.8692,1.5697
5.8702,1.5623
5.8712,1.5660
5.8722,1.5697
5.8733,1.5697
5.8743,1.5697
5.8752,1.5697
5.8763,1.5697
5.8773,1.5697
5.8783,1.5697
5.8793,1.5697
5.8804,1.5697
5.8814,1.5623
5.8824,1.5623
5.8835,1.5697
5.8845,1.5697
5.8855,1.5660
5.8865,1.5697
5.8875,1.5697
5.8885,1.5623
5.8895,1.5697
5.8905,1.5697
5.8915,1.5697
5.8925,1.5734
5.8935,1.5697
5.8946,1.5660
5.8956,1.5660
5.8967,1.5697
5.8977,1.5697
5.8987,1.5660
5.8998,1.5734
5.9008,1.5697
5.9018,1.5660
5.9028,1.5697
5.9038,1.5697
5.9049,1.5697
5.9059,1.5697
5.9069,1.5697
5.9080,1.5697
5.9090,1.5697
5.9100,1.5660
5.9110,1.5697
5.9120,1.5697
5.9130,1.5660
5.9141,1.5697
5.9150,1.5660
5.9160,1.5660
5.9170,1.5697
5.9179,1.5697
5.9189,1.5697
5.9199,1.5697
5.9209,1.5660
5.9219,1.5697
5.9229,1.5697
5.9239,1.5697
5.9250,1.5697
5.9260,1.5697
5.9270,1.5697
5.9279,1.5697
5.9289,1.5660
5.9298,1.5697
5.9308,1.5697
5.9317,1.5697
5.9327,1.5697
5.9336,1.5623
5.9347,1.5623
5.9357,1.5734
5.9367,1.5697
5.9394,1.5623
5.9404,1.5697
5.9415,1.5660
5.9426,1.5697
5.9437,1.5697
5.9450,1.5660
5.9460,1.5697
5.9471,1.5697
5.9482,1.5734
5.9492,1.5623
5.9502,1.5734
5.9512,1.5697
5.9522,1.5697
5.9533,1.5697
5.9543,1.5660
5.9554,1.5660
5.9565,1.5660
5.9576,1.5697
5.9586,1.5697
5.9597,1.5660
5.9607,1.5623
5.9618,1.5697
5.9629,1.5660
5.9639,1.5660
5.9650,1.5697
5.9660,1.5660
5.9671,1.5697
5.9681,1.5697
5.9692,1.5660
5.9702,1.5660
5.9713,1.5697
5.9724,1.5697
5.9734,1.5697
5.9744,1.5697
5.9755,1.5623
5.9766,1.5697
5.9776,1.5697
5.9787,1.5697
5.9797,1.5623
5.9807,1.5697
5.9817,1.5697
5.9827,1.5734
5.9837,1.5697
5.9848,1.5623
5.9858,1.5623
5.9869,1.5697
5.9879,1.5697
5.9890,1.5697
5.9900,1.5660
5.9910,1.5660
5.9920,1.5697
5.9931,1.5660
5.9941,1.5660
5.9952,1.5697
5.9962,1.5697
5.9972,1.5697
5.9983,1.5660
5.9994,1.5697
6.0004,1.5697
6.0015,1.5697
6.0026,1.5734
6.0036,1.5697
6.0047,1.5697
6.0058,1.5623
6.0069,1.5697
6.0079,1.5697
6.0089,1.5697
6.0100,1.5623
6.0110,1.5734
6.0120,1.5660
6.0130,1.5697
6.0140,1.5660
6.0150,1.5697
6.0161,1.5697
6.0171,1.5697
6.0182,1.5660
6.0192,1.5697
6.0203,1.5660
6.0214,1.5660
6.0225,1.5697
6.0235,1.5660
6.0246,1.5697
6.0256,1.5697
6.0267,1.5697
6.0277,1.5660
6.0288,1.5697
6.0298,1.5697
6.0308,1.5660
6.0319,1.5697
6.0329,1.5697
6.0340,1.5623
6.0350,1.5697
6.0361,1.5660
6.0371,1.5697
6.0381,1.5660
6.0392,1.5660
6.0402,1.5660
6.0413,1.5623
6.0423,1.5697
6.0433,1.5660
6.0444,1.5623
6.0454,1.5660
6.0465,1.5697
6.0475,1.5697
6.0486,1.5623
6.0497,1.5697
6.0508,1.5660
6.0518,1.5660
6.0529,1.5660
6.0539,1.5623
6.0550,1.5660
6.0560,1.5697
6.0571,1.5697
6.0581,1.5697
6.0592,1.5660
6.0602,1.5697
6.0612,1.5697
6.0623,1.5697
6.0633,1.5697
6.0643,1.5697
6.0654,1.5697
6.0664,1.5697
6.0674,1.5734
6.0683,1.5697
6.0693,1.5697
6.0704,1.5734
6.0714,1.5697
6.0724,1.5697
6.0734,1.5697
6.0744,1.5697
6.0754,1.5697
6.0764,1.5660
6.0773,1.5734
6.0783,1.5734
6.0793,1.5734
6.0803,1.5697
6.0813,1.5697
6.0823,1.5734
6.0833,1.5734
6.0843,1.5734
6.0853,1.5734
6.0863,1.5697
6.0872,1.5697
6.0882,1.5734
6.0892,1.5697
6.0902,1.5697
6.0912,1.5734
6.0922,1.5697
6.0932,1.5660
6.0947,1.5734
6.0962,1.5734
6.0976,1.5660
6.0986,1.5734
6.1009,1.5734
6.1020,1.5734
6.1030,1.5697
6.1041,1.5734
6.1051,1.5697
6.1061,1.5697
6.1072,1.5697
6.1083,1.5734
6.1094,1.5734
6.1105,1.5734
6.1115,1.5734
6.1125,1.5697
6.1136,1.5697
6.1147,1.5734
6.1157,1.5734
6.1167,1.5734
6.1177,1.5660
6.1187,1.5734
6.1198,1.5697
6.1209,1.5660
6.1219,1.5734
6.1229,1.5734
6.1240,1.5734
6.1250,1.5697
6.1261,1.5734
6.1271,1.5734
6.1282,1.5660
6.1292,1.5697
6.1302,1.5697
6.1312,1.5734
6.1323,1.5697
6.1333,1.5734
6.1343,1.5697
6.1354,1.5697
6.1364,1.5660
6.1375,1.5771
6.1386,1.5734
6.1397,1.5734
6.1408,1.5734
6.1418,1.5660
6.1429,1.5697
6.1440,1.5660
6.1451,1.5734
6.1461,1.5734
6.1472,1.5734
6.1482,1.5734
6.1497,1.5623
6.1512,1.5697
6.1527,1.5697
6.1538,1.5734
6.1551,1.5697
6.1561,1.5734
6.1572,1.5734
6.1582,1.5697
6.1593,1.5660
6.1604,1.5697
6.1614,1.5697
6.1625,1.5734
6.1636,1.5660
6.1646,1.5697
6.1657,1.5697
6.1668,1.5660
6.1678,1.5660
6.1689,1.5697
6.1700,1.5697
6.1711,1.5660
6.1721,1.5697
6.1732,1.5660
6.1742,1.5734
6.1754,1.5660
6.1765,1.5623
6.1776,1.5660
6.1786,1.5734
6.1797,1.5697
6.1807,1.5697
6.1818,1.5697
6.1829,1.5734
6.1840,1.5697
6.1851,1.5697
6.1861,1.5697
6.1871,1.5697
6.1882,1.5697
6.1892,1.5660
6.1903,1.5697
6.1913,1.5697
6.1923,1.5697
6.1934,1.5623
6.1944,1.5697
6.1955,1.5697
6.1965,1.5697
6.1976,1.5697
6.1987,1.5660
6.1998,1.5697
6.2008,1.5697
6.2019,1.5697
6.2030,1.5697
6.2041,1.5697
6.2052,1.5660
6.2063,1.5697
6.2074,1.5697
6.2084,1.5697
6.2095,1.5697
6.2106,1.5697
6.2117,1.5697
6.2128,1.5697
6.2139,1.5660
6.2150,1.5660
6.2160,1.5660
6.2171,1.5697
6.2182,1.5623
6.2193,1.5623
6.2203,1.5660
6.2214,1.5734
6.2225,1.5697
6.2236,1.5697
6.2247,1.5697
6.2258,1.5697
6.2270,1.5660
6.2280,1.5697
6.2291,1.5660
6.2302,1.5734
6.2313,1.5697
6.2324,1.5623
6.2335,1.5697
6.2345,1.5660
6.2356,1.5623
6.2367,1.5697
6.2378,1.5697
6.2389,1.5660
6.2399,1.5623
6.2410,1.5660
6.2420,1.5660
6.2430,1.5697
6.2441,1.5697
6.2452,1.5697
6.2464,1.5660
6.2475,1.5697
6.2487,1.5697
6.2498,1.5623
6.2510,1.5697
6.2521,1.5697
6.2532,1.5697
6.2542,1.5660
6.2552,1.5660
6.2563,1.5660
6.2573,1.5697
6.2584,1.5660
6.2594,1.5660
6.2605,1.5697
6.2615,1.5697
6.2625,1.5660
6.2636,1.5697
6.2647,1.5660
6.2657,1.5697
6.2668,1.5660
6.2678,1.5660
6.2688,1.5660
6.2699,1.5660
6.2710,1.5623
6.2720,1.5660
6.2730,1.5660
6.2741,1.5697
6.2751,1.5660
6.2761,1.5623
6.2771,1.5660
6.2797,1.5660
6.2808,1.5660
6.2818,1.5660
6.2828,1.5660
6.2838,1.5697
6.2849,1.5697
6.2859,1.5697
6.2870,1.5623
6.2880,1.5623
6.2891,1.5660
6.2902,1.5660
6.2913,1.5660
6.2924,1.5697
6.2934,1.5697
6.2946,1.5660
6.2956,1.5697
6.2967,1.5697
6.2978,1.5697
6.2989,1.5660
6.3000,1.5660
6.3012,1.5660
6.3023,1.5660
6.3035,1.5660
6.3046,1.5660
6.3057,1.5660
6.3068,1.5623
6.3079,1.5660
6.3090,1.5660
6.3102,1.5697
6.3114,1.5623
6.3126,1.5623
6.3138,1.5697
6.3150,1.5697
6.3161,1.5660
6.3172,1.5623
6.3184,1.5660
6.3195,1.5623
6.3206,1.5660
6.3217,1.5660
6.3231,1.5697
6.3244,1.5660
6.3255,1.5660
6.3267,1.5586
6.3277,1.5623
6.3288,1.5660
6.3298,1.5697
6.3308,1.5660
6.3317,1.5623
6.3325,1.5697
6.3334,1.5623
6.3344,1.5660
6.3352,1.5697
6.3361,1.5623
6.3370,1.5623
6.3380,1.5623
6.3390,1.5660
6.3400,1.5660
6.3409,1.5697
6.3419,1.5623
6.3429,1.5697
6.3439,1.5660
6.3449,1.5697
6.3459,1.5660
6.3470,1.5697
6.3480,1.5660
6.3491,1.5697
6.3501,1.5660
6.3511,1.5623
6.3520,1.5697
6.3530,1.5697
6.3541,1.5660
6.3551,1.5660
6.3561,1.5660
6.3571,1.5660
6.3581,1.5660
6.3592,1.5660
6.3602,1.5697
6.3613,1.5660
6.3623,1.5660
6.3633,1.5623
6.3643,1.5697
6.3653,1.5660
6.3664,1.5697
6.3674,1.5660
6.3684,1.5697
6.3694,1.5697
6.3704,1.5623
6.3714,1.5623
6.3724,1.5660
6.3735,1.5660
6.3745,1.5623
6.3755,1.5697
6.3765,1.5660
6.3775,1.5697
6.3785,1.5660
6.3796,1.5660
6.3807,1.5660
6.3817,1.5623
6.3827,1.5623
6.3838,1.5660
6.3848,1.5623
6.3859,1.5623
6.3869,1.5586
6.3879,1.5660
6.3889,1.5660
6.3899,1.5697
6.3909,1.5623
6.3919,1.5660
6.3930,1.5623
6.3940,1.5660
6.3950,1.5586
6.3960,1.5623
6.3970,1.5660
6.3980,1.5660
6.3990,1.5697
6.4000,1.5623
6.4010,1.5660
6.4020,1.5660
6.4030,1.5660
6.4040,1.5697
6.4050,1.5660
6.4060,1.5660
6.4071,1.5660
6.4080,1.5697
6.4090,1.5697
6.4100,1.5660
6.4110,1.5660
6.4121,1.5660
6.4131,1.5623
6.4141,1.5660
6.4151,1.5660
6.4161,1.5660
6.4170,1.5623
6.4180,1.5660
6.4189,1.5660
6.4200,1.5623
6.4210,1.5660
6.4220,1.5660
6.4229,1.5660
6.4239,1.5660
6.4253,1.5660
6.4265,1.5623
6.4278,1.5660
6.4293,1.5697
6.4321,1.5660
6.4332,1.5660
6.4343,1.5660
6.4354,1.5697
6.4366,1.5660
6.4377,1.5586
6.4388,1.5660
6.4399,1.5660
6.4410,1.5660
6.4422,1.5660
6.4432,1.5697
6.4443,1.5623
6.4454,1.5697
6.4466,1.5660
6.4477,1.5586
6.4488,1.5697
6.4499,1.5586
6.4510,1.5623
6.4522,1.5623
6.4533,1.5660
6.4545,1.5660
6.4556,1.5660
6.4568,1.5586
6.4579,1.5623
6.4591,1.5623
6.4602,1.5623
6.4613,1.5660
6.4624,1.5660
6.4638,1.5586
6.4653,1.5623
6.4666,1.5586
6.4679,1.5660
6.4691,1.5660
6.4703,1.5660
6.4715,1.5623
6.4727,1.5586
6.4740,1.5660
6.4751,1.5623
6.4761,1.5660
6.4772,1.5660
6.4782,1.5623
6.4795,1.5623
6.4806,1.5586
6.4816,1.5660
6.4827,1.5623
6.4837,1.5697
6.4848,1.5623
6.4859,1.5660
6.4870,1.5623
6.4880,1.5660
6.4891,1.5660
6.4902,1.5660
6.4941,1.5586
6.4953,1.5623
6.4964,1.5660
6.4976,1.5623
6.4987,1.5660
6.4999,1.5660
6.5012,1.5623
6.5024,1.5660
6.5036,1.5586
6.5048,1.5660
6.5060,1.5623
6.5072,1.5586
6.5084,1.5549
6.5096,1.5586
6.5108,1.5586
6.5120,1.5660
6.5133,1.5623
6.5231,1.5623
6.5242,1.5660
6.5256,1.5623
6.5270,1.5660
6.5285,1.5586
6.5299,1.5660
6.5313,1.5586
6.5325,1.5660
6.5338,1.5623
6.5350,1.5660
6.5361,1.5623
6.5372,1.5660
6.5382,1.5586
6.5394,1.5623
6.5405,1.5623
6.5415,1.5623
6.5427,1.5623
6.5437,1.5623
6.5449,1.5586
6.5461,1.5586
6.5472,1.5623
6.5483,1.5660
6.5494,1.5660
6.5505,1.5623
6.5517,1.5623
6.5531,1.5623
6.5545,1.5586
6.5559,1.5623
6.5571,1.5586
6.5582,1.5623
6.5592,1.5623
6.5603,1.5623
6.5613,1.5623
6.5624,1.5623
6.5635,1.5623
6.5647,1.5586
6.5657,1.5623
6.5668,1.5586
6.5679,1.5623
6.5689,1.5623
6.5700,1.5623
6.5710,1.5623
6.5721,1.5623
6.5732,1.5660
6.5743,1.5586
6.5753,1.5586
6.5764,1.5623
6.5774,1.5623
6.5785,1.5586
6.5796,1.5623
6.5807,1.5623
6.5817,1.5586
6.5828,1.5549
6.5839,1.5623
6.5850,1.5623
6.5861,1.5623
6.5872,1.5623
6.5883,1.5623
6.5893,1.5623
6.5904,1.5623
6.5915,1.5623
6.5925,1.5623
6.5936,1.5623
6.5947,1.5623
6.5957,1.5623
6.5968,1.5623
6.5978,1.5623
6.5989,1.5586
6.6000,1.5549
6.6011,1.5623
6.6021,1.5623
6.6032,1.5623
6.6043,1.5623
6.6053,1.5623
6.6064,1.5623
6.6075,1.5623
6.6086,1.5623
6.6096,1.5660
6.6107,1.5660
6.6117,1.5586
6.6128,1.5586
6.6139,1.5623
6.6150,1.5549
6.6160,1.5586
6.6171,1.5623
6.6182,1.5512
6.6192,1.5623
6.6203,1.5623
6.6214,1.5586
6.6225,1.5660
6.6236,1.5623
6.6247,1.5623
6.6258,1.5623
6.6268,1.5549
6.6280,1.5623
6.6290,1.5623
6.6301,1.5623
6.6311,1.5623
6.6323,1.5586
6.6333,1.5623
6.6344,1.5586
6.6354,1.5549
6.6365,1.5586
6.6375,1.5623
6.6386,1.5623
6.6397,1.5623
6.6407,1.5623
6.6418,1.5549
6.6430,1.5549
6.6441,1.5623
6.6451,1.5623
6.6462,1.5623
6.6473,1.5623
6.6483,1.5586
6.6494,1.5623
6.6504,1.5623
6.6515,1.5623
6.6526,1.5586
6.6537,1.5623
6.6548,1.5586
6.6559,1.5586
6.6569,1.5623
6.6580,1.5586
6.6591,1.5623
6.6601,1.5586
6.6612,1.5623
6.6623,1.5623
6.6634,1.5623
6.6644,1.5623
6.6655,1.5512
6.6666,1.5623
6.6677,1.5586
6.6687,1.5586
6.6698,1.5623
6.6709,1.5586
6.6720,1.5512
6.6731,1.5623
6.6741,1.5586
6.6752,1.5549
6.6763,1.5623
6.6774,1.5586
6.6785,1.5586
6.6795,1.5549
6.6806,1.5586
6.6816,1.5623
6.6827,1.5623
6.6838,1.5586
6.6849,1.5623
6.6860,1.5623
6.6871,1.5623
6.6881,1.5660
6.6892,1.5586
6.6903,1.5586
6.6913,1.5586
6.6924,1.5623
6.6935,1.5623
6.6945,1.5623
6.6956,1.5660
6.6967,1.5660
6.6978,1.5660
6.6989,1.5660
6.7000,1.5623
6.7010,1.5623
6.7021,1.5660
6.7032,1.5660
6.7043,1.5660
6.7054,1.5660
6.7065,1.5660
6.7075,1.5660
6.7086,1.5660
6.7096,1.5586
6.7107,1.5660
6.7117,1.5623
6.7128,1.5660
6.7139,1.5623
6.7150,1.5623
6.7162,1.5623
6.7172,1.5623
6.7183,1.5623
6.7194,1.5623
6.7204,1.5586
6.7215,1.5623
6.7226,1.5660
6.7236,1.5623
6.7248,1.5623
6.7259,1.5660
6.7270,1.5586
6.7280,1.5623
6.7291,1.5660
6.7302,1.5623
6.7312,1.5586
6.7323,1.5660
6.7334,1.5586
6.7345,1.5660
6.7356,1.5549
6.7366,1.5623
6.7377,1.5586
6.7388,1.5660
6.7399,1.5660
6.7410,1.5623
6.7421,1.5623
6.7432,1.5586
6.7442,1.5623
6.7453,1.5623
6.7463,1.5623
6.7474,1.5623
6.7485,1.5660
6.7496,1.5623
6.7507,1.5623
6.7517,1.5623
6.7528,1.5660
6.7539,1.5623
6.7550,1.5623
6.7561,1.5586
6.7572,1.5623
6.7583,1.5623
6.7594,1.5623
6.7605,1.5623
6.7616,1.5623
6.7626,1.5623
6.7637,1.5549
6.7648,1.5623
6.7659,1.5586
6.7670,1.5623
6.7680,1.5623
6.7691,1.5623
6.7702,1.5623
6.7713,1.5623
6.7724,1.5623
6.7734,1.5660
6.7745,1.5623
6.7756,1.5586
6.7766,1.5549
6.7777,1.5623
6.7788,1.5623
6.7799,1.5660
6.7809,1.5623
6.7820,1.5586
6.7830,1.5623
6.7841,1.5586
6.7852,1.5660
6.7862,1.5623
6.7873,1.5623
6.7883,1.5586
6.7895,1.5623
6.7905,1.5623
6.7916,1.5623
6.7927,1.5623
6.7938,1.5660
6.7949,1.5549
6.7960,1.5586
6.7971,1.5623
6.7981,1.5586
6.7992,1.5623
6.8003,1.5586
6.8014,1.5586
6.8025,1.5586
6.8036,1.5586
6.8047,1.5586
6.8057,1.5549
6.8068,1.5623
6.8079,1.5586
6.8090,1.5586
6.8101,1.5586
6.8112,1.5623
6.8122,1.5586
6.8133,1.5586
6.8144,1.5586
6.8155,1.5512
6.8166,1.5623
6.8176,1.5586
6.8187,1.5586
6.8198,1.5586
6.8208,1.5586
6.8219,1.5586
6.8230,1.5549
6.8241,1.5586
6.8251,1.5586
6.8262,1.5586
6.8273,1.5623
6.8283,1.5623
6.8294,1.5549
6.8305,1.5586
6.8316,1.5586
6.8327,1.5586
6.8338,1.5549
6.8349,1.5549
6.8360,1.5623
6.8371,1.5586
6.8381,1.5586
6.8392,1.5549
6.8403,1.5549
6.8414,1.5586
6.8424,1.5586
6.8436,1.5549
6.8446,1.5512
6.8457,1.5512
6.8468,1.5549
6.8479,1.5586
6.8489,1.5549
6.8500,1.5586
6.8511,1.5586
6.8521,1.5586
6.8533,1.5586
6.8543,1.5549
6.8554,1.5586
6.8565,1.5549
6.8575,1.5586
6.8586,1.5549
6.8597,1.5549
6.8608,1.5512
6.8618,1.5586
6.8629,1.5549
6.8640,1.5586
6.8651,1.5512
6.8662,1.5549
6.8673,1.5549
6.8683,1.5549
6.8694,1.5549
6.8705,1.5549
6.8716,1.5549
6.8727,1.5549
6.8738,1.5549
6.8749,1.5549
6.8760,1.5549
6.8771,1.5549
6.8782,1.5549
6.8792,1.5549
6.8803,1.5475
6.8815,1.5549
6.8826,1.5512
6.8837,1.5549
6.8848,1.5549
6.8859,1.5549
6.8870,1.5586
6.8881,1.5586
6.8891,1.5549
6.8902,1.5586
6.8913,1.5549
6.8924,1.5586
6.8934,1.5549
6.8945,1.5512
6.8956,1.5549
6.8971,1.5512
6.8983,1.5549
6.8995,1.5512
6.9006,1.5549
6.9018,1.5475
6.9030,1.5549
6.9041,1.5586
6.9054,1.5549
6.9066,1.5512
6.9078,1.5549
6.9091,1.5549
6.9103,1.5512
6.9115,1.5512
6.9126,1.5549
6.9138,1.5512
6.9151,1.5549
6.9163,1.5512
6.9175,1.5549
6.9186,1.5475
6.9197,1.5512
6.9209,1.5549
6.9221,1.5549
6.9233,1.5549
6.9244,1.5512
6.9256,1.5586
6.9269,1.5549
6.9281,1.5512
6.9293,1.5512
6.9305,1.5475
6.9317,1.5549
6.9328,1.5549
6.9339,1.5549
6.9350,1.5549
6.9360,1.5512
6.9371,1.5549
6.9382,1.5549
6.9393,1.5512
6.9407,1.5512
6.9419,1.5512
6.9431,1.5512
6.9441,1.5549
6.9451,1.5512
6.9462,1.5512
6.9471,1.5549
6.9481,1.5549
6.9490,1.5549
6.9499,1.5549
6.9508,1.5549
6.9518,1.5586
6.9527,1.5549
6.9536,1.5549
6.9601,1.5549
6.9612,1.5549
6.9623,1.5475
6.9633,1.5512
6.9643,1.5512
6.9654,1.5512
6.9664,1.5586
6.9675,1.5549
6.9685,1.5475
6.9695,1.5512
6.9706,1.5512
6.9717,1.5512
6.9727,1.5512
6.9737,1.5549
6.9748,1.5549
6.9758,1.5549
6.9769,1.5475
6.9779,1.5512
6.9789,1.5512
6.9800,1.5512
6.9810,1.5437
6.9820,1.5512
6.9831,1.5549
6.9841,1.5475
6.9852,1.5512
6.9862,1.5437
6.9873,1.5512
6.9883,1.5549
6.9894,1.5549
6.9904,1.5549
6.9914,1.5549
6.9924,1.5475
6.9934,1.5512
6.9945,1.5475
6.9955,1.5549
6.9965,1.5512
6.9976,1.5512
6.9986,1.5437
6.9996,1.5549
7.0006,1.5549
7.0016,1.5512
7.0026,1.5512
7.0036,1.5475
7.0047,1.5512
7.0058,1.5512
7.0068,1.5512
7.0078,1.5512
7.0087,1.5475
7.0098,1.5549
7.0108,1.5549
7.0118,1.5512
7.0129,1.5512
7.0140,1.5512
7.0150,1.5475
7.0161,1.5512
7.0171,1.5475
7.0181,1.5512
7.0191,1.5512
7.0201,1.5549
7.0211,1.5549
7.0221,1.5512
7.0232,1.5437
7.0242,1.5549
7.0252,1.5512
7.0262,1.5512
7.0272,1.5475
7.0281,1.5549
7.0292,1.5475
7.0302,1.5549
7.0312,1.5549
7.0322,1.5475
7.0333,1.5512
7.0343,1.5475
7.0354,1.5475
7.0364,1.5512
7.0374,1.5437
7.0384,1.5475
7.0394,1.5512
7.0404,1.5549
7.0414,1.5475
7.0425,1.5475
