Время[с],Напряжение[В]
3.0448,1.5586
3.0457,1.5586
3.0466,1.5586
3.0475,1.5660
3.0483,1.5660
3.0492,1.5660
3.0501,1.5660
3.0509,1.5549
3.0518,1.5623
3.0527,1.5660
3.0536,1.5623
3.0544,1.5623
3.0553,1.5586
3.0562,1.5586
3.0571,1.5660
3.0580,1.5660
3.0591,1.5623
3.0599,1.5660
3.0608,1.5623
3.0618,1.5623
3.0627,1.5623
3.0636,1.5660
3.0645,1.5586
3.0655,1.5660
3.0664,1.5623
3.0673,1.5623
3.0686,1.5660
3.0696,1.5660
3.0707,1.5660
3.0716,1.5660
3.0725,1.5623
3.0734,1.5586
3.0742,1.5586
3.0750,1.5660
3.0758,1.5549
3.0766,1.5660
3.0773,1.5549
3.0781,1.5660
3.0788,1.5586
3.0796,1.5623
3.0803,1.5623
3.0811,1.5586
3.0819,1.5586
3.0827,1.5660
3.0835,1.5660
3.0843,1.5586
3.0851,1.5549
3.0859,1.5623
3.0868,1.5697
3.0876,1.5660
3.0883,1.5623
3.0892,1.5623
3.0900,1.5623
3.0908,1.5586
3.0917,1.5586
3.0925,1.5660
3.0934,1.5623
3.0942,1.5623
3.0951,1.5623
3.0959,1.5660
3.0967,1.5586
3.0976,1.5623
3.0985,1.5549
3.0994,1.5586
3.1003,1.5549
3.1011,1.5623
3.1020,1.5660
3.1028,1.5586
3.1037,1.5660
3.1046,1.5660
3.1054,1.5623
3.1063,1.5660
3.1072,1.5623
3.1081,1.5586
3.1089,1.5623
3.1098,1.5623
3.1107,1.5623
3.1116,1.5623
3.1125,1.5623
3.1133,1.5660
3.1142,1.5660
3.1150,1.5660
3.1159,1.5623
3.1168,1.5586
3.1176,1.5586
3.1185,1.5623
3.1193,1.5586
3.1202,1.5623
3.1210,1.5660
3.1218,1.5623
3.1226,1.5623
3.1234,1.5623
3.1243,1.5660
3.1251,1.5623
3.1259,1.5660
3.1267,1.5660
3.1275,1.5660
3.1284,1.5623
3.1292,1.5586
3.1300,1.5623
3.1308,1.5586
3.1317,1.5586
3.1325,1.5623
3.1334,1.5623
3.1343,1.5623
3.1351,1.5586
3.1360,1.5549
3.1368,1.5586
3.1376,1.5586
3.1384,1.5623
3.1391,1.5623
3.1400,1.5623
3.1408,1.5623
3.1416,1.5660
3.1425,1.5586
3.1433,1.5623
3.1442,1.5623
3.1451,1.5623
3.1459,1.5623
3.1468,1.5623
3.1477,1.5549
3.1486,1.5660
3.1495,1.5623
3.1503,1.5623
3.1512,1.5660
3.1520,1.5660
3.1529,1.5623
3.1537,1.5586
3.1546,1.5586
3.1554,1.5660
3.1562,1.5586
3.1571,1.5586
3.1579,1.5623
3.1587,1.5623
3.1595,1.5586
3.1603,1.5660
3.1611,1.5586
3.1620,1.5623
3.1628,1.5660
3.1636,1.5623
3.1644,1.5660
3.1654,1.5586
3.1662,1.5660
3.1670,1.5623
3.1678,1.5586
3.1687,1.5623
3.1696,1.5549
3.1705,1.5623
3.1713,1.5623
3.1723,1.5660
3.1731,1.5660
3.1740,1.5623
3.1749,1.5660
3.1757,1.5660
3.1766,1.5623
3.1774,1.5660
3.1783,1.5623
3.1791,1.5586
3.1799,1.5660
3.1807,1.5660
3.1816,1.5586
3.1825,1.5660
3.1833,1.5586
3.1841,1.5623
3.1849,1.5623
3.1857,1.5586
3.1865,1.5586
3.1874,1.5623
3.1882,1.5623
3.1890,1.5660
3.1898,1.5623
3.1906,1.5623
3.1915,1.5660
3.1924,1.5586
3.1932,1.5660
3.1941,1.5586
3.1950,1.5623
3.1958,1.5660
3.1967,1.5623
3.1975,1.5623
3.1984,1.5586
3.1993,1.5660
3.2001,1.5586
3.2009,1.5623
3.2017,1.5623
3.2026,1.5586
3.2034,1.5660
3.2045,1.5549
3.2057,1.5623
3.2069,1.5586
3.2083,1.5586
3.2095,1.5660
3.2105,1.5586
3.2113,1.5623
3.2123,1.5623
3.2132,1.5623
3.2142,1.5623
3.2151,1.5660
3.2160,1.5623
3.2170,1.5660
3.2180,1.5623
3.2189,1.5623
3.2198,1.5623
3.2207,1.5623
3.2217,1.5586
3.2226,1.5586
3.2236,1.5623
3.2246,1.5586
3.2255,1.5586
3.2265,1.5623
3.2275,1.5623
3.2284,1.5623
3.2294,1.5586
3.2303,1.5660
3.2312,1.5586
3.2321,1.5623
3.2330,1.5623
3.2339,1.5623
3.2349,1.5660
3.2358,1.5623
3.2367,1.5660
3.2376,1.5623
3.2385,1.5586
3.2394,1.5623
3.2404,1.5623
3.2413,1.5623
3.2423,1.5623
3.2433,1.5586
3.2442,1.5586
3.2452,1.5549
3.2461,1.5623
3.2469,1.5623
3.2480,1.5623
3.2489,1.5623
3.2497,1.5586
3.2506,1.5586
3.2516,1.5623
3.2525,1.5623
3.2535,1.5660
3.2544,1.5660
3.2553,1.5623
3.2563,1.5586
3.2573,1.5623
3.2582,1.5586
3.2592,1.5623
3.2601,1.5623
3.2611,1.5660
3.2621,1.5586
3.2631,1.5623
3.2641,1.5623
3.2650,1.5660
3.2659,1.5586
3.2669,1.5623
3.2678,1.5586
3.2688,1.5623
3.2697,1.5623
3.2707,1.5586
3.2716,1.5623
3.2726,1.5549
3.2735,1.5586
3.2744,1.5660
3.2752,1.5623
3.2761,1.5660
3.2770,1.5586
3.2779,1.5623
3.2788,1.5697
3.2797,1.5623
3.2806,1.5660
3.2816,1.5660
3.2825,1.5623
3.2834,1.5660
3.2843,1.5623
3.2852,1.5623
3.2861,1.5623
3.2871,1.5660
3.2880,1.5660
3.2889,1.5660
3.2898,1.5586
3.2908,1.5660
3.2918,1.5660
3.2927,1.5660
3.2936,1.5623
3.2945,1.5623
3.2958,1.5660
3.2972,1.5660
3.2985,1.5586
3.2995,1.5660
3.3004,1.5623
3.3013,1.5586
3.3022,1.5660
3.3031,1.5623
3.3039,1.5623
3.3048,1.5623
3.3057,1.5623
3.3066,1.5660
3.3074,1.5623
3.3085,1.5660
3.3097,1.5623
3.3109,1.5623
3.3120,1.5623
3.3133,1.5660
3.3144,1.5623
3.3154,1.5586
3.3163,1.5586
3.3172,1.5623
3.3181,1.5623
3.3189,1.5623
3.3198,1.5623
3.3207,1.5549
3.3216,1.5586
3.3224,1.5623
3.3232,1.5660
3.3241,1.5623
3.3249,1.5586
3.3257,1.5623
3.3265,1.5586
3.3274,1.5623
3.3282,1.5660
3.3290,1.5660
3.3299,1.5586
3.3307,1.5586
3.3317,1.5660
3.3327,1.5623
3.3337,1.5660
3.3346,1.5623
3.3355,1.5660
3.3365,1.5660
3.3375,1.5623
3.3384,1.5623
3.3393,1.5623
3.3402,1.5586
3.3420,1.5623
3.3429,1.5660
3.3438,1.5586
3.3448,1.5586
3.3457,1.5586
3.3466,1.5623
3.3481,1.5623
3.3494,1.5623
3.3506,1.5586
3.3517,1.5623
3.3526,1.5623
3.3536,1.5623
3.3545,1.5623
3.3554,1.5660
3.3563,1.5623
3.3571,1.5623
3.3580,1.5660
3.3589,1.5549
3.3598,1.5586
3.3607,1.5623
3.3616,1.5660
3.3625,1.5660
3.3634,1.5623
3.3643,1.5623
3.3652,1.5623
3.3661,1.5586
3.3670,1.5586
3.3678,1.5549
3.3687,1.5623
3.3696,1.5623
3.3705,1.5660
3.3714,1.5586
3.3723,1.5660
3.3733,1.5660
3.3742,1.5660
3.3752,1.5623
3.3761,1.5660
3.3769,1.5623
3.3778,1.5586
3.3787,1.5623
3.3796,1.5660
3.3804,1.5623
3.3813,1.5586
3.3823,1.5586
3.3832,1.5623
3.3842,1.5623
3.3851,1.5586
3.3860,1.5623
3.3869,1.5623
3.3879,1.5660
3.3888,1.5660
3.3897,1.5623
3.3906,1.5623
3.3916,1.5623
3.3924,1.5623
3.3933,1.5660
3.3942,1.5660
3.3951,1.5660
3.3959,1.5623
3.3968,1.5623
3.3977,1.5660
3.3986,1.5660
3.3995,1.5623
3.4004,1.5586
3.4012,1.5660
3.4022,1.5623
3.4030,1.5586
3.4039,1.5623
3.4048,1.5586
3.4056,1.5623
3.4065,1.5660
3.4074,1.5586
3.4083,1.5586
3.4093,1.5623
3.4102,1.5623
3.4111,1.5623
3.4120,1.5660
3.4129,1.5623
3.4138,1.5586
3.4147,1.5623
3.4157,1.5623
3.4168,1.5660
3.4180,1.5660
3.4192,1.5623
3.4202,1.5660
3.4211,1.5586
3.4219,1.5623
3.4228,1.5623
3.4237,1.5660
3.4245,1.5660
3.4254,1.5697
3.4262,1.5586
3.4271,1.5623
3.4280,1.5586
3.4288,1.5623
3.4297,1.5660
3.4305,1.5660
3.4314,1.5623
3.4323,1.5549
3.4332,1.5623
3.4341,1.5660
3.4350,1.5623
3.4359,1.5660
3.4367,1.5586
3.4376,1.5623
3.4385,1.5660
3.4395,1.5623
3.4404,1.5623
3.4414,1.5623
3.4424,1.5623
3.4517,1.5623
3.4525,1.5623
3.4535,1.5586
3.4545,1.5586
3.4555,1.5660
3.4564,1.5586
3.4573,1.5623
3.4583,1.5660
3.4593,1.5660
3.4602,1.5623
3.4612,1.5623
3.4622,1.5586
3.4631,1.5623
3.4640,1.5586
3.4649,1.5623
3.4658,1.5623
3.4667,1.5660
3.4676,1.5660
3.4685,1.5660
3.4693,1.5623
3.4702,1.5623
3.4711,1.5586
3.4719,1.5660
3.4728,1.5586
3.4737,1.5660
3.4745,1.5660
3.4754,1.5623
3.4762,1.5623
3.4771,1.5623
3.4780,1.5660
3.4789,1.5660
3.4797,1.5660
3.4806,1.5586
3.4815,1.5623
3.4824,1.5660
3.4833,1.5660
3.4842,1.5623
3.4852,1.5660
3.4861,1.5623
3.4872,1.5586
3.4882,1.5623
3.4892,1.5660
3.4902,1.5623
3.4912,1.5660
3.4921,1.5586
3.4930,1.5660
3.4938,1.5660
3.4947,1.5623
3.4956,1.5623
3.4965,1.5586
3.4974,1.5623
3.4982,1.5623
3.4991,1.5623
3.4999,1.5660
3.5007,1.5623
3.5016,1.5660
3.5025,1.5586
3.5033,1.5660
3.5042,1.5660
3.5050,1.5586
3.5059,1.5586
3.5067,1.5623
3.5076,1.5586
3.5084,1.5623
3.5093,1.5623
3.5101,1.5660
3.5110,1.5623
3.5118,1.5660
3.5126,1.5660
3.5135,1.5623
3.5143,1.5623
3.5152,1.5623
3.5160,1.5623
3.5169,1.5586
3.5177,1.5623
3.5186,1.5586
3.5194,1.5660
3.5203,1.5623
3.5211,1.5623
3.5220,1.5586
3.5229,1.5660
3.5237,1.5586
3.5246,1.5660
3.5254,1.5623
3.5263,1.5623
3.5271,1.5660
3.5279,1.5623
3.5288,1.5623
3.5296,1.5623
3.5305,1.5623
3.5314,1.5623
3.5322,1.5660
3.5331,1.5586
3.5339,1.5623
3.5347,1.5623
3.5355,1.5623
3.5363,1.5660
3.5372,1.5623
3.5380,1.5623
3.5390,1.5660
3.5399,1.5660
3.5409,1.5623
3.5419,1.5660
3.5429,1.5660
3.5439,1.5623
3.5449,1.5660
3.5460,1.5586
3.5469,1.5660
3.5478,1.5623
3.5487,1.5623
3.5496,1.5623
3.5506,1.5660
3.5517,1.5623
3.5527,1.5623
3.5537,1.5586
3.5546,1.5623
3.5557,1.5586
3.5567,1.5623
3.5577,1.5660
3.5587,1.5623
3.5596,1.5586
3.5605,1.5586
3.5613,1.5623
3.5622,1.5660
3.5630,1.5660
3.5638,1.5623
3.5646,1.5586
3.5654,1.5623
3.5666,1.5586
3.5675,1.5623
3.5683,1.5586
3.5690,1.5660
3.5698,1.5623
3.5707,1.5660
3.5715,1.5623
3.5724,1.5586
3.5732,1.5623
3.5740,1.5623
3.5747,1.5623
3.5755,1.5586
3.5762,1.5623
3.5770,1.5623
3.5777,1.5623
3.5785,1.5586
3.5792,1.5660
3.5800,1.5623
3.5807,1.5660
3.5815,1.5660
3.5824,1.5660
3.5831,1.5586
3.5839,1.5623
3.5846,1.5549
3.5855,1.5623
3.5862,1.5623
3.5870,1.5623
3.5877,1.5660
3.5886,1.5623
3.5894,1.5623
3.5902,1.5586
3.5910,1.5586
3.5918,1.5660
3.5927,1.5623
3.5935,1.5623
3.5943,1.5623
3.5951,1.5623
3.5959,1.5586
3.5967,1.5660
3.5975,1.5586
3.5984,1.5660
3.5992,1.5586
3.6001,1.5660
3.6009,1.5623
3.6017,1.5660
3.6025,1.5623
3.6033,1.5623
3.6041,1.5586
3.6050,1.5623
3.6058,1.5660
3.6066,1.5697
3.6074,1.5623
3.6082,1.5660
3.6090,1.5623
3.6098,1.5660
3.6106,1.5660
3.6114,1.5623
3.6123,1.5623
3.6131,1.5660
3.6139,1.5623
3.6147,1.5660
3.6155,1.5623
3.6163,1.5660
3.6172,1.5586
3.6180,1.5623
3.6188,1.5623
3.6196,1.5586
3.6204,1.5660
3.6212,1.5660
3.6220,1.5586
3.6228,1.5660
3.6236,1.5623
3.6244,1.5586
3.6252,1.5660
3.6260,1.5623
3.6268,1.5586
3.6276,1.5623
3.6284,1.5586
3.6292,1.5586
3.6300,1.5660
3.6308,1.5623
3.6316,1.5623
3.6325,1.5660
3.6333,1.5623
3.6341,1.5660
3.6349,1.5660
3.6360,1.5660
3.6372,1.5623
3.6384,1.5623
3.6396,1.5623
3.6409,1.5623
3.6418,1.5660
3.6426,1.5623
3.6435,1.5623
3.6444,1.5623
3.6453,1.5660
3.6462,1.5623
3.6471,1.5549
3.6481,1.5660
3.6491,1.5623
3.6501,1.5623
3.6510,1.5660
3.6520,1.5586
3.6529,1.5623
3.6539,1.5623
3.6548,1.5586
3.6558,1.5623
3.6567,1.5660
3.6575,1.5586
3.6584,1.5660
3.6593,1.5660
3.6603,1.5623
3.6612,1.5586
3.6621,1.5623
3.6630,1.5586
3.6640,1.5586
3.6650,1.5623
3.6659,1.5623
3.6668,1.5660
3.6678,1.5623
3.6687,1.5623
3.6696,1.5623
3.6706,1.5623
3.6715,1.5660
3.6724,1.5660
3.6734,1.5623
3.6743,1.5623
3.6752,1.5623
3.6761,1.5660
3.6771,1.5660
3.6780,1.5660
3.6789,1.5586
3.6798,1.5660
3.6808,1.5623
3.6816,1.5660
3.6825,1.5623
3.6834,1.5623
3.6843,1.5586
3.6851,1.5623
3.6860,1.5623
3.6869,1.5660
3.6877,1.5586
3.6886,1.5623
3.6894,1.5660
3.6903,1.5623
3.6911,1.5623
3.6920,1.5623
3.6928,1.5623
3.6937,1.5623
3.6945,1.5623
3.6954,1.5586
3.6963,1.5660
3.6972,1.5660
3.6981,1.5623
3.6990,1.5660
3.6999,1.5586
3.7008,1.5623
3.7017,1.5586
3.7026,1.5586
3.7036,1.5623
3.7046,1.5660
3.7056,1.5660
3.7065,1.5586
3.7074,1.5623
3.7083,1.5623
3.7094,1.5586
3.7106,1.5586
3.7118,1.5660
3.7128,1.5623
3.7137,1.5623
3.7145,1.5623
3.7158,1.5586
3.7170,1.5660
3.7180,1.5660
3.7188,1.5623
3.7197,1.5623
3.7206,1.5660
3.7214,1.5623
3.7222,1.5660
3.7230,1.5623
3.7239,1.5623
3.7247,1.5660
3.7255,1.5660
3.7263,1.5623
3.7271,1.5623
3.7279,1.5586
3.7287,1.5623
3.7295,1.5623
3.7303,1.5586
3.7312,1.5623
3.7320,1.5623
3.7328,1.5586
3.7337,1.5586
3.7345,1.5660
3.7353,1.5623
3.7361,1.5660
3.7369,1.5586
3.7377,1.5623
3.7385,1.5623
3.7394,1.5586
3.7402,1.5623
3.7410,1.5623
3.7419,1.5623
3.7427,1.5623
3.7436,1.5623
3.7444,1.5623
3.7453,1.5623
3.7461,1.5623
3.7470,1.5623
3.7479,1.5623
3.7488,1.5660
3.7497,1.5623
3.7505,1.5623
3.7514,1.5586
3.7524,1.5586
3.7533,1.5623
3.7544,1.5660
3.7555,1.5660
3.7565,1.5623
3.7574,1.5586
3.7583,1.5623
3.7591,1.5660
3.7599,1.5660
3.7607,1.5623
3.7616,1.5623
3.7624,1.5549
3.7632,1.5623
3.7640,1.5623
3.7648,1.5623
3.7657,1.5623
3.7666,1.5623
3.7674,1.5660
3.7682,1.5660
3.7690,1.5660
3.7698,1.5623
3.7707,1.5623
3.7716,1.5623
3.7724,1.5623
3.7732,1.5623
3.7740,1.5623
3.7748,1.5623
3.7756,1.5623
3.7765,1.5623
3.7773,1.5623
3.7781,1.5660
3.7789,1.5623
3.7798,1.5623
3.7806,1.5623
3.7814,1.5660
3.7823,1.5623
3.7831,1.5623
3.7840,1.5660
3.7848,1.5623
3.7856,1.5623
3.7864,1.5586
3.7872,1.5623
3.7881,1.5623
3.7889,1.5660
3.7897,1.5660
3.7906,1.5586
3.7914,1.5586
3.7922,1.5660
3.7930,1.5623
3.7938,1.5623
3.7947,1.5660
3.7955,1.5586
3.7963,1.5586
3.7971,1.5586
3.7980,1.5623
3.7989,1.5623
3.7997,1.5660
3.8007,1.5623
3.8017,1.5623
3.8026,1.5660
3.8035,1.5623
3.8044,1.5586
3.8053,1.5586
3.8062,1.5660
3.8071,1.5660
3.8080,1.5586
3.8088,1.5549
3.8097,1.5623
3.8106,1.5586
3.8116,1.5660
3.8125,1.5660
3.8134,1.5623
3.8143,1.5660
3.8152,1.5660
3.8161,1.5623
3.8170,1.5660
3.8179,1.5623
3.8187,1.5623
3.8196,1.5623
3.8205,1.5623
3.8216,1.5623
3.8227,1.5623
3.8238,1.5623
3.8249,1.5623
3.8259,1.5623
4.0969,1.5623
4.0979,1.5660
4.0987,1.5623
4.0995,1.5586
4.1003,1.5660
4.1010,1.5660
4.1018,1.5586
4.1026,1.5623
4.1034,1.5660
4.1042,1.5660
4.1049,1.5623
4.1057,1.5623
4.1065,1.5586
4.1072,1.5660
4.1081,1.5623
4.1088,1.5623
4.1097,1.5623
4.1105,1.5623
4.1114,1.5586
4.1123,1.5660
4.1131,1.5660
4.1140,1.5586
4.1149,1.5660
4.1157,1.5623
4.1166,1.5623
4.1175,1.5623
4.1184,1.5623
4.1193,1.5586
4.1201,1.5586
4.1209,1.5623
4.1218,1.5623
4.1226,1.5623
4.1234,1.5586
4.1243,1.5623
4.1251,1.5586
4.1259,1.5660
4.1268,1.5586
4.1276,1.5623
4.1285,1.5586
4.1294,1.5623
4.1302,1.5660
4.1311,1.5660
4.1319,1.5623
4.1328,1.5623
4.1337,1.5623
4.1346,1.5586
4.1355,1.5623
4.1363,1.5660
4.1372,1.5623
4.1380,1.5660
4.1389,1.5549
4.1397,1.5660
4.1406,1.5623
4.1415,1.5660
4.1424,1.5586
4.1432,1.5623
4.1441,1.5660
4.1449,1.5586
4.1458,1.5586
4.1466,1.5586
4.1475,1.5586
4.1484,1.5660
4.1493,1.5623
4.1502,1.5623
4.1510,1.5660
4.1519,1.5623
4.1527,1.5660
4.1536,1.5623
4.1545,1.5549
4.1553,1.5623
4.1562,1.5660
4.1570,1.5586
4.1579,1.5660
4.1588,1.5623
4.1596,1.5549
4.1605,1.5623
4.1613,1.5623
4.1622,1.5623
4.1631,1.5586
4.1640,1.5623
4.1648,1.5660
4.1657,1.5623
4.1666,1.5623
4.1675,1.5586
4.1683,1.5586
4.1692,1.5586
4.1700,1.5623
4.1709,1.5660
4.1717,1.5549
4.1726,1.5623
4.1735,1.5623
4.1743,1.5660
4.1752,1.5623
4.1760,1.5586
4.1769,1.5623
4.1778,1.5623
4.1787,1.5586
4.1795,1.5623
4.1804,1.5586
4.1812,1.5586
4.1822,1.5623
4.1830,1.5586
4.1839,1.5549
4.1848,1.5660
4.1856,1.5623
4.1865,1.5660
4.1874,1.5623
4.1883,1.5586
4.1891,1.5623
4.1900,1.5660
4.1908,1.5586
4.1917,1.5623
4.1926,1.5623
4.1934,1.5623
4.1943,1.5586
4.1952,1.5660
4.1960,1.5660
4.1969,1.5586
4.1977,1.5623
4.1986,1.5623
4.1995,1.5586
4.2004,1.5623
4.2012,1.5623
4.2022,1.5586
4.2031,1.5660
4.2040,1.5660
4.2049,1.5586
4.2058,1.5623
4.2067,1.5623
4.2076,1.5623
4.2085,1.5623
4.2094,1.5586
4.2103,1.5623
4.2112,1.5660
4.2121,1.5623
4.2130,1.5623
4.2139,1.5586
4.2148,1.5586
4.2157,1.5623
4.2166,1.5586
4.2175,1.5623
4.2184,1.5660
4.2193,1.5586
4.2202,1.5623
4.2211,1.5623
4.2220,1.5660
4.2229,1.5623
4.2238,1.5586
4.2247,1.5623
4.2256,1.5623
4.2265,1.5623
4.2276,1.5586
4.2289,1.5623
4.2302,1.5660
4.2316,1.5623
4.2329,1.5623
4.2339,1.5623
4.2349,1.5623
4.2359,1.5586
4.2369,1.5623
4.2381,1.5623
4.2392,1.5623
4.2403,1.5623
4.2413,1.5623
4.2428,1.5660
4.2442,1.5586
4.2455,1.5623
4.2469,1.5623
4.2482,1.5586
4.2492,1.5660
4.2502,1.5586
4.2513,1.5623
4.2524,1.5549
4.2534,1.5586
4.2544,1.5623
4.2554,1.5623
4.2565,1.5623
4.2575,1.5660
4.2584,1.5623
4.2594,1.5660
4.2604,1.5586
4.2613,1.5623
4.2624,1.5623
4.2633,1.5623
4.2643,1.5623
4.2652,1.5623
4.2662,1.5586
4.2672,1.5623
4.2681,1.5623
4.2691,1.5586
4.2702,1.5623
4.2712,1.5586
4.2722,1.5586
4.2733,1.5586
4.2745,1.5586
4.2761,1.5586
4.2773,1.5660
4.2785,1.5586
4.2797,1.5586
4.2808,1.5660
4.2818,1.5586
4.2830,1.5623
4.2840,1.5623
4.2850,1.5623
4.2860,1.5660
4.2871,1.5623
4.2881,1.5623
4.2891,1.5623
4.2907,1.5586
4.2919,1.5660
4.2931,1.5586
4.2940,1.5623
4.2951,1.5660
4.2961,1.5586
4.2970,1.5623
4.2979,1.5623
4.2988,1.5660
4.2996,1.5660
4.3005,1.5660
4.3014,1.5623
4.3023,1.5586
4.3032,1.5586
4.3040,1.5549
4.3049,1.5660
4.3057,1.5623
4.3065,1.5660
4.3073,1.5623
4.3082,1.5586
4.3091,1.5623
4.3100,1.5660
4.3109,1.5586
4.3118,1.5549
4.3127,1.5623
4.3135,1.5660
4.3145,1.5660
4.3154,1.5623
4.3164,1.5623
4.3173,1.5623
4.3183,1.5623
4.3192,1.5623
4.3202,1.5586
4.3212,1.5623
4.3222,1.5623
4.3232,1.5623
4.3241,1.5586
4.3251,1.5623
4.3260,1.5660
4.3269,1.5623
4.3278,1.5623
4.3288,1.5660
4.3297,1.5586
4.3307,1.5623
4.3318,1.5623
4.3327,1.5623
4.3338,1.5623
4.3347,1.5623
4.3357,1.5660
4.3367,1.5660
4.3377,1.5623
4.3386,1.5623
4.3395,1.5586
4.3406,1.5623
4.3415,1.5623
4.3424,1.5623
4.3433,1.5660
4.3442,1.5586
4.3451,1.5586
4.3460,1.5623
4.3468,1.5623
4.3477,1.5586
4.3486,1.5660
4.3494,1.5660
4.3503,1.5660
4.3512,1.5660
4.3521,1.5623
4.3531,1.5660
4.3540,1.5549
4.3549,1.5623
4.3558,1.5623
4.3567,1.5586
4.3576,1.5586
4.3585,1.5586
4.3595,1.5623
4.3604,1.5623
4.3614,1.5660
4.3624,1.5623
4.3634,1.5623
4.3643,1.5623
4.3653,1.5660
4.3665,1.5623
4.3677,1.5660
4.3690,1.5660
4.3701,1.5623
4.3710,1.5586
4.3720,1.5623
4.3733,1.5623
4.3746,1.5660
4.3759,1.5623
4.3771,1.5623
4.3781,1.5623
4.3791,1.5586
4.3800,1.5660
4.3809,1.5623
4.3818,1.5660
4.3827,1.5623
4.3836,1.5623
4.3844,1.5623
4.3853,1.5623
4.3862,1.5660
4.3871,1.5623
4.3879,1.5623
4.3888,1.5623
4.3897,1.5586
4.3905,1.5586
4.3914,1.5623
4.3924,1.5549
4.3934,1.5660
4.3943,1.5660
4.3952,1.5586
4.3961,1.5660
4.3970,1.5623
4.3980,1.5586
4.3989,1.5623
4.3999,1.5623
4.4008,1.5623
4.4018,1.5660
4.4027,1.5586
4.4037,1.5549
4.4046,1.5623
4.4055,1.5623
4.4064,1.5623
4.4073,1.5623
4.4082,1.5660
4.4091,1.5623
4.4100,1.5586
4.4109,1.5623
4.4119,1.5623
4.4128,1.5623
4.4137,1.5623
4.4145,1.5660
4.4155,1.5660
4.4164,1.5660
4.4173,1.5623
4.4182,1.5623
4.4191,1.5660
4.4200,1.5623
4.4209,1.5623
4.4218,1.5586
4.4226,1.5586
4.4238,1.5586
4.4252,1.5623
4.4261,1.5660
4.4270,1.5623
4.4278,1.5623
4.4286,1.5586
4.4294,1.5660
4.4303,1.5623
4.4315,1.5586
4.4329,1.5660
4.4342,1.5660
4.4351,1.5586
4.4360,1.5623
4.4369,1.5623
4.4379,1.5623
4.4390,1.5586
4.4401,1.5623
4.4411,1.5660
4.4424,1.5660
4.4434,1.5623
4.4444,1.5586
4.4455,1.5623
4.4466,1.5623
4.4476,1.5660
4.4487,1.5623
4.4497,1.5660
4.4507,1.5623
4.4518,1.5623
4.4527,1.5623
4.4538,1.5623
4.4547,1.5586
4.4557,1.5586
4.4568,1.5623
4.4580,1.5623
4.4592,1.5660
4.4605,1.5586
4.4616,1.5623
4.4625,1.5660
4.4635,1.5660
4.4644,1.5623
4.4654,1.5549
4.4664,1.5623
4.4673,1.5697
4.4682,1.5623
4.4692,1.5586
4.4701,1.5660
4.4710,1.5623
4.4721,1.5549
4.4731,1.5586
4.4742,1.5623
4.4755,1.5623
4.4766,1.5586
4.4777,1.5586
4.4788,1.5623
4.4799,1.5623
4.4810,1.5660
4.4821,1.5623
4.4830,1.5586
4.4840,1.5660
4.4849,1.5623
4.4858,1.5623
4.4868,1.5586
4.4878,1.5586
4.4889,1.5660
4.4899,1.5660
4.4910,1.5586
4.4919,1.5623
4.4930,1.5660
4.4940,1.5623
4.4950,1.5623
4.4961,1.5586
4.4971,1.5623
4.4982,1.5660
4.4994,1.5623
4.5007,1.5660
4.5017,1.5660
4.5028,1.5586
4.5038,1.5660
4.5049,1.5623
4.5060,1.5586
4.5070,1.5660
4.5080,1.5586
4.5096,1.5623
4.5113,1.5623
4.5123,1.5623
4.5132,1.5623
4.5142,1.5660
4.5152,1.5623
4.5161,1.5623
4.5170,1.5660
4.5180,1.5586
4.5189,1.5660
4.5198,1.5623
4.5208,1.5623
4.5231,1.5586
4.5240,1.5586
4.5257,1.5623
4.5269,1.5586
4.5282,1.5623
4.5294,1.5623
4.5307,1.5660
4.5317,1.5660
4.5327,1.5623
4.5336,1.5660
4.5346,1.5586
4.5355,1.5660
4.5365,1.5660
4.5374,1.5623
4.5384,1.5623
4.5393,1.5623
4.5402,1.5623
4.5412,1.5623
4.5422,1.5586
4.5431,1.5586
4.5441,1.5586
4.5451,1.5586
4.5460,1.5660
4.5470,1.5586
4.5479,1.5623
4.5489,1.5623
4.5499,1.5586
4.5508,1.5586
4.5518,1.5623
4.5527,1.5586
4.5536,1.5623
4.5546,1.5623
4.5555,1.5623
4.5564,1.5586
4.5573,1.5586
4.5582,1.5623
4.5591,1.5586
4.5600,1.5623
4.5609,1.5623
4.5619,1.5586
4.5628,1.5623
4.5637,1.5586
4.5647,1.5623
4.5656,1.5623
4.5666,1.5623
4.5675,1.5586
4.5686,1.5623
4.5695,1.5586
4.5705,1.5660
4.5716,1.5586
4.5725,1.5660
4.5735,1.5586
4.5744,1.5549
4.5754,1.5623
4.5764,1.5586
4.5773,1.5623
4.5783,1.5623
4.5793,1.5586
4.5802,1.5623
4.5812,1.5660
4.5822,1.5660
4.5832,1.5586
4.5842,1.5623
4.5851,1.5586
4.5861,1.5660
4.5870,1.5623
4.5880,1.5623
4.5890,1.5549
4.5900,1.5623
4.5910,1.5623
4.5919,1.5623
4.5930,1.5623
4.5939,1.5623
4.5949,1.5660
4.5958,1.5660
4.5968,1.5660
4.5978,1.5586
4.5987,1.5586
4.5997,1.5623
4.6006,1.5623
4.6016,1.5586
4.6025,1.5660
4.6034,1.5586
4.6042,1.5623
4.6051,1.5660
4.6059,1.5660
4.6068,1.5623
