Время[с],Напряжение[В]
25.1972,1.0836
25.1988,1.0873
25.2005,1.0873
25.2024,1.0873
25.2047,1.0910
25.2065,1.0873
25.2085,1.0836
25.2101,1.0873
25.2119,1.0873
25.2136,1.0910
25.2154,1.0873
25.2173,1.0873
25.2190,1.0836
25.2207,1.0910
25.2223,1.0873
25.2240,1.0873
25.2256,1.0910
25.2274,1.0910
25.2291,1.0836
25.2308,1.0873
25.2324,1.0873
25.2340,1.0910
25.2356,1.0910
25.2372,1.0910
25.2389,1.0873
25.2405,1.0873
25.2422,1.0910
25.2439,1.0873
25.2457,1.0910
25.2476,1.0910
25.2496,1.0873
25.2515,1.0836
25.2533,1.0873
25.2551,1.0873
25.2570,1.0873
25.2588,1.0873
25.2606,1.0910
25.2623,1.0910
25.2641,1.0873
25.2663,1.0836
25.2684,1.0836
25.2704,1.0873
25.2721,1.0873
25.2740,1.0873
25.2762,1.0873
25.2784,1.0873
25.2806,1.0873
25.2824,1.0873
25.2840,1.0873
25.2856,1.0873
25.2872,1.0873
25.2888,1.0873
25.2904,1.0836
25.2920,1.0873
25.2938,1.0836
25.2955,1.0873
25.2973,1.0836
25.2989,1.0873
25.3008,1.0873
25.3030,1.0873
25.3050,1.0873
25.3067,1.0836
25.3083,1.0836
25.3098,1.0873
25.3115,1.0873
25.3130,1.0873
25.3146,1.0836
25.3162,1.0873
25.3178,1.0836
25.3194,1.0836
25.3211,1.0873
25.3227,1.0836
25.3243,1.0873
25.3258,1.0873
25.3274,1.0873
25.3289,1.0836
25.3305,1.0836
25.3321,1.0873
25.3337,1.0873
25.3353,1.0836
25.3368,1.0873
25.3384,1.0873
25.3400,1.0873
25.3416,1.0873
25.3431,1.0873
25.3447,1.0873
25.3463,1.0873
25.3478,1.0836
25.3495,1.0873
25.3511,1.0836
25.3527,1.0836
25.3543,1.0836
25.3559,1.0836
25.3574,1.0836
25.3591,1.0836
25.3607,1.0836
25.3622,1.0836
25.3638,1.0836
25.3654,1.0836
25.3669,1.0799
25.3685,1.0836
25.3701,1.0873
25.3717,1.0836
25.3732,1.0836
25.3748,1.0836
25.3764,1.0836
25.3780,1.0873
25.3796,1.0836
25.3813,1.0873
25.3829,1.0873
25.3845,1.0873
25.3860,1.0836
25.3876,1.0836
25.3892,1.0762
25.3908,1.0873
25.3924,1.0836
25.3940,1.0799
25.3956,1.0873
25.3971,1.0836
25.3987,1.0836
25.4003,1.0836
25.4019,1.0836
25.4035,1.0836
25.4051,1.0836
25.4066,1.0873
25.4082,1.0873
25.4098,1.0799
25.4114,1.0873
25.4131,1.0836
25.4147,1.0836
25.4162,1.0799
25.4179,1.0799
25.4195,1.0836
25.4211,1.0836
25.4227,1.0799
25.4243,1.0836
25.4258,1.0836
25.4274,1.0873
25.4290,1.0799
25.4305,1.0873
25.4322,1.0799
25.4338,1.0836
25.4354,1.0836
25.4370,1.0836
25.4386,1.0799
25.4403,1.0836
25.4419,1.0836
25.4435,1.0836
25.4451,1.0799
25.4468,1.0836
25.4484,1.0836
25.4501,1.0836
25.4519,1.0836
25.4536,1.0799
25.4553,1.0836
25.4571,1.0873
25.4588,1.0836
25.4604,1.0836
25.4621,1.0799
25.4637,1.0836
25.4653,1.0873
25.4669,1.0836
25.4685,1.0910
25.4701,1.0873
25.4717,1.0836
25.4733,1.0836
25.4749,1.0799
25.4765,1.0873
25.4781,1.0873
25.4797,1.0836
25.4814,1.0836
25.4830,1.0836
25.4845,1.0873
25.4861,1.0836
25.4877,1.0873
25.4892,1.0836
25.4909,1.0836
25.4924,1.0836
25.4940,1.0873
25.4955,1.0836
25.4971,1.0836
25.4987,1.0873
25.5004,1.0836
25.5019,1.0873
25.5035,1.0836
25.5050,1.0873
25.5066,1.0910
25.5082,1.0873
25.5098,1.0873
25.5114,1.0873
25.5130,1.0873
25.5146,1.0910
25.5162,1.0873
25.5178,1.0910
25.5194,1.0910
25.5210,1.0873
25.5226,1.0873
25.5242,1.0836
25.5258,1.0873
25.5273,1.0910
25.5289,1.0873
25.5306,1.0873
25.5321,1.0873
25.5337,1.0873
25.5353,1.0910
25.5369,1.0873
25.5384,1.0873
25.5400,1.0873
25.5416,1.0873
25.5432,1.0873
25.5448,1.0873
25.5464,1.0873
25.5481,1.0910
25.5496,1.0836
25.5512,1.0910
25.5528,1.0836
25.5544,1.0873
25.5560,1.0873
25.5575,1.0910
25.5592,1.0873
25.5608,1.0873
25.5623,1.0873
25.5639,1.0873
25.5655,1.0873
25.5671,1.0873
25.5687,1.0873
25.5703,1.0873
25.5718,1.0836
25.5734,1.0873
25.5750,1.0873
25.5766,1.0836
25.5782,1.0836
25.5799,1.0873
25.5815,1.0873
25.5831,1.0799
25.5847,1.0873
25.5863,1.0873
25.5879,1.0836
25.5896,1.0836
25.5913,1.0836
25.5930,1.0836
25.5947,1.0873
25.5964,1.0836
25.5980,1.0873
25.5999,1.0836
25.6018,1.0836
25.6037,1.0836
25.6055,1.0799
25.6074,1.0836
25.6093,1.0873
25.6111,1.0836
25.6126,1.0836
25.6143,1.0799
25.6159,1.0799
25.6175,1.0836
25.6193,1.0836
25.6209,1.0836
25.6230,1.0873
25.6246,1.0836
25.6263,1.0836
25.6279,1.0799
25.6294,1.0836
25.6310,1.0799
25.6325,1.0836
25.6340,1.0836
25.6355,1.0836
25.6371,1.0799
25.6386,1.0836
25.6402,1.0836
25.6417,1.0836
25.6434,1.0799
25.6449,1.0836
25.6465,1.0836
25.6481,1.0799
25.6497,1.0836
25.6514,1.0762
25.6530,1.0836
25.6546,1.0836
25.6561,1.0799
25.6578,1.0799
25.6594,1.0836
25.6610,1.0799
25.6626,1.0799
25.6642,1.0799
25.6657,1.0799
25.6674,1.0762
25.6690,1.0799
25.6713,1.0799
25.6729,1.0836
25.6748,1.0836
25.6767,1.0836
25.6782,1.0799
25.6798,1.0762
25.6815,1.0836
25.6831,1.0762
25.6847,1.0799
25.6863,1.0799
25.6879,1.0836
25.6895,1.0799
25.6913,1.0799
25.6928,1.0799
25.6944,1.0799
25.6960,1.0836
25.6976,1.0799
25.6991,1.0799
25.7007,1.0836
25.7023,1.0799
25.7039,1.0836
25.7054,1.0762
25.7070,1.0836
25.7086,1.0725
25.7102,1.0799
25.7118,1.0799
25.7134,1.0799
25.7150,1.0799
25.7165,1.0836
25.7181,1.0799
25.7197,1.0762
25.7215,1.0799
25.7231,1.0762
25.7247,1.0799
25.7264,1.0762
25.7281,1.0799
25.7296,1.0799
25.7313,1.0762
25.7330,1.0799
25.7346,1.0762
25.7363,1.0799
25.7379,1.0762
25.7395,1.0799
25.7412,1.0799
25.7429,1.0836
25.7445,1.0762
25.7462,1.0762
25.7477,1.0799
25.7494,1.0799
25.7524,1.0725
25.7540,1.0799
25.7556,1.0799
25.7573,1.0725
25.7589,1.0799
25.7612,1.0799
25.7630,1.0799
25.7653,1.0799
25.7673,1.0762
25.7794,1.0799
25.7812,1.0799
25.7830,1.0762
25.7849,1.0762
25.7868,1.0799
25.7892,1.0762
25.7911,1.0762
25.7929,1.0799
25.7948,1.0762
25.7965,1.0799
25.7982,1.0799
25.8003,1.0762
25.8021,1.0799
25.8039,1.0762
25.8055,1.0762
25.8072,1.0799
25.8089,1.0799
25.8107,1.0762
25.8124,1.0762
25.8143,1.0799
25.8160,1.0725
25.8177,1.0762
25.8194,1.0762
25.8211,1.0762
25.8227,1.0725
25.8244,1.0799
25.8261,1.0762
25.8277,1.0725
25.8293,1.0799
25.8310,1.0762
25.8327,1.0725
25.8344,1.0725
25.8362,1.0762
25.8381,1.0762
25.8400,1.0725
25.8418,1.0762
25.8435,1.0725
25.8453,1.0725
25.8470,1.0762
25.8490,1.0762
25.8511,1.0762
25.8530,1.0762
25.8547,1.0762
25.8563,1.0762
25.8579,1.0762
25.8595,1.0799
25.8616,1.0725
25.8638,1.0762
25.8659,1.0725
25.8678,1.0725
25.8695,1.0725
25.8712,1.0725
25.8729,1.0762
25.8746,1.0762
25.8763,1.0725
25.8780,1.0725
25.8797,1.0762
25.8815,1.0762
25.8832,1.0725
25.8849,1.0762
25.8867,1.0725
25.8884,1.0725
25.8903,1.0762
25.8920,1.0687
25.8937,1.0725
25.8955,1.0762
25.8972,1.0762
25.8990,1.0725
25.9007,1.0725
25.9025,1.0762
25.9043,1.0762
25.9061,1.0762
25.9078,1.0762
25.9097,1.0725
25.9115,1.0762
25.9132,1.0762
25.9150,1.0762
25.9168,1.0725
25.9185,1.0725
25.9203,1.0725
25.9220,1.0725
25.9237,1.0762
25.9253,1.0762
25.9271,1.0725
25.9287,1.0687
25.9304,1.0687
25.9321,1.0725
25.9338,1.0725
25.9355,1.0762
25.9372,1.0725
25.9389,1.0762
25.9407,1.0725
25.9425,1.0725
25.9442,1.0725
25.9460,1.0762
25.9478,1.0725
25.9495,1.0725
25.9514,1.0762
25.9531,1.0725
25.9550,1.0725
25.9571,1.0725
25.9595,1.0687
25.9615,1.0725
25.9631,1.0725
25.9647,1.0762
25.9663,1.0725
25.9679,1.0725
25.9695,1.0725
25.9719,1.0725
25.9736,1.0725
25.9757,1.0687
25.9780,1.0762
25.9802,1.0687
25.9825,1.0725
25.9842,1.0687
25.9860,1.0725
25.9876,1.0687
25.9892,1.0762
25.9910,1.0725
25.9925,1.0725
25.9941,1.0687
25.9958,1.0650
25.9974,1.0725
25.9991,1.0725
26.0009,1.0725
26.0028,1.0725
26.0049,1.0725
26.0072,1.0725
26.0089,1.0725
26.0106,1.0687
26.0122,1.0725
26.0138,1.0725
26.0154,1.0725
26.0170,1.0687
26.0186,1.0725
26.0203,1.0725
26.0219,1.0725
26.0235,1.0725
26.0252,1.0725
26.0267,1.0725
26.0283,1.0725
26.0300,1.0725
26.0316,1.0725
26.0331,1.0725
26.0348,1.0725
26.0364,1.0725
26.0380,1.0725
26.0396,1.0725
26.0412,1.0725
26.0428,1.0725
26.0444,1.0687
26.0460,1.0687
26.0475,1.0687
26.0492,1.0725
26.0507,1.0687
26.0524,1.0687
26.0540,1.0725
26.0556,1.0687
26.0572,1.0725
26.0588,1.0725
26.0604,1.0725
26.0620,1.0725
26.0637,1.0725
26.0653,1.0762
26.0669,1.0725
26.0686,1.0725
26.0704,1.0762
26.0720,1.0762
26.0737,1.0725
26.0753,1.0725
26.0770,1.0762
26.0787,1.0725
26.0804,1.0762
26.0820,1.0762
26.0837,1.0725
26.0854,1.0725
26.0870,1.0762
26.0888,1.0687
26.0905,1.0762
26.0922,1.0762
26.0939,1.0762
26.0956,1.0762
26.0974,1.0762
26.0991,1.0762
26.1009,1.0762
26.1027,1.0725
26.1045,1.0762
26.1062,1.0725
26.1083,1.0762
26.1105,1.0762
26.1128,1.0762
26.1149,1.0762
26.1166,1.0762
26.1183,1.0725
26.1202,1.0762
26.1219,1.0762
26.1236,1.0762
26.1254,1.0762
26.1271,1.0762
26.1288,1.0762
26.1305,1.0762
26.1322,1.0799
26.1339,1.0725
26.1357,1.0725
26.1375,1.0725
26.1393,1.0762
26.1410,1.0762
26.1427,1.0725
26.1444,1.0725
26.1460,1.0762
26.1477,1.0762
26.1496,1.0762
26.1516,1.0725
26.1534,1.0762
26.1550,1.0762
26.1567,1.0725
26.1583,1.0762
26.1599,1.0799
26.1616,1.0762
26.1631,1.0725
26.1647,1.0725
26.1663,1.0762
26.1678,1.0762
26.1694,1.0725
26.1710,1.0762
26.1725,1.0725
26.1741,1.0725
26.1757,1.0762
26.1772,1.0762
26.1788,1.0725
26.1804,1.0725
26.1820,1.0762
26.1836,1.0725
26.1852,1.0687
26.1868,1.0687
26.1884,1.0687
26.1900,1.0725
26.1916,1.0762
26.1932,1.0687
26.1948,1.0725
26.1964,1.0725
26.1979,1.0762
26.1995,1.0762
26.2012,1.0725
26.2028,1.0725
26.2044,1.0725
26.2060,1.0725
26.2076,1.0725
26.2092,1.0725
26.2109,1.0725
26.2124,1.0725
26.2140,1.0725
26.2156,1.0725
26.2172,1.0725
26.2188,1.0762
26.2204,1.0725
26.2219,1.0687
26.2235,1.0725
26.2251,1.0687
26.2267,1.0687
26.2282,1.0725
26.2298,1.0725
26.2314,1.0687
26.2330,1.0725
26.2346,1.0650
26.2362,1.0762
26.2377,1.0687
26.2393,1.0725
26.2410,1.0687
26.2425,1.0725
26.2441,1.0687
26.2457,1.0725
26.2473,1.0725
26.2488,1.0725
26.2507,1.0687
26.2523,1.0725
26.2540,1.0687
26.2556,1.0687
26.2572,1.0725
26.2590,1.0725
26.2607,1.0687
26.2623,1.0650
26.2639,1.0687
26.2655,1.0725
26.2671,1.0725
26.2689,1.0725
26.2709,1.0725
26.2726,1.0650
26.2752,1.0687
26.2772,1.0725
26.2804,1.0687
26.2821,1.0650
26.2838,1.0650
26.2854,1.0687
26.2871,1.0725
26.2888,1.0687
26.2906,1.0687
26.2923,1.0725
26.2941,1.0687
26.2958,1.0687
26.2974,1.0687
26.2992,1.0687
26.3010,1.0725
26.3027,1.0687
26.3046,1.0687
26.3065,1.0687
26.3083,1.0687
26.3102,1.0687
26.3119,1.0687
26.3137,1.0687
26.3155,1.0650
26.3172,1.0725
26.3190,1.0650
26.3207,1.0687
26.3226,1.0687
26.3244,1.0687
26.3261,1.0687
26.3279,1.0687
26.3295,1.0650
26.3313,1.0650
26.3330,1.0687
26.3346,1.0650
26.3363,1.0650
26.3380,1.0650
26.3397,1.0725
26.3414,1.0687
26.3431,1.0650
26.3447,1.0650
26.3463,1.0650
26.3480,1.0687
26.3497,1.0650
26.3515,1.0650
26.3534,1.0650
26.3552,1.0650
26.3570,1.0613
26.3588,1.0650
26.3608,1.0650
26.3626,1.0613
26.3648,1.0687
26.3673,1.0687
26.3692,1.0650
26.3716,1.0613
26.3739,1.0650
26.3761,1.0613
26.3783,1.0687
26.3800,1.0650
26.3819,1.0650
26.3835,1.0650
26.3851,1.0650
26.3869,1.0650
26.3887,1.0650
26.3904,1.0650
26.3921,1.0650
26.3955,1.0687
26.3986,1.0650
26.4008,1.0650
26.4025,1.0650
26.4041,1.0650
26.4058,1.0613
26.4075,1.0650
26.4091,1.0650
26.4108,1.0613
26.4123,1.0687
26.4139,1.0650
26.4155,1.0650
26.4171,1.0650
26.4187,1.0650
26.4204,1.0650
26.4221,1.0687
26.4238,1.0650
26.4254,1.0650
26.4270,1.0613
26.4286,1.0613
26.4302,1.0650
26.4318,1.0650
26.4334,1.0613
26.4350,1.0613
26.4366,1.0613
26.4383,1.0613
26.4399,1.0613
26.4416,1.0613
26.4432,1.0650
26.4448,1.0650
26.4464,1.0650
26.4480,1.0650
26.4496,1.0650
26.4513,1.0613
26.4529,1.0613
26.4545,1.0650
26.4561,1.0613
26.4578,1.0613
26.4595,1.0613
26.4611,1.0613
26.4627,1.0650
26.4644,1.0650
26.4660,1.0613
26.4676,1.0613
26.4694,1.0650
26.4712,1.0650
26.4729,1.0613
26.4745,1.0613
26.4762,1.0576
26.4779,1.0613
26.4796,1.0613
26.4814,1.0650
26.4831,1.0613
26.4848,1.0650
26.4864,1.0613
26.4882,1.0613
26.4899,1.0613
26.4916,1.0613
26.4931,1.0613
26.4948,1.0613
26.4964,1.0613
26.4980,1.0613
26.4997,1.0613
26.5014,1.0613
26.5031,1.0613
26.5051,1.0650
26.5069,1.0613
26.5087,1.0613
26.5107,1.0613
26.5202,1.0613
26.5220,1.0539
26.5238,1.0613
26.5255,1.0613
26.5272,1.0613
26.5290,1.0613
26.5307,1.0539
26.5324,1.0613
26.5342,1.0613
26.5358,1.0613
26.5374,1.0613
26.5392,1.0613
26.5409,1.0613
26.5425,1.0613
26.5442,1.0613
26.5458,1.0576
26.5476,1.0613
26.5492,1.0613
26.5509,1.0613
26.5525,1.0613
26.5543,1.0539
26.5560,1.0613
26.5576,1.0613
26.5593,1.0539
26.5610,1.0539
26.5626,1.0613
26.5643,1.0576
26.5660,1.0576
26.5676,1.0576
26.5693,1.0613
26.5710,1.0613
26.5728,1.0576
26.5744,1.0576
26.5761,1.0576
26.5778,1.0613
26.5795,1.0613
26.5812,1.0613
26.5829,1.0576
26.5845,1.0576
26.5862,1.0576
26.5879,1.0576
26.5896,1.0650
26.5913,1.0613
26.5929,1.0613
26.5946,1.0613
26.5962,1.0613
26.5979,1.0539
26.5995,1.0613
26.6012,1.0576
26.6030,1.0576
26.6047,1.0576
26.6064,1.0613
26.6080,1.0613
26.6097,1.0576
26.6114,1.0613
26.6130,1.0576
26.6148,1.0613
26.6165,1.0576
26.6182,1.0613
26.6202,1.0576
26.6220,1.0576
26.6238,1.0613
26.6255,1.0576
26.6273,1.0576
26.6290,1.0576
26.6308,1.0576
26.6325,1.0613
26.6342,1.0613
26.6359,1.0576
26.6378,1.0576
26.6394,1.0613
26.6413,1.0576
26.6432,1.0576
26.6450,1.0613
26.6469,1.0576
26.6486,1.0613
26.6503,1.0576
26.6519,1.0539
26.6535,1.0576
26.6552,1.0613
26.6568,1.0576
26.6585,1.0576
26.6602,1.0576
26.6618,1.0576
26.6634,1.0576
26.6650,1.0576
26.6666,1.0576
26.6683,1.0539
26.6699,1.0539
26.6716,1.0576
26.6733,1.0576
26.6749,1.0613
26.6766,1.0576
26.6782,1.0576
26.6799,1.0539
26.6816,1.0539
26.6832,1.0576
26.6848,1.0539
26.6863,1.0576
26.6879,1.0576
26.6896,1.0576
26.6914,1.0576
26.6930,1.0539
26.6947,1.0539
26.6965,1.0576
26.6982,1.0576
26.6999,1.0576
26.7016,1.0613
26.7031,1.0539
26.7049,1.0576
26.7065,1.0502
26.7082,1.0576
26.7099,1.0576
26.7116,1.0539
26.7133,1.0576
26.7151,1.0576
26.7171,1.0539
26.7189,1.0576
26.7206,1.0576
26.7223,1.0576
26.7304,1.0576
26.7320,1.0576
26.7336,1.0539
26.7352,1.0539
26.7368,1.0576
26.7385,1.0576
26.7401,1.0539
26.7417,1.0576
26.7434,1.0576
26.7450,1.0576
26.7466,1.0576
26.7482,1.0539
26.7499,1.0576
26.7515,1.0576
26.7532,1.0576
26.7548,1.0576
26.7564,1.0502
26.7581,1.0613
26.7597,1.0576
26.7615,1.0576
26.7631,1.0613
26.7647,1.0613
26.7665,1.0576
26.7682,1.0539
26.7698,1.0539
26.7715,1.0539
26.7731,1.0576
26.7748,1.0576
26.7764,1.0576
26.7782,1.0576
26.7798,1.0576
26.7815,1.0576
26.7831,1.0539
26.7848,1.0613
26.7864,1.0576
26.7881,1.0576
26.7897,1.0613
26.7914,1.0613
26.7930,1.0576
26.7946,1.0576
26.7962,1.0613
26.7979,1.0613
26.7995,1.0613
26.8012,1.0613
26.8028,1.0576
26.8045,1.0613
26.8061,1.0576
26.8078,1.0613
26.8095,1.0613
26.8111,1.0613
26.8128,1.0576
26.8144,1.0613
26.8159,1.0613
26.8176,1.0576
26.8192,1.0576
26.8209,1.0613
26.8226,1.0613
26.8242,1.0613
26.8258,1.0613
26.8274,1.0576
26.8290,1.0576
26.8306,1.0539
26.8323,1.0576
26.8339,1.0576
26.8354,1.0613
26.8371,1.0613
26.8387,1.0650
26.8405,1.0613
26.8423,1.0576
26.8440,1.0613
26.8456,1.0576
26.8473,1.0613
26.8489,1.0539
26.8505,1.0650
26.8522,1.0576
26.8539,1.0613
26.8556,1.0576
26.8573,1.0576
26.8589,1.0613
26.8605,1.0613
26.8622,1.0576
26.8639,1.0613
26.8657,1.0613
26.8674,1.0613
26.8690,1.0613
26.8706,1.0576
26.8723,1.0576
26.8740,1.0613
26.8757,1.0650
26.8773,1.0613
26.8790,1.0613
26.8806,1.0576
26.8825,1.0613
26.8845,1.0613
26.8865,1.0539
26.8893,1.0576
26.8912,1.0576
26.8930,1.0576
26.8948,1.0576
26.8966,1.0613
26.8983,1.0613
26.9001,1.0576
26.9019,1.0613
26.9036,1.0576
26.9053,1.0613
26.9069,1.0613
26.9085,1.0539
26.9103,1.0539
26.9119,1.0613
26.9136,1.0576
26.9153,1.0613
26.9170,1.0576
26.9188,1.0576
26.9304,1.0576
26.9321,1.0539
26.9338,1.0613
26.9355,1.0613
26.9372,1.0613
26.9390,1.0539
26.9407,1.0576
26.9423,1.0576
26.9440,1.0576
26.9457,1.0613
26.9473,1.0576
26.9490,1.0576
26.9507,1.0576
26.9524,1.0539
26.9541,1.0539
26.9558,1.0576
26.9575,1.0613
26.9593,1.0502
26.9610,1.0576
26.9627,1.0576
26.9644,1.0576
26.9661,1.0502
26.9677,1.0539
26.9694,1.0613
26.9711,1.0539
26.9727,1.0539
26.9744,1.0576
26.9761,1.0539
26.9778,1.0502
26.9797,1.0539
26.9816,1.0539
26.9834,1.0539
26.9850,1.0576
26.9867,1.0539
26.9884,1.0576
26.9901,1.0539
26.9918,1.0539
26.9937,1.0539
26.9954,1.0539
26.9974,1.0576
26.9998,1.0539
27.0019,1.0539
27.0038,1.0502
27.0059,1.0502
27.0085,1.0539
27.0109,1.0502
27.0128,1.0576
27.0143,1.0502
27.0160,1.0502
27.0177,1.0502
27.0193,1.0539
27.0211,1.0576
27.0228,1.0502
27.0245,1.0539
27.0261,1.0539
27.0278,1.0539
27.0295,1.0539
27.0312,1.0539
27.0330,1.0539
27.0348,1.0576
27.0367,1.0539
27.0387,1.0539
27.0406,1.0502
27.0424,1.0539
27.0443,1.0502
27.0461,1.0502
27.0478,1.0539
27.0495,1.0539
27.0513,1.0502
27.0532,1.0502
27.0550,1.0502
27.0567,1.0539
27.0583,1.0502
27.0600,1.0539
27.0617,1.0502
27.0634,1.0502
27.0652,1.0502
27.0669,1.0539
27.0686,1.0502
27.0705,1.0539
27.0724,1.0539
27.0742,1.0502
27.0760,1.0465
27.0778,1.0465
27.0796,1.0502
27.0814,1.0539
27.0833,1.0502
27.0851,1.0502
27.0870,1.0502
27.0892,1.0539
27.0914,1.0502
27.0934,1.0502
27.0963,1.0502
27.0984,1.0465
27.1015,1.0502
27.1037,1.0502
27.1057,1.0465
27.1075,1.0502
27.1092,1.0502
27.1111,1.0502
27.1128,1.0502
27.1145,1.0465
27.1163,1.0502
27.1181,1.0502
27.1198,1.0502
27.1215,1.0502
27.1231,1.0502
27.1248,1.0502
27.1265,1.0502
27.1282,1.0502
27.1303,1.0539
27.1320,1.0502
27.1337,1.0465
27.1355,1.0465
27.1371,1.0465
27.1388,1.0465
27.1406,1.0502
27.1424,1.0465
27.1442,1.0465
27.1462,1.0428
27.1480,1.0465
27.1498,1.0465
27.1515,1.0465
27.1532,1.0502
27.1548,1.0502
27.1564,1.0502
27.1581,1.0502
27.1597,1.0465
27.1615,1.0465
27.1633,1.0502
27.1651,1.0465
27.1669,1.0502
27.1687,1.0465
27.1711,1.0465
27.1728,1.0465
27.1748,1.0465
27.1766,1.0465
27.1783,1.0465
27.1800,1.0502
27.1818,1.0502
27.1835,1.0502
27.1853,1.0465
27.1870,1.0465
27.1887,1.0502
27.1904,1.0465
27.1921,1.0465
27.1946,1.0465
27.1963,1.0428
27.1980,1.0465
27.1997,1.0428
27.2014,1.0502
27.2031,1.0465
27.2048,1.0502
27.2064,1.0465
27.2081,1.0502
27.2100,1.0502
27.2119,1.0465
27.2137,1.0428
27.2154,1.0465
27.2171,1.0465
27.2188,1.0428
27.2204,1.0465
27.2221,1.0465
27.2238,1.0465
27.2255,1.0465
27.2274,1.0465
27.2290,1.0465
27.2308,1.0465
27.2327,1.0502
27.2344,1.0465
27.2361,1.0502
27.2378,1.0465
27.2395,1.0465
27.2415,1.0465
27.2434,1.0465
27.2453,1.0502
27.2478,1.0391
27.2496,1.0465
27.2515,1.0391
27.2537,1.0465
27.2559,1.0465
27.2580,1.0502
27.2600,1.0428
27.2622,1.0465
27.2642,1.0391
27.2659,1.0465
27.2683,1.0465
27.2701,1.0428
27.2718,1.0428
27.2742,1.0465
27.2761,1.0428
27.2778,1.0391
27.2890,1.0465
27.2906,1.0428
27.2923,1.0391
27.2939,1.0391
27.2955,1.0465
27.2971,1.0428
27.2987,1.0502
27.3003,1.0428
27.3020,1.0428
27.3036,1.0465
27.3053,1.0465
27.3070,1.0428
27.3087,1.0428
27.3103,1.0391
27.3120,1.0428
27.3136,1.0391
27.3153,1.0391
27.3170,1.0465
27.3186,1.0465
27.3203,1.0428
27.3220,1.0428
27.3236,1.0428
27.3253,1.0428
27.3269,1.0465
27.3285,1.0428
27.3302,1.0391
27.3319,1.0428
27.3335,1.0391
27.3352,1.0391
27.3369,1.0465
27.3386,1.0391
27.3403,1.0428
27.3420,1.0391
27.3437,1.0428
27.3453,1.0428
27.3470,1.0428
27.3486,1.0428
27.3502,1.0428
27.3519,1.0428
27.3535,1.0428
27.3551,1.0428
27.3567,1.0428
27.3583,1.0428
27.3600,1.0428
27.3616,1.0465
27.3633,1.0428
27.3649,1.0391
27.3666,1.0391
27.3683,1.0391
27.3699,1.0428
27.3716,1.0391
27.3732,1.0428
27.3748,1.0391
27.3764,1.0391
27.3780,1.0391
27.3796,1.0428
27.3813,1.0391
27.3829,1.0465
27.3846,1.0428
27.3862,1.0391
27.3879,1.0428
27.3895,1.0428
27.3913,1.0428
27.3933,1.0428
27.3953,1.0428
27.3978,1.0391
27.3999,1.0428
27.4017,1.0428
27.4035,1.0391
27.4053,1.0428
27.4071,1.0391
27.4092,1.0428
27.4110,1.0428
27.4130,1.0428
27.4148,1.0428
27.4165,1.0428
27.4183,1.0391
27.4200,1.0428
27.4219,1.0428
27.4236,1.0391
27.4254,1.0391
27.4272,1.0428
27.4291,1.0391
27.4312,1.0428
27.4335,1.0391
27.4354,1.0428
27.4373,1.0428
27.4396,1.0428
27.4414,1.0428
27.4432,1.0428
27.4449,1.0391
27.4467,1.0354
27.4487,1.0391
27.4504,1.0428
27.4522,1.0428
27.4541,1.0391
27.4558,1.0391
27.4574,1.0391
27.4592,1.0391
27.4609,1.0428
27.4626,1.0428
27.4643,1.0391
27.4660,1.0428
27.4676,1.0391
27.4693,1.0428
27.4710,1.0428
27.4728,1.0428
27.4745,1.0391
27.4762,1.0391
27.4781,1.0428
27.4799,1.0391
27.4817,1.0391
27.4841,1.0391
27.4859,1.0428
27.4877,1.0391
27.4895,1.0428
27.4918,1.0391
27.4940,1.0391
27.4958,1.0428
27.4979,1.0391
27.5005,1.0428
27.5031,1.0391
27.5053,1.0391
27.5072,1.0391
27.5090,1.0391
27.5107,1.0391
27.5125,1.0391
27.5143,1.0391
27.5160,1.0391
27.5178,1.0391
27.5195,1.0428
27.5215,1.0391
27.5234,1.0391
27.5258,1.0354
27.5282,1.0391
27.5299,1.0428
27.5316,1.0391
27.5332,1.0391
27.5349,1.0391
27.5366,1.0428
27.5383,1.0391
27.5400,1.0391
27.5418,1.0354
27.5435,1.0391
27.5452,1.0391
27.5469,1.0391
27.5486,1.0354
27.5502,1.0391
27.5520,1.0391
27.5537,1.0354
27.5554,1.0391
27.5570,1.0354
27.5587,1.0354
27.5605,1.0391
27.5621,1.0391
27.5638,1.0391
27.5655,1.0354
27.5672,1.0391
27.5688,1.0391
27.5705,1.0391
27.5722,1.0391
27.5738,1.0428
27.5755,1.0354
27.5772,1.0354
27.5788,1.0391
27.5805,1.0354
27.5822,1.0354
27.5838,1.0391
27.5860,1.0391
27.5878,1.0391
27.5895,1.0354
27.5913,1.0391
27.5930,1.0354
27.5948,1.0354
27.5966,1.0391
27.5983,1.0354
27.6000,1.0391
27.6018,1.0391
27.6036,1.0391
27.6054,1.0428
27.6071,1.0391
27.6087,1.0391
27.6105,1.0391
27.6121,1.0391
27.6139,1.0428
27.6156,1.0391
27.6172,1.0428
27.6189,1.0428
27.6206,1.0391
27.6223,1.0428
27.6240,1.0354
27.6257,1.0428
27.6274,1.0428
27.6291,1.0391
27.6308,1.0428
27.6325,1.0391
27.6342,1.0428
27.6359,1.0391
27.6376,1.0391
27.6392,1.0428
27.6410,1.0391
27.6427,1.0391
27.6444,1.0391
27.6461,1.0428
27.6478,1.0391
27.6495,1.0428
