Время[с],Напряжение[В]
2.9018,0.8424
2.9028,0.8424
2.9038,0.8387
2.9051,0.8424
2.9064,0.8424
2.9077,0.8424
2.9087,0.8461
2.9096,0.8461
2.9105,0.8424
2.9114,0.8424
2.9122,0.8424
2.9131,0.8424
2.9140,0.8424
2.9149,0.8424
2.9161,0.8424
2.9173,0.8461
2.9186,0.8424
2.9200,0.8424
2.9213,0.8424
2.9225,0.8461
2.9235,0.8387
2.9243,0.8424
2.9252,0.8424
2.9261,0.8387
2.9271,0.8424
2.9280,0.8461
2.9289,0.8424
2.9299,0.8424
2.9308,0.8424
2.9317,0.8424
2.9326,0.8424
2.9336,0.8424
2.9346,0.8424
2.9357,0.8387
2.9366,0.8424
2.9375,0.8424
2.9388,0.8424
2.9401,0.8424
2.9415,0.8424
2.9425,0.8461
2.9435,0.8424
2.9443,0.8424
2.9452,0.8424
2.9461,0.8387
2.9471,0.8424
2.9479,0.8424
2.9488,0.8424
2.9497,0.8424
2.9505,0.8387
2.9514,0.8387
2.9523,0.8424
2.9533,0.8461
2.9542,0.8387
2.9551,0.8424
2.9560,0.8424
2.9570,0.8424
2.9579,0.8424
2.9588,0.8461
2.9597,0.8424
2.9607,0.8424
2.9616,0.8424
2.9626,0.8424
2.9635,0.8424
2.9644,0.8424
2.9654,0.8424
2.9663,0.8461
2.9672,0.8424
2.9681,0.8424
2.9691,0.8424
2.9700,0.8424
2.9710,0.8424
2.9721,0.8387
2.9730,0.8387
2.9739,0.8387
2.9749,0.8424
2.9759,0.8424
2.9768,0.8424
2.9777,0.8387
2.9786,0.8424
2.9796,0.8424
2.9805,0.8424
2.9815,0.8387
2.9824,0.8424
2.9833,0.8424
2.9843,0.8424
2.9852,0.8424
2.9861,0.8424
2.9871,0.8424
2.9880,0.8424
2.9889,0.8387
2.9898,0.8387
2.9908,0.8387
2.9917,0.8424
2.9927,0.8424
2.9936,0.8424
2.9945,0.8424
2.9954,0.8424
2.9964,0.8424
2.9973,0.8424
2.9982,0.8387
2.9992,0.8387
3.0001,0.8424
3.0010,0.8424
3.0020,0.8424
3.0033,0.8424
3.0043,0.8424
3.0052,0.8424
3.0061,0.8424
3.0071,0.8424
3.0080,0.8424
3.0089,0.8424
3.0099,0.8387
3.0108,0.8387
3.0118,0.8424
3.0127,0.8424
3.0136,0.8424
3.0146,0.8424
3.0156,0.8424
3.0165,0.8424
3.0174,0.8424
3.0184,0.8424
3.0193,0.8424
3.0204,0.8424
3.0214,0.8424
3.0223,0.8424
3.0233,0.8461
3.0242,0.8387
3.0251,0.8424
3.0261,0.8461
3.0271,0.8424
3.0280,0.8387
3.0289,0.8461
3.0299,0.8387
3.0308,0.8424
3.0318,0.8424
3.0328,0.8424
3.0338,0.8424
3.0348,0.8424
3.0357,0.8424
3.0367,0.8424
3.0378,0.8461
3.0388,0.8424
3.0397,0.8424
3.0406,0.8424
3.0415,0.8461
3.0425,0.8424
3.0434,0.8424
3.0443,0.8461
3.0453,0.8461
3.0462,0.8387
3.0472,0.8424
3.0481,0.8424
3.0491,0.8424
3.0500,0.8424
3.0510,0.8424
3.0519,0.8424
3.0531,0.8424
3.0541,0.8424
3.0551,0.8424
3.0560,0.8461
3.0570,0.8424
3.0579,0.8424
3.0588,0.8387
3.0598,0.8461
3.0607,0.8424
3.0617,0.8424
3.0626,0.8424
3.0635,0.8387
3.0724,0.8424
3.0734,0.8387
3.0744,0.8387
3.0753,0.8387
3.0762,0.8424
3.0771,0.8424
3.0780,0.8424
3.0789,0.8387
3.0799,0.8461
3.0807,0.8387
3.0817,0.8387
3.0826,0.8424
3.0835,0.8461
3.0845,0.8424
3.0854,0.8424
3.0864,0.8461
3.0874,0.8387
3.0884,0.8424
3.0894,0.8424
3.0904,0.8424
3.0913,0.8387
3.0923,0.8424
3.0932,0.8424
3.0942,0.8387
3.0951,0.8424
3.0961,0.8461
3.0970,0.8424
3.0980,0.8424
3.0992,0.8424
3.1002,0.8424
3.1012,0.8424
3.1021,0.8387
3.1031,0.8387
3.1040,0.8424
3.1050,0.8461
3.1060,0.8387
3.1069,0.8424
3.1079,0.8424
3.1088,0.8424
3.1097,0.8424
3.1107,0.8461
3.1116,0.8387
3.1125,0.8424
3.1135,0.8424
3.1145,0.8424
3.1154,0.8387
3.1163,0.8461
3.1173,0.8387
3.1182,0.8424
3.1192,0.8387
3.1203,0.8424
3.1212,0.8424
3.1222,0.8387
3.1231,0.8424
3.1241,0.8424
3.1250,0.8424
3.1260,0.8461
3.1269,0.8424
3.1278,0.8424
3.1288,0.8424
3.1298,0.8424
3.1307,0.8424
3.1316,0.8424
3.1326,0.8387
3.1335,0.8424
3.1344,0.8424
3.1354,0.8424
3.1364,0.8424
3.1374,0.8461
3.1384,0.8387
3.1394,0.8424
3.1404,0.8424
3.1414,0.8461
3.1424,0.8387
3.1434,0.8424
3.1443,0.8424
3.1453,0.8424
3.1462,0.8424
3.1473,0.8461
3.1482,0.8424
3.1492,0.8424
3.1502,0.8387
3.1512,0.8387
3.1523,0.8424
3.1539,0.8461
3.1550,0.8424
3.1560,0.8424
3.1571,0.8461
3.1582,0.8387
3.1594,0.8424
3.1604,0.8424
3.1614,0.8424
3.1624,0.8424
3.1633,0.8424
3.1643,0.8424
3.1652,0.8461
3.1662,0.8424
3.1671,0.8461
3.1681,0.8424
3.1690,0.8424
3.1705,0.8424
3.1715,0.8424
3.1725,0.8424
3.1734,0.8424
3.1743,0.8424
3.1752,0.8424
3.1762,0.8424
3.1772,0.8387
3.1781,0.8424
3.1850,0.8424
3.1858,0.8461
3.1866,0.8424
3.1874,0.8387
3.1881,0.8461
3.1889,0.8424
3.1896,0.8424
3.1903,0.8424
3.1911,0.8424
3.1919,0.8424
3.1928,0.8424
3.1937,0.8424
3.1945,0.8387
3.1954,0.8424
3.1962,0.8424
3.1970,0.8387
3.1979,0.8387
3.1988,0.8461
3.1997,0.8424
3.2006,0.8424
3.2015,0.8424
3.2024,0.8424
3.2032,0.8387
3.2041,0.8424
3.2050,0.8387
3.2058,0.8387
3.2067,0.8424
3.2076,0.8424
3.2084,0.8387
3.2093,0.8424
3.2102,0.8387
3.2111,0.8498
3.2119,0.8424
3.2128,0.8424
3.2136,0.8461
3.2145,0.8461
3.2154,0.8424
3.2162,0.8350
3.2171,0.8461
3.2180,0.8424
3.2188,0.8461
3.2197,0.8424
3.2205,0.8424
3.2214,0.8424
3.2223,0.8424
3.2232,0.8424
3.2240,0.8424
3.2249,0.8424
3.2258,0.8424
3.2267,0.8424
3.2275,0.8424
3.2284,0.8424
3.2293,0.8387
3.2302,0.8424
3.2310,0.8424
3.2319,0.8387
3.2327,0.8424
3.2336,0.8424
3.2345,0.8424
3.2353,0.8424
3.2361,0.8461
3.2370,0.8424
3.2380,0.8387
3.2388,0.8387
3.2397,0.8424
3.2405,0.8424
3.2415,0.8424
3.2423,0.8424
3.2432,0.8424
3.2440,0.8424
3.2449,0.8424
3.2458,0.8387
3.2466,0.8424
3.2475,0.8424
3.2484,0.8424
3.2492,0.8424
3.2500,0.8387
3.2509,0.8424
3.2518,0.8387
3.2526,0.8387
3.2534,0.8387
3.2543,0.8424
3.2553,0.8424
3.2562,0.8424
3.2570,0.8461
3.2578,0.8461
3.2587,0.8424
3.2596,0.8387
3.2604,0.8424
3.2614,0.8387
3.2622,0.8424
3.2631,0.8461
3.2639,0.8387
3.2648,0.8424
3.2657,0.8461
3.2666,0.8424
3.2675,0.8424
3.2687,0.8424
3.2698,0.8424
3.2710,0.8461
3.2723,0.8424
3.2734,0.8424
3.2743,0.8387
3.2752,0.8424
3.2762,0.8424
3.2771,0.8424
3.2781,0.8424
3.2790,0.8424
3.2800,0.8424
3.2809,0.8387
3.2819,0.8424
3.2828,0.8424
3.2837,0.8424
3.2847,0.8387
3.2856,0.8424
3.2865,0.8387
3.2875,0.8424
3.2884,0.8387
3.2893,0.8424
3.2903,0.8424
3.2911,0.8387
3.2920,0.8387
3.2929,0.8424
3.2940,0.8387
3.2950,0.8424
3.2959,0.8424
3.2969,0.8424
3.2979,0.8424
3.2989,0.8424
3.3000,0.8424
3.3010,0.8424
3.3020,0.8424
3.3031,0.8424
3.3041,0.8424
3.3051,0.8424
3.3061,0.8424
3.3071,0.8424
3.3081,0.8387
3.3091,0.8387
3.3101,0.8424
3.3112,0.8424
3.3122,0.8424
3.3132,0.8387
3.3142,0.8461
3.3152,0.8461
3.3162,0.8424
3.3172,0.8387
3.3182,0.8424
3.3192,0.8350
3.3202,0.8387
3.3211,0.8424
3.3221,0.8387
3.3232,0.8424
3.3242,0.8424
3.3252,0.8424
3.3262,0.8424
3.3272,0.8424
3.3282,0.8424
3.3292,0.8461
3.3301,0.8424
3.3310,0.8424
3.3319,0.8387
3.3328,0.8424
3.3338,0.8424
3.3347,0.8461
3.3357,0.8461
3.3366,0.8461
3.3376,0.8424
3.3385,0.8424
3.3395,0.8424
3.3404,0.8461
3.3413,0.8461
3.3422,0.8424
3.3431,0.8424
3.3441,0.8387
3.3451,0.8424
3.3460,0.8424
3.3470,0.8424
3.3480,0.8424
3.3490,0.8387
3.3500,0.8424
3.3509,0.8424
3.3519,0.8387
3.3529,0.8424
3.3540,0.8424
3.3550,0.8424
3.3560,0.8387
3.3570,0.8424
3.3580,0.8424
3.3590,0.8461
3.3600,0.8424
3.3608,0.8424
3.3616,0.8387
3.3624,0.8461
3.3634,0.8424
3.3648,0.8461
3.3662,0.8424
3.3673,0.8424
3.3682,0.8424
3.3691,0.8424
3.3700,0.8461
3.3710,0.8387
3.3719,0.8424
3.3729,0.8424
3.3738,0.8424
3.3747,0.8424
3.3760,0.8424
3.3774,0.8424
3.3788,0.8387
3.3802,0.8424
3.3814,0.8424
3.3826,0.8387
3.3835,0.8461
3.3843,0.8424
3.3852,0.8424
3.3862,0.8424
3.3873,0.8424
3.3882,0.8424
3.3891,0.8387
3.3900,0.8387
3.3909,0.8424
3.3938,0.8424
3.3951,0.8387
3.3963,0.8461
3.3975,0.8424
3.3986,0.8387
3.3995,0.8461
3.4004,0.8424
3.4013,0.8424
3.4022,0.8424
3.4031,0.8424
3.4041,0.8387
3.4050,0.8424
3.4059,0.8424
3.4069,0.8424
3.4080,0.8387
3.4092,0.8424
3.4103,0.8424
3.4114,0.8461
3.4124,0.8424
3.4134,0.8387
3.4144,0.8424
3.4154,0.8350
3.4164,0.8387
3.4174,0.8461
3.4184,0.8424
3.4193,0.8387
3.4202,0.8424
3.4212,0.8387
3.4221,0.8424
3.4230,0.8424
3.4239,0.8387
3.4249,0.8461
3.4258,0.8424
3.4267,0.8424
3.4276,0.8424
3.4285,0.8424
3.4294,0.8424
3.4303,0.8424
3.4312,0.8424
3.4322,0.8424
3.4331,0.8424
3.4341,0.8387
3.4350,0.8424
3.4359,0.8424
3.4368,0.8424
3.4377,0.8387
3.4386,0.8424
3.4395,0.8424
3.4404,0.8424
3.4414,0.8424
3.4423,0.8461
3.4432,0.8424
3.4441,0.8387
3.4450,0.8424
3.4459,0.8387
3.4468,0.8424
3.4477,0.8387
3.4486,0.8387
3.4495,0.8424
3.4504,0.8387
3.4513,0.8424
3.4521,0.8424
3.4530,0.8387
3.4539,0.8387
3.4548,0.8424
3.4558,0.8424
3.4567,0.8424
3.4576,0.8424
3.4585,0.8424
3.4594,0.8424
3.4602,0.8424
3.4611,0.8424
3.4620,0.8424
3.4629,0.8424
3.4638,0.8387
3.4647,0.8387
3.4656,0.8387
3.4666,0.8424
3.4675,0.8387
3.4684,0.8387
3.4692,0.8387
3.4701,0.8424
3.4710,0.8424
3.4719,0.8424
3.4728,0.8461
3.4737,0.8424
3.4746,0.8424
3.4756,0.8424
3.4765,0.8424
3.4774,0.8387
3.4783,0.8461
3.4792,0.8424
3.4801,0.8424
3.4809,0.8461
3.4818,0.8424
3.4827,0.8424
3.4836,0.8424
3.4845,0.8461
3.4855,0.8424
3.4864,0.8387
3.4872,0.8424
3.4882,0.8424
3.4891,0.8424
3.4900,0.8424
3.4909,0.8387
3.4918,0.8424
3.4928,0.8424
3.4937,0.8461
3.4946,0.8461
3.4956,0.8424
3.4965,0.8424
3.4974,0.8424
3.4983,0.8387
3.4992,0.8424
3.5001,0.8424
3.5010,0.8424
3.5019,0.8424
3.5028,0.8424
3.5037,0.8424
3.5046,0.8424
3.5057,0.8387
3.5066,0.8424
3.5075,0.8424
3.5084,0.8350
3.5093,0.8424
3.5102,0.8424
3.5111,0.8424
3.5120,0.8424
3.5129,0.8424
3.5138,0.8424
3.5148,0.8424
3.5157,0.8424
3.5166,0.8424
3.5175,0.8424
3.5185,0.8424
3.5194,0.8461
3.5203,0.8424
3.5212,0.8387
3.5221,0.8424
3.5230,0.8387
3.5239,0.8424
3.5249,0.8424
3.5260,0.8387
3.5270,0.8424
3.5279,0.8387
3.5289,0.8424
3.5298,0.8387
3.5308,0.8387
3.5317,0.8387
3.5326,0.8387
3.5335,0.8387
3.5344,0.8424
3.5353,0.8387
3.5362,0.8424
3.5370,0.8424
3.5379,0.8424
3.5388,0.8424
3.5396,0.8387
3.5404,0.8461
3.5413,0.8424
3.5421,0.8424
3.5429,0.8424
3.5437,0.8424
3.5445,0.8424
3.5453,0.8424
3.5462,0.8424
3.5470,0.8424
3.5478,0.8424
3.5487,0.8461
3.5497,0.8424
3.5506,0.8424
3.5515,0.8424
3.5525,0.8387
3.5534,0.8424
3.5544,0.8387
3.5553,0.8424
3.5562,0.8387
3.5571,0.8424
3.5580,0.8424
3.5590,0.8424
3.5599,0.8424
3.5608,0.8424
3.5616,0.8424
3.5624,0.8424
3.5633,0.8387
3.5641,0.8424
3.5650,0.8424
3.5658,0.8424
3.5666,0.8387
3.5674,0.8424
3.5683,0.8387
3.5691,0.8424
3.5700,0.8461
3.5709,0.8424
3.5717,0.8424
3.5725,0.8387
3.5734,0.8424
3.5742,0.8424
3.5751,0.8387
3.5759,0.8424
3.5768,0.8424
3.5776,0.8424
3.5784,0.8424
3.5793,0.8387
3.5801,0.8424
3.5809,0.8387
3.5817,0.8424
3.5826,0.8424
3.5834,0.8424
3.5842,0.8387
3.5851,0.8387
3.5859,0.8424
3.5869,0.8387
3.5878,0.8424
3.5887,0.8387
3.5896,0.8424
3.5904,0.8424
3.5912,0.8424
3.5921,0.8424
3.5929,0.8424
3.5938,0.8424
3.5946,0.8424
3.5955,0.8424
3.5963,0.8424
3.5971,0.8424
3.5980,0.8424
3.5988,0.8350
3.5996,0.8387
3.6005,0.8424
3.6013,0.8424
3.6021,0.8424
3.6030,0.8424
3.6039,0.8387
3.6047,0.8387
3.6056,0.8424
3.6064,0.8424
3.6073,0.8424
3.6081,0.8424
3.6089,0.8424
3.6097,0.8424
3.6106,0.8424
3.6114,0.8424
3.6123,0.8424
3.6131,0.8424
3.6140,0.8424
3.6148,0.8424
3.6157,0.8424
3.6165,0.8424
3.6174,0.8424
3.6182,0.8424
3.6191,0.8424
3.6199,0.8424
3.6208,0.8461
3.6216,0.8387
3.6225,0.8424
3.6233,0.8424
3.6242,0.8424
3.6250,0.8424
3.6258,0.8424
3.6266,0.8424
3.6275,0.8424
3.6283,0.8424
3.6292,0.8461
3.6300,0.8424
3.6308,0.8387
3.6317,0.8424
3.6326,0.8424
3.6335,0.8424
3.6344,0.8424
3.6353,0.8424
3.6363,0.8387
3.6377,0.8424
3.6387,0.8424
3.6396,0.8424
3.6406,0.8424
3.6493,0.8387
3.6502,0.8424
3.6511,0.8424
3.6521,0.8424
3.6530,0.8387
3.6540,0.8461
3.6549,0.8424
3.6558,0.8424
3.6566,0.8350
3.6575,0.8350
3.6583,0.8424
3.6591,0.8424
3.6599,0.8424
3.6606,0.8461
3.6616,0.8424
3.6626,0.8424
3.6635,0.8461
3.6643,0.8387
3.6652,0.8424
3.6660,0.8461
3.6668,0.8424
3.6675,0.8387
3.6683,0.8424
3.6691,0.8387
3.6698,0.8424
3.6707,0.8387
3.6714,0.8350
3.6722,0.8424
3.6730,0.8424
3.6737,0.8424
3.6745,0.8424
3.6753,0.8424
3.6760,0.8424
3.6769,0.8424
3.6777,0.8461
3.6785,0.8424
3.6793,0.8424
3.6801,0.8387
3.6809,0.8387
3.6817,0.8461
3.6825,0.8387
3.6833,0.8424
3.6841,0.8387
3.6850,0.8424
3.6858,0.8424
3.6866,0.8387
3.6875,0.8424
3.6883,0.8424
3.6891,0.8424
3.6899,0.8461
3.6907,0.8424
3.6916,0.8387
3.6924,0.8387
3.6932,0.8461
3.6940,0.8424
3.6948,0.8424
3.6956,0.8461
3.6965,0.8424
3.6973,0.8387
3.6981,0.8424
3.6989,0.8387
3.6997,0.8424
3.7006,0.8424
3.7014,0.8387
3.7022,0.8387
3.7031,0.8424
3.7039,0.8424
3.7048,0.8387
3.7056,0.8424
3.7064,0.8424
3.7072,0.8387
3.7081,0.8387
3.7089,0.8424
3.7097,0.8424
3.7105,0.8387
3.7113,0.8424
3.7121,0.8424
3.7129,0.8387
3.7137,0.8424
3.7145,0.8461
3.7154,0.8424
3.7162,0.8424
3.7170,0.8424
3.7178,0.8387
3.7186,0.8387
3.7194,0.8424
3.7203,0.8424
3.7212,0.8424
3.7220,0.8387
3.7228,0.8424
3.7236,0.8424
3.7244,0.8387
3.7252,0.8387
3.7260,0.8424
3.7268,0.8387
3.7276,0.8461
3.7284,0.8424
3.7292,0.8424
3.7301,0.8424
3.7309,0.8387
3.7318,0.8387
3.7329,0.8350
3.7340,0.8461
3.7350,0.8424
3.7362,0.8424
3.7372,0.8424
3.7382,0.8424
3.7391,0.8424
3.7401,0.8387
3.7411,0.8424
3.7420,0.8387
3.7430,0.8424
3.7440,0.8424
3.7450,0.8424
3.7460,0.8350
3.7470,0.8424
3.7479,0.8387
3.7489,0.8424
3.7498,0.8424
3.7507,0.8424
3.7516,0.8424
3.7525,0.8424
3.7535,0.8424
3.7544,0.8387
3.7553,0.8387
3.7563,0.8424
3.7572,0.8424
3.7582,0.8424
3.7591,0.8424
3.7601,0.8424
3.7610,0.8424
3.7619,0.8424
3.7628,0.8424
3.7637,0.8424
3.7646,0.8461
3.7656,0.8387
3.7665,0.8424
3.7674,0.8424
3.7683,0.8424
3.7693,0.8387
3.7702,0.8424
3.7711,0.8424
3.7721,0.8461
3.7730,0.8424
3.7739,0.8424
3.7748,0.8424
3.7757,0.8424
3.7765,0.8424
3.7774,0.8387
3.7782,0.8387
3.7791,0.8424
3.7799,0.8424
3.7808,0.8424
3.7817,0.8424
3.7825,0.8424
3.7834,0.8350
3.7842,0.8424
3.7851,0.8424
3.7860,0.8424
3.7868,0.8424
3.7877,0.8424
3.7886,0.8424
3.7895,0.8387
3.7905,0.8424
3.7914,0.8424
3.7923,0.8424
3.7932,0.8424
3.7942,0.8424
3.7951,0.8424
3.7960,0.8424
3.7969,0.8387
3.7978,0.8387
3.7986,0.8424
3.7995,0.8424
3.8003,0.8387
3.8012,0.8424
3.8021,0.8424
3.8030,0.8424
3.8040,0.8387
3.8049,0.8424
3.8057,0.8424
3.8068,0.8424
3.8078,0.8424
3.8087,0.8424
3.8096,0.8424
3.8106,0.8387
3.8115,0.8424
3.8124,0.8424
3.8132,0.8424
3.8141,0.8424
3.8149,0.8424
3.8158,0.8424
3.8166,0.8387
3.8174,0.8424
3.8183,0.8424
3.8191,0.8424
3.8199,0.8424
3.8208,0.8424
3.8217,0.8424
3.8225,0.8424
3.8233,0.8387
3.8241,0.8424
3.8249,0.8424
3.8257,0.8424
3.8266,0.8424
3.8274,0.8424
3.8282,0.8424
3.8290,0.8424
3.8298,0.8387
3.8306,0.8424
3.8314,0.8424
3.8323,0.8424
3.8332,0.8387
3.8343,0.8424
3.8354,0.8461
3.8369,0.8387
3.8391,0.8424
3.8401,0.8424
3.8411,0.8424
3.8428,0.8387
3.8438,0.8424
3.8448,0.8424
3.8458,0.8387
3.8468,0.8424
3.8478,0.8424
3.8487,0.8424
3.8551,0.8424
3.8562,0.8387
3.8573,0.8424
3.8584,0.8387
3.8593,0.8424
3.8602,0.8387
3.8612,0.8424
3.8622,0.8424
3.8631,0.8424
3.8640,0.8424
3.8649,0.8461
3.8657,0.8424
3.8666,0.8387
3.8673,0.8387
3.8681,0.8424
3.8689,0.8424
3.8697,0.8424
3.8706,0.8424
3.8716,0.8424
3.8725,0.8387
3.8734,0.8424
3.8742,0.8424
3.8750,0.8424
3.8758,0.8387
3.8766,0.8424
3.8774,0.8424
3.8782,0.8461
3.8790,0.8424
3.8797,0.8387
3.8805,0.8424
3.8813,0.8424
3.8820,0.8424
3.8828,0.8424
3.8836,0.8387
3.8844,0.8387
3.8851,0.8424
3.8859,0.8461
3.8867,0.8424
3.8875,0.8424
3.8883,0.8424
3.8891,0.8424
3.8899,0.8424
3.8907,0.8424
3.8915,0.8387
3.8923,0.8387
3.9749,0.8424
3.9758,0.8424
3.9766,0.8424
3.9775,0.8424
3.9783,0.8424
3.9791,0.8424
3.9800,0.8424
3.9808,0.8424
3.9817,0.8424
3.9825,0.8387
3.9834,0.8424
3.9843,0.8424
3.9853,0.8387
3.9861,0.8387
3.9870,0.8387
3.9879,0.8424
3.9888,0.8424
3.9897,0.8424
3.9906,0.8424
3.9916,0.8387
3.9924,0.8424
3.9933,0.8461
3.9943,0.8424
3.9952,0.8424
3.9962,0.8424
3.9971,0.8424
3.9980,0.8387
3.9990,0.8387
4.0000,0.8424
4.0008,0.8461
4.0017,0.8387
4.0026,0.8461
4.0034,0.8424
4.0043,0.8424
4.0052,0.8387
4.0061,0.8424
4.0070,0.8424
4.0079,0.8424
4.0087,0.8424
4.0097,0.8387
4.0106,0.8424
4.0115,0.8424
4.0124,0.8387
4.0133,0.8424
4.0142,0.8387
4.0151,0.8424
4.0160,0.8424
4.0168,0.8424
4.0177,0.8424
4.0187,0.8424
4.0197,0.8424
4.0206,0.8424
4.0215,0.8424
4.0224,0.8461
4.0233,0.8424
4.0242,0.8424
4.0251,0.8461
4.0260,0.8424
4.0269,0.8424
4.0279,0.8424
4.0289,0.8424
4.0297,0.8387
4.0306,0.8424
4.0315,0.8424
4.0324,0.8387
4.0333,0.8387
4.0343,0.8424
4.0353,0.8424
4.0362,0.8424
4.0372,0.8387
4.0383,0.8387
4.0393,0.8461
4.0403,0.8424
4.0415,0.8387
4.0429,0.8424
4.0442,0.8387
4.0452,0.8387
4.0461,0.8387
4.0470,0.8424
4.0482,0.8461
4.0493,0.8387
4.0504,0.8350
4.0514,0.8387
4.0523,0.8424
4.0533,0.8350
4.0542,0.8424
4.0551,0.8424
4.0559,0.8387
4.0568,0.8424
4.0577,0.8350
4.0586,0.8424
4.0595,0.8350
4.0604,0.8424
4.0613,0.8424
4.0622,0.8387
4.0630,0.8424
4.0639,0.8387
4.0648,0.8424
4.0657,0.8424
4.0666,0.8424
4.0675,0.8424
4.0684,0.8424
4.0693,0.8424
4.0702,0.8387
4.0711,0.8387
4.0720,0.8424
4.0729,0.8424
4.0738,0.8350
4.0747,0.8424
4.0756,0.8424
4.0764,0.8424
4.0773,0.8424
4.0783,0.8424
4.0791,0.8424
4.0800,0.8424
4.0809,0.8424
4.0820,0.8424
4.0830,0.8424
4.0841,0.8424
4.0854,0.8461
4.0865,0.8387
4.0874,0.8387
4.0884,0.8424
4.0894,0.8424
4.0904,0.8424
4.0914,0.8424
4.0924,0.8387
4.0936,0.8424
4.0948,0.8424
4.0959,0.8387
4.0971,0.8387
4.0982,0.8424
4.0992,0.8350
4.1003,0.8461
4.1014,0.8387
4.1025,0.8424
4.1036,0.8387
4.1046,0.8424
4.1057,0.8424
4.1068,0.8424
4.1078,0.8387
4.1088,0.8387
4.1098,0.8461
4.1108,0.8424
4.1118,0.8387
4.1128,0.8387
4.1137,0.8424
4.1146,0.8424
4.1156,0.8424
4.1167,0.8424
4.1178,0.8424
4.1191,0.8387
4.1205,0.8424
4.1219,0.8424
4.1233,0.8424
4.1246,0.8424
4.1258,0.8424
4.1270,0.8387
4.1282,0.8387
4.1294,0.8424
4.1305,0.8387
4.1315,0.8424
4.1326,0.8424
4.1338,0.8424
4.1348,0.8424
4.1360,0.8387
4.1370,0.8424
4.1380,0.8424
4.1390,0.8387
4.1399,0.8424
4.1409,0.8424
4.1419,0.8424
4.1432,0.8387
4.1443,0.8387
4.1454,0.8424
4.1464,0.8387
4.1473,0.8424
4.1492,0.8424
4.1500,0.8461
4.1508,0.8424
4.1516,0.8424
4.1524,0.8461
4.1532,0.8424
4.1540,0.8424
4.1547,0.8424
4.1559,0.8387
4.1568,0.8387
4.1577,0.8424
4.1585,0.8387
4.1594,0.8424
4.1603,0.8424
4.1613,0.8424
4.1622,0.8461
4.1631,0.8424
4.1640,0.8424
4.1649,0.8387
4.1659,0.8387
4.1668,0.8424
4.1677,0.8424
4.1686,0.8424
4.1696,0.8424
4.1706,0.8424
4.1716,0.8424
4.1724,0.8424
4.1733,0.8387
4.1742,0.8424
4.1751,0.8424
4.1761,0.8424
4.1771,0.8387
4.1781,0.8424
4.1790,0.8424
4.1800,0.8424
4.1810,0.8387
4.1820,0.8424
4.1831,0.8424
4.1841,0.8424
4.1852,0.8387
4.1861,0.8387
4.1871,0.8424
4.1880,0.8350
4.1890,0.8387
4.1899,0.8424
4.1909,0.8424
4.1920,0.8424
4.1932,0.8387
4.1943,0.8424
4.1953,0.8424
4.1963,0.8424
4.1972,0.8424
4.1983,0.8387
4.1994,0.8387
4.2003,0.8424
4.2014,0.8461
4.2023,0.8387
4.2033,0.8387
4.2042,0.8350
4.2052,0.8424
4.2061,0.8424
4.2071,0.8387
4.2080,0.8424
4.2089,0.8424
4.2099,0.8424
4.2108,0.8424
4.2117,0.8424
4.2127,0.8387
4.2137,0.8387
4.2146,0.8387
4.2156,0.8424
4.2164,0.8424
4.2173,0.8387
4.2182,0.8424
4.2191,0.8387
4.2200,0.8424
4.2209,0.8424
4.2218,0.8461
4.2227,0.8424
4.2236,0.8424
4.2246,0.8387
4.2256,0.8424
4.2265,0.8387
4.2275,0.8424
4.2284,0.8424
4.2294,0.8387
4.2303,0.8387
4.2313,0.8424
4.2322,0.8424
4.2331,0.8424
4.2341,0.8424
4.2350,0.8424
4.2359,0.8424
4.2367,0.8424
4.2376,0.8424
4.2385,0.8424
4.2394,0.8387
4.2402,0.8461
4.2411,0.8387
4.2419,0.8424
4.2428,0.8387
4.2437,0.8424
4.2446,0.8461
4.2454,0.8424
4.2463,0.8387
4.2472,0.8350
4.2481,0.8424
4.2490,0.8424
4.2499,0.8424
4.2508,0.8387
4.2518,0.8424
4.2527,0.8424
4.2537,0.8424
4.2547,0.8424
4.2556,0.8424
4.2565,0.8424
4.2573,0.8424
4.2582,0.8387
4.2591,0.8387
4.2599,0.8424
4.2608,0.8387
4.2618,0.8424
4.2627,0.8424
4.2639,0.8424
4.2652,0.8424
4.2664,0.8461
4.2677,0.8424
4.2687,0.8424
4.2696,0.8461
4.2706,0.8424
4.2715,0.8424
4.2724,0.8424
4.2733,0.8387
4.2743,0.8424
4.2752,0.8424
4.2762,0.8424
4.2772,0.8424
4.2782,0.8424
4.2792,0.8387
4.2802,0.8424
4.2812,0.8424
4.2822,0.8424
4.2832,0.8424
4.2842,0.8424
4.2852,0.8387
4.2862,0.8387
4.2871,0.8387
4.2881,0.8424
4.2891,0.8424
4.2901,0.8424
4.2911,0.8424
4.2921,0.8387
4.2931,0.8424
4.2942,0.8424
4.2952,0.8424
4.2962,0.8387
4.2973,0.8424
4.2987,0.8387
4.2999,0.8424
4.3011,0.8387
4.3021,0.8424
4.3031,0.8424
4.3043,0.8387
4.3054,0.8387
4.3066,0.8424
4.3076,0.8461
4.3086,0.8387
4.3096,0.8387
4.3106,0.8424
4.3116,0.8424
4.3127,0.8424
4.3137,0.8424
4.3147,0.8424
4.3158,0.8424
4.3168,0.8424
4.3178,0.8387
4.3188,0.8424
