Время[с],Напряжение[В]
1.0683,1.1875
1.0690,1.1875
1.0698,1.1912
1.0705,1.1838
1.0713,1.1912
1.0720,1.1912
1.0728,1.1875
1.0735,1.1875
1.0742,1.1912
1.0750,1.1875
1.0757,1.1875
1.0764,1.1875
1.0772,1.1875
1.0780,1.1875
1.0787,1.1838
1.0796,1.1875
1.0805,1.1875
1.0813,1.1875
1.0821,1.1875
1.0829,1.1875
1.0837,1.1801
1.0845,1.1838
1.0853,1.1875
1.0861,1.1838
1.0870,1.1838
1.0878,1.1838
1.0887,1.1875
1.0895,1.1912
1.0903,1.1875
1.0912,1.1875
1.0921,1.1912
1.0931,1.1838
1.0941,1.1912
1.0949,1.1875
1.0958,1.1875
1.0968,1.1875
1.0977,1.1875
1.0986,1.1912
1.0994,1.1912
1.1002,1.1912
1.1010,1.1875
1.1018,1.1875
1.1027,1.1912
1.1035,1.1912
1.1043,1.1875
1.1052,1.1875
1.1060,1.1875
1.1068,1.1838
1.1077,1.1875
1.1085,1.1912
1.1093,1.1875
1.1101,1.1875
1.1109,1.1875
1.1117,1.1875
1.1126,1.1875
1.1135,1.1912
1.1143,1.1875
1.1151,1.1875
1.1159,1.1838
1.1167,1.1875
1.1176,1.1912
1.1185,1.1875
1.1193,1.1912
1.1201,1.1838
1.1209,1.1875
1.1217,1.1912
1.1225,1.1912
1.1233,1.1838
1.1242,1.1875
1.1250,1.1838
1.1257,1.1875
1.1264,1.1875
1.1271,1.1875
1.1278,1.1912
1.1285,1.1875
1.1292,1.1875
1.1300,1.1875
1.1307,1.1912
1.1314,1.1875
1.1321,1.1875
1.1329,1.1875
1.1337,1.1875
1.1344,1.1912
1.1351,1.1875
1.1359,1.1875
1.1366,1.1912
1.1375,1.1875
1.1383,1.1912
1.1391,1.1875
1.1399,1.1912
1.1407,1.1875
1.1415,1.1838
1.1423,1.1875
1.1430,1.1875
1.1438,1.1838
1.1446,1.1875
1.1453,1.1912
1.1461,1.1875
1.1468,1.1875
1.1476,1.1838
1.1483,1.1875
1.1491,1.1875
1.1499,1.1875
1.1507,1.1912
1.1514,1.1875
1.1522,1.1875
1.1530,1.1875
1.1537,1.1875
1.1545,1.1875
1.1552,1.1875
1.1560,1.1875
1.1568,1.1875
1.1576,1.1912
1.1584,1.1875
1.1592,1.1875
1.1600,1.1912
1.1608,1.1875
1.1616,1.1875
1.1624,1.1875
1.1632,1.1875
1.1640,1.1912
1.1648,1.1912
1.1655,1.1912
1.1663,1.1875
1.1671,1.1875
1.1679,1.1875
1.1685,1.1875
1.1692,1.1875
1.1700,1.1875
1.1706,1.1912
1.1713,1.1875
1.1720,1.1875
1.1727,1.1875
1.1735,1.1801
1.1743,1.1875
1.1751,1.1875
1.1759,1.1875
1.1767,1.1875
1.1775,1.1875
1.1783,1.1875
1.1791,1.1912
1.1799,1.1875
1.1807,1.1875
1.1815,1.1912
1.1823,1.1875
1.1830,1.1875
1.1838,1.1875
1.1846,1.1875
1.1854,1.1912
1.1861,1.1838
1.1869,1.1875
1.1876,1.1875
1.1883,1.1875
1.1890,1.1875
1.1898,1.1912
1.1905,1.1875
1.1913,1.1912
1.1923,1.1875
1.1930,1.1838
1.1938,1.1875
1.1945,1.1875
1.1952,1.1875
1.1959,1.1875
1.1966,1.1912
1.1972,1.1912
1.1979,1.1912
1.1985,1.1875
1.1991,1.1875
1.1998,1.1912
1.2004,1.1875
1.2011,1.1875
1.2017,1.1875
1.2023,1.1875
1.2030,1.1875
1.2036,1.1912
1.2042,1.1912
1.2049,1.1875
1.2055,1.1912
1.2061,1.1838
1.2067,1.1912
1.2074,1.1912
1.2081,1.1912
1.2087,1.1875
1.2094,1.1875
1.2100,1.1912
1.2107,1.1838
1.2114,1.1875
1.2121,1.1912
1.2128,1.1875
1.2134,1.1875
1.2141,1.1875
1.2147,1.1875
1.2154,1.1875
1.2161,1.1875
1.2168,1.1875
1.2174,1.1875
1.2181,1.1912
1.2188,1.1801
1.2195,1.1912
1.2202,1.1875
1.2208,1.1912
1.2215,1.1875
1.2222,1.1912
1.2229,1.1875
1.2236,1.1875
1.2242,1.1875
1.2249,1.1912
1.2256,1.1912
1.2262,1.1912
1.2269,1.1875
1.2276,1.1875
1.2283,1.1912
1.2290,1.1912
1.2297,1.1838
1.2304,1.1875
1.2311,1.1875
1.2317,1.1875
1.2324,1.1875
1.2331,1.1875
1.2338,1.1912
1.2344,1.1912
1.2352,1.1801
1.2358,1.1912
1.2365,1.1875
1.2372,1.1875
1.2379,1.1875
1.2385,1.1875
1.2392,1.1912
1.2399,1.1875
1.2406,1.1875
1.2412,1.1875
1.2419,1.1912
1.2426,1.1875
1.2433,1.1838
1.2439,1.1875
1.2447,1.1912
1.2454,1.1912
1.2461,1.1875
1.2468,1.1875
1.2475,1.1912
1.2481,1.1838
1.2488,1.1801
1.2495,1.1912
1.2502,1.1912
1.2508,1.1875
1.2515,1.1875
1.2522,1.1875
1.2532,1.1875
1.2540,1.1912
1.2550,1.1875
1.2559,1.1875
1.2569,1.1912
1.2577,1.1875
1.2585,1.1875
1.2592,1.1838
1.2600,1.1875
1.2608,1.1912
1.2615,1.1875
1.2623,1.1875
1.2631,1.1912
1.2639,1.1912
1.2646,1.1875
1.2654,1.1912
1.2662,1.1875
1.2669,1.1875
1.2677,1.1912
1.2685,1.1875
1.2692,1.1912
1.2715,1.1875
1.2723,1.1875
1.2731,1.1875
1.2738,1.1875
1.2746,1.1912
1.2754,1.1875
1.2762,1.1912
1.2771,1.1912
1.2782,1.1875
1.2793,1.1912
1.2802,1.1875
1.2811,1.1875
1.2822,1.1912
1.2833,1.1875
1.2843,1.1875
1.2852,1.1912
1.2862,1.1801
1.2873,1.1912
1.2883,1.1875
1.2893,1.1875
1.2901,1.1912
1.2910,1.1912
1.2918,1.1875
1.2927,1.1912
1.2935,1.1912
1.2944,1.1875
1.2952,1.1875
1.2960,1.1912
1.2968,1.1875
1.2976,1.1875
1.2985,1.1838
1.2994,1.1875
1.3002,1.1875
1.3011,1.1912
1.3021,1.1875
1.3129,1.1912
1.3137,1.1875
1.3145,1.1875
1.3156,1.1875
1.3166,1.1875
1.3175,1.1838
1.3185,1.1912
1.3193,1.1875
1.3203,1.1875
1.3212,1.1875
1.3219,1.1875
1.3227,1.1912
1.3236,1.1838
1.3245,1.1912
1.3252,1.1912
1.3259,1.1875
1.3266,1.1912
1.3273,1.1912
1.3282,1.1912
1.3290,1.1875
1.3298,1.1875
1.3306,1.1875
1.3314,1.1875
1.3322,1.1875
1.3329,1.1838
1.3338,1.1912
1.3347,1.1875
1.3355,1.1875
1.3363,1.1875
1.3370,1.1875
1.3377,1.1912
1.3385,1.1875
1.3393,1.1912
1.3400,1.1875
1.3408,1.1838
1.3415,1.1875
1.3421,1.1875
1.3429,1.1912
1.3436,1.1875
1.3443,1.1875
1.3450,1.1875
1.3457,1.1875
1.3464,1.1875
1.3471,1.1875
1.3478,1.1875
1.3485,1.1912
1.3491,1.1875
1.3499,1.1875
1.3506,1.1875
1.3513,1.1875
1.3519,1.1875
1.3527,1.1875
1.3533,1.1875
1.3540,1.1875
1.3547,1.1875
1.3554,1.1875
1.3561,1.1912
1.3568,1.1875
1.3575,1.1912
1.3583,1.1875
1.3590,1.1875
1.3597,1.1875
1.3604,1.1912
1.3612,1.1875
1.3619,1.1875
1.3626,1.1912
1.3633,1.1875
1.3641,1.1875
1.3648,1.1875
1.3655,1.1875
1.3662,1.1875
1.3670,1.1875
1.3678,1.1875
1.3685,1.1875
1.3694,1.1912
1.3704,1.1875
1.3712,1.1875
1.3720,1.1912
1.3728,1.1875
1.3736,1.1912
1.3743,1.1912
1.3750,1.1875
1.3757,1.1875
1.3764,1.1912
1.3771,1.1838
1.3778,1.1875
1.3786,1.1875
1.3793,1.1875
1.3800,1.1912
1.3807,1.1838
1.3814,1.1875
1.3821,1.1875
1.3828,1.1875
1.3835,1.1875
1.3842,1.1875
1.3849,1.1875
1.3856,1.1875
1.3863,1.1875
1.3870,1.1875
1.3876,1.1912
1.3884,1.1801
1.3890,1.1875
1.3897,1.1912
1.3905,1.1875
1.3912,1.1838
1.3919,1.1875
1.3926,1.1875
1.3933,1.1875
1.3939,1.1875
1.3947,1.1875
1.3954,1.1838
1.3961,1.1912
1.3968,1.1875
1.3975,1.1912
1.3982,1.1875
1.3989,1.1838
1.3996,1.1875
1.4003,1.1875
1.4010,1.1875
1.4017,1.1875
1.4024,1.1875
1.4031,1.1875
1.4038,1.1875
1.4045,1.1875
1.4052,1.1875
1.4059,1.1912
1.4066,1.1875
1.4073,1.1875
1.4080,1.1912
1.4087,1.1875
1.4094,1.1912
1.4101,1.1875
1.4108,1.1875
1.4115,1.1875
1.4122,1.1875
1.4129,1.1912
1.4136,1.1875
1.4143,1.1875
1.4150,1.1875
1.4157,1.1875
1.4164,1.1838
1.4171,1.1912
1.4178,1.1875
1.4185,1.1875
1.4192,1.1875
1.4199,1.1875
1.4206,1.1875
1.4213,1.1875
2.3307,1.1875
2.3315,1.1875
2.3322,1.1912
2.3330,1.1875
2.3337,1.1912
2.3345,1.1875
2.3353,1.1875
2.3361,1.1875
2.3369,1.1875
2.3377,1.1875
2.3384,1.1875
2.3392,1.1875
2.3400,1.1801
2.3408,1.1875
2.3415,1.1875
2.3422,1.1838
2.3430,1.1875
2.3438,1.1875
2.3446,1.1875
2.3454,1.1875
2.3462,1.1875
2.3471,1.1875
2.3480,1.1838
2.3489,1.1875
2.3497,1.1875
2.3506,1.1875
2.3514,1.1875
2.3522,1.1875
2.3530,1.1875
2.3539,1.1875
2.3547,1.1875
2.3556,1.1875
2.3565,1.1838
2.3574,1.1875
2.3583,1.1875
2.3591,1.1838
2.3599,1.1875
2.3608,1.1875
2.3616,1.1875
2.3625,1.1912
2.3633,1.1838
2.3641,1.1875
2.3649,1.1912
2.3657,1.1838
2.3665,1.1875
2.3673,1.1912
2.3681,1.1801
2.3689,1.1875
2.3697,1.1912
2.3707,1.1875
2.3716,1.1838
2.3726,1.1875
2.3737,1.1875
2.3747,1.1875
2.3758,1.1875
2.3767,1.1875
2.3777,1.1875
2.3786,1.1838
2.3796,1.1912
2.3805,1.1875
2.3814,1.1838
2.3823,1.1875
2.3833,1.1912
2.3845,1.1875
2.3858,1.1875
2.3870,1.1875
2.3878,1.1838
2.3886,1.1875
2.3892,1.1838
2.3899,1.1875
2.3907,1.1875
2.3915,1.1912
2.3921,1.1912
2.3928,1.1912
2.3935,1.1875
2.3942,1.1875
2.3948,1.1875
2.3955,1.1875
2.3961,1.1875
2.3968,1.1912
2.3974,1.1875
2.3981,1.1875
2.3987,1.1875
2.3993,1.1838
2.4000,1.1875
2.4008,1.1912
2.4015,1.1875
2.4022,1.1838
2.4030,1.1875
2.4038,1.1912
2.4045,1.1875
2.4054,1.1801
2.4061,1.1912
2.4069,1.1838
2.4077,1.1875
2.4084,1.1875
2.4092,1.1875
2.4100,1.1912
2.4108,1.1912
2.4115,1.1875
2.4122,1.1875
2.4130,1.1875
2.4137,1.1875
2.4144,1.1875
2.4151,1.1875
2.4158,1.1875
2.4165,1.1875
2.4173,1.1838
2.4181,1.1875
2.4189,1.1875
2.4197,1.1875
2.4205,1.1875
2.4212,1.1838
2.4219,1.1875
2.4226,1.1875
2.4233,1.1875
2.4241,1.1875
2.4250,1.1875
2.4258,1.1875
2.4266,1.1875
2.4274,1.1838
2.4282,1.1838
2.4290,1.1875
2.4297,1.1875
2.4305,1.1875
2.4312,1.1875
2.4319,1.1912
2.4325,1.1875
2.4333,1.1875
2.4339,1.1875
2.4347,1.1838
2.4355,1.1912
2.4363,1.1801
2.4371,1.1875
2.4379,1.1912
2.4387,1.1875
2.4395,1.1875
2.4402,1.1912
2.4409,1.1875
2.4417,1.1875
2.4424,1.1875
2.4431,1.1875
2.4439,1.1875
2.4446,1.1801
2.4454,1.1838
2.4462,1.1912
2.4469,1.1875
2.4477,1.1875
2.4485,1.1875
2.4493,1.1875
2.4500,1.1875
2.4508,1.1875
2.4515,1.1912
2.4522,1.1875
2.4529,1.1875
2.4537,1.1875
2.4545,1.1912
2.4553,1.1912
2.4561,1.1875
2.4569,1.1875
2.4577,1.1838
2.4586,1.1838
2.4594,1.1875
2.4601,1.1875
2.4608,1.1875
2.4616,1.1949
2.4623,1.1875
2.4630,1.1875
2.4638,1.1912
2.4645,1.1875
2.4652,1.1875
2.4660,1.1838
2.4668,1.1875
2.4675,1.1838
2.4684,1.1875
2.4692,1.1912
2.4700,1.1875
2.4707,1.1875
2.4714,1.1875
2.4721,1.1875
2.4728,1.1875
2.4736,1.1875
2.4744,1.1875
2.4752,1.1875
2.4759,1.1875
2.4767,1.1838
2.4774,1.1875
2.4782,1.1912
2.4790,1.1912
2.4798,1.1875
2.4806,1.1875
2.4814,1.1875
2.4821,1.1912
2.4828,1.1875
2.4836,1.1875
2.4844,1.1838
2.4852,1.1912
2.4859,1.1875
2.4866,1.1875
2.4873,1.1875
2.4880,1.1838
2.4887,1.1912
2.4894,1.1912
2.4901,1.1801
2.4907,1.1875
2.4915,1.1875
2.4922,1.1875
2.4929,1.1838
2.4937,1.1875
2.4945,1.1875
2.4952,1.1912
2.4960,1.1875
2.4968,1.1875
2.4975,1.1875
2.4984,1.1875
2.4992,1.1875
2.5000,1.1875
2.5007,1.1875
2.5015,1.1875
2.5022,1.1912
2.5030,1.1912
2.5038,1.1838
2.5046,1.1875
2.5054,1.1875
2.5061,1.1838
2.5069,1.1875
2.5078,1.1875
2.5085,1.1912
2.5093,1.1875
2.5100,1.1838
2.5107,1.1875
2.5114,1.1875
2.5122,1.1875
2.5134,1.1875
2.5142,1.1875
2.5153,1.1875
2.5162,1.1875
2.5174,1.1801
2.5183,1.1875
2.5191,1.1838
2.5199,1.1875
2.5208,1.1875
2.5216,1.1912
2.5224,1.1875
2.5232,1.1912
2.5240,1.1875
2.5248,1.1912
2.5257,1.1912
2.5266,1.1875
2.5275,1.1875
2.5285,1.1875
2.5294,1.1875
2.5303,1.1875
2.5311,1.1875
2.5321,1.1838
2.5330,1.1875
2.5339,1.1875
2.5348,1.1875
2.5357,1.1875
2.5366,1.1875
2.5374,1.1912
2.5383,1.1875
2.5392,1.1912
2.5401,1.1801
2.5410,1.1912
2.5419,1.1875
2.5427,1.1875
2.5435,1.1875
2.5444,1.1875
2.5453,1.1875
2.5461,1.1875
2.5471,1.1875
2.5480,1.1912
2.5488,1.1875
2.5497,1.1875
2.5506,1.1875
2.5515,1.1875
2.5523,1.1875
2.5534,1.1875
2.5544,1.1912
2.5553,1.1875
2.5562,1.1875
2.5572,1.1875
2.5582,1.1875
2.5591,1.1838
2.5601,1.1875
2.5610,1.1912
2.5619,1.1838
2.5630,1.1875
2.5638,1.1875
2.5646,1.1875
2.5654,1.1875
2.5662,1.1875
2.5670,1.1838
2.5678,1.1912
2.5686,1.1838
2.5693,1.1912
2.5701,1.1875
2.5710,1.1875
2.5718,1.1912
2.5726,1.1875
2.5734,1.1875
2.5742,1.1875
2.5750,1.1875
2.5758,1.1875
2.5766,1.1875
2.5774,1.1875
2.5782,1.1912
2.5790,1.1875
2.5797,1.1875
2.5806,1.1912
2.5814,1.1875
2.5822,1.1801
2.5831,1.1912
2.5840,1.1875
2.5849,1.1875
2.5860,1.1875
2.5870,1.1875
2.5878,1.1875
2.5886,1.1875
2.5895,1.1875
2.5904,1.1875
2.5912,1.1875
2.5921,1.1875
2.5930,1.1875
2.5940,1.1875
2.5951,1.1875
2.5961,1.1875
2.5970,1.1912
2.5978,1.1875
2.5986,1.1875
2.5995,1.1838
2.6018,1.1912
2.6042,1.1912
2.6053,1.1875
2.6064,1.1838
2.6072,1.1838
2.6081,1.1875
2.6089,1.1912
2.6098,1.1912
2.6107,1.1875
2.6115,1.1875
2.6123,1.1912
2.6132,1.1875
2.6140,1.1912
2.6149,1.1875
2.6157,1.1875
2.6165,1.1875
2.6173,1.1838
2.6182,1.1875
2.6193,1.1912
2.6204,1.1875
2.6213,1.1875
2.6222,1.1875
2.6230,1.1875
2.6238,1.1875
2.6246,1.1875
2.6254,1.1875
2.6261,1.1875
2.6267,1.1912
2.6274,1.1875
2.6281,1.1875
2.6287,1.1912
2.6294,1.1912
2.6301,1.1875
2.6309,1.1875
2.6315,1.1912
2.6322,1.1875
2.6329,1.1875
2.6335,1.1875
2.6342,1.1875
2.6348,1.1912
2.6355,1.1875
2.6362,1.1801
2.6369,1.1875
2.6377,1.1875
2.6383,1.1912
2.6390,1.1912
2.6397,1.1875
2.6403,1.1875
2.6410,1.1838
2.6417,1.1875
2.6423,1.1801
2.6430,1.1875
2.6437,1.1875
2.6445,1.1875
2.6452,1.1875
2.6460,1.1912
2.6468,1.1875
2.6476,1.1875
2.6484,1.1875
2.6491,1.1875
2.6499,1.1875
2.6507,1.1875
2.6516,1.1838
2.6523,1.1875
2.6531,1.1875
2.6539,1.1875
2.6546,1.1875
2.6554,1.1875
2.6561,1.1875
2.6568,1.1875
2.6575,1.1875
2.6583,1.1801
2.6591,1.1875
2.6599,1.1875
2.6607,1.1801
2.6615,1.1875
2.6623,1.1875
2.6631,1.1912
2.6638,1.1875
2.6646,1.1912
2.6654,1.1912
2.6662,1.1875
2.6669,1.1875
2.6677,1.1875
2.6685,1.1912
2.6693,1.1875
2.6701,1.1875
2.6709,1.1912
2.6716,1.1875
2.6723,1.1912
2.6730,1.1875
2.6737,1.1875
2.6745,1.1912
2.6753,1.1875
2.6761,1.1912
2.6769,1.1875
2.6777,1.1875
2.6784,1.1875
2.6791,1.1875
2.6798,1.1875
2.6806,1.1875
2.6814,1.1875
2.6822,1.1875
2.6829,1.1875
2.6837,1.1875
2.6844,1.1912
2.6852,1.1875
2.6860,1.1875
2.6868,1.1875
2.6876,1.1875
2.6883,1.1875
2.6891,1.1875
2.6899,1.1875
2.6907,1.1875
2.6916,1.1875
2.6924,1.1838
2.6932,1.1875
2.6941,1.1875
2.6949,1.1875
2.6957,1.1875
2.6965,1.1912
2.6972,1.1875
2.6979,1.1838
2.6987,1.1875
2.6994,1.1912
2.7003,1.1875
2.7011,1.1875
2.7019,1.1875
2.7027,1.1838
2.7035,1.1875
2.7043,1.1912
2.7051,1.1875
2.7058,1.1875
2.7065,1.1875
2.7072,1.1875
2.7080,1.1875
2.7088,1.1875
2.7096,1.1838
2.7104,1.1875
2.7111,1.1875
2.7118,1.1875
2.7126,1.1875
2.7133,1.1875
2.7141,1.1875
2.7148,1.1912
2.7156,1.1875
2.7164,1.1801
2.7171,1.1875
2.7179,1.1875
2.7186,1.1875
2.7194,1.1875
2.7201,1.1875
2.7209,1.1875
2.7216,1.1875
2.7223,1.1875
2.7230,1.1875
2.7236,1.1912
2.7243,1.1875
2.7250,1.1875
2.7259,1.1912
2.7267,1.1875
2.7275,1.1912
2.7284,1.1875
2.7292,1.1838
2.7301,1.1912
2.7309,1.1875
2.7317,1.1875
2.7328,1.1912
2.7339,1.1875
2.7349,1.1875
2.7360,1.1838
2.7370,1.1875
2.7382,1.1875
2.7391,1.1875
2.7399,1.1875
2.7408,1.1912
2.7417,1.1875
2.7427,1.1912
2.7436,1.1875
2.7444,1.1875
2.7453,1.1875
2.7461,1.1875
2.7470,1.1875
2.7479,1.1838
2.7487,1.1912
2.7495,1.1875
2.7503,1.1875
2.7511,1.1838
2.7519,1.1875
2.7527,1.1912
2.7535,1.1875
2.7543,1.1875
2.7551,1.1875
2.7559,1.1875
2.7567,1.1875
2.7575,1.1875
2.7583,1.1875
2.7591,1.1875
2.7599,1.1875
2.7607,1.1875
2.7616,1.1875
2.7624,1.1875
2.7632,1.1912
2.7640,1.1875
2.7647,1.1838
2.7655,1.1875
2.7664,1.1875
2.7672,1.1838
2.7680,1.1875
2.7688,1.1912
2.7697,1.1838
2.7706,1.1875
2.7717,1.1875
2.7726,1.1875
2.7735,1.1875
2.7744,1.1875
2.7753,1.1875
2.7763,1.1875
2.7773,1.1875
2.7782,1.1875
2.7791,1.1875
2.7801,1.1875
2.7809,1.1875
2.7817,1.1875
2.7826,1.1875
2.7834,1.1838
2.7842,1.1838
2.7851,1.1875
2.7859,1.1801
2.7868,1.1875
2.7876,1.1838
2.7884,1.1875
2.7892,1.1875
2.7900,1.1912
2.7909,1.1875
2.7918,1.1875
2.7925,1.1875
2.7932,1.1875
2.7939,1.1875
2.7946,1.1875
2.7953,1.1875
2.7960,1.1875
2.7967,1.1875
2.7974,1.1875
2.7981,1.1875
2.7988,1.1875
2.7995,1.1875
2.8003,1.1875
2.8011,1.1875
2.8018,1.1875
2.8026,1.1838
2.8033,1.1875
2.8040,1.1875
2.8048,1.1875
2.8055,1.1875
2.8064,1.1875
2.8072,1.1912
2.8080,1.1912
2.8088,1.1875
2.8096,1.1875
2.8105,1.1875
2.8114,1.1838
2.8123,1.1912
2.8132,1.1875
2.8142,1.1875
2.8150,1.1875
2.8159,1.1875
2.8167,1.1912
2.8175,1.1875
2.8184,1.1875
2.8192,1.1912
2.8201,1.1875
2.8213,1.1875
2.8226,1.1838
2.8239,1.1875
2.8247,1.1875
2.8255,1.1875
2.8264,1.1875
2.8272,1.1801
2.8283,1.1875
2.8293,1.1875
2.8304,1.1875
2.8315,1.1875
2.8325,1.1875
2.8335,1.1875
2.8344,1.1875
2.8353,1.1838
2.8362,1.1875
2.8370,1.1875
2.8379,1.1875
2.8387,1.1875
2.8395,1.1875
2.8403,1.1875
2.8411,1.1875
2.8419,1.1875
2.8427,1.1875
2.8435,1.1875
2.8442,1.1912
2.8449,1.1875
2.8457,1.1875
2.8464,1.1875
2.8472,1.1875
2.8479,1.1875
2.8486,1.1875
2.8494,1.1838
2.8512,1.1875
2.8521,1.1875
2.8530,1.1912
2.8539,1.1838
2.8548,1.1838
2.8561,1.1875
2.8571,1.1912
2.8580,1.1801
2.8589,1.1912
2.8600,1.1912
2.8609,1.1875
2.8618,1.1875
2.8627,1.1912
2.8636,1.1912
2.8645,1.1875
2.8654,1.1875
2.8663,1.1875
2.8671,1.1838
2.8680,1.1875
2.8688,1.1912
2.8697,1.1912
2.8706,1.1801
2.8715,1.1875
2.8723,1.1801
2.8732,1.1875
2.8740,1.1875
2.8749,1.1875
2.8757,1.1875
2.8766,1.1875
2.8775,1.1875
2.8784,1.1875
2.8792,1.1838
2.8801,1.1875
2.8810,1.1875
2.8819,1.1875
2.8827,1.1875
2.8836,1.1912
2.8844,1.1838
2.8853,1.1875
2.8862,1.1838
2.8870,1.1875
2.8879,1.1875
2.8888,1.1875
2.8897,1.1875
2.8906,1.1838
2.8914,1.1875
2.8923,1.1875
2.8931,1.1875
2.8940,1.1912
2.8949,1.1875
2.8958,1.1838
2.8966,1.1875
2.8975,1.1912
2.8983,1.1838
2.8992,1.1912
2.9001,1.1875
2.9009,1.1875
2.9018,1.1875
2.9027,1.1875
2.9035,1.1875
2.9044,1.1875
2.9053,1.1912
2.9061,1.1875
2.9070,1.1875
2.9079,1.1912
2.9088,1.1875
2.9096,1.1875
2.9105,1.1875
2.9114,1.1875
2.9122,1.1875
2.9130,1.1875
2.9139,1.1875
2.9147,1.1875
2.9156,1.1912
2.9164,1.1838
2.9173,1.1838
2.9182,1.1838
2.9190,1.1875
2.9199,1.1912
2.9208,1.1875
2.9216,1.1838
2.9225,1.1875
2.9234,1.1875
2.9243,1.1875
2.9251,1.1875
2.9260,1.1875
2.9268,1.1875
2.9277,1.1912
2.9285,1.1875
2.9294,1.1875
2.9302,1.1875
2.9311,1.1875
2.9320,1.1912
2.9328,1.1838
2.9336,1.1875
2.9345,1.1838
2.9353,1.1875
2.9362,1.1875
2.9371,1.1875
2.9381,1.1875
2.9390,1.1801
2.9400,1.1875
2.9409,1.1875
2.9418,1.1875
2.9427,1.1838
2.9437,1.1875
2.9446,1.1875
2.9455,1.1912
2.9464,1.1875
2.9474,1.1875
2.9483,1.1838
2.9492,1.1838
2.9502,1.1875
2.9512,1.1875
2.9521,1.1875
2.9530,1.1875
2.9539,1.1875
2.9548,1.1838
2.9558,1.1875
2.9566,1.1875
2.9575,1.1875
2.9584,1.1838
2.9593,1.1875
2.9601,1.1875
2.9610,1.1912
2.9618,1.1875
2.9627,1.1838
2.9635,1.1838
2.9647,1.1875
2.9657,1.1838
2.9666,1.1875
2.9675,1.1875
2.9683,1.1912
2.9691,1.1875
2.9699,1.1875
2.9706,1.1838
2.9714,1.1912
2.9721,1.1875
2.9728,1.1875
2.9736,1.1912
2.9743,1.1875
2.9750,1.1875
2.9757,1.1838
2.9764,1.1875
2.9772,1.1875
2.9779,1.1875
2.9786,1.1838
2.9794,1.1875
2.9900,1.1875
2.9908,1.1912
2.9915,1.1912
2.9923,1.1912
2.9931,1.1838
2.9939,1.1912
2.9947,1.1838
2.9956,1.1875
2.9965,1.1875
2.9974,1.1875
2.9982,1.1875
2.9991,1.1875
3.0000,1.1875
3.0009,1.1875
3.0018,1.1875
3.0026,1.1838
3.0034,1.1912
3.0041,1.1875
3.0048,1.1801
3.0055,1.1875
3.0063,1.1875
3.0072,1.1875
3.0080,1.1875
3.0088,1.1875
3.0095,1.1875
3.0103,1.1838
3.0111,1.1875
3.0119,1.1838
3.0127,1.1838
3.0134,1.1912
3.0142,1.1912
3.0151,1.1875
3.0159,1.1875
3.0166,1.1875
3.0174,1.1875
3.0181,1.1875
3.0189,1.1875
3.0197,1.1875
3.0206,1.1875
3.0214,1.1912
3.0222,1.1875
3.0229,1.1912
3.0237,1.1875
3.0244,1.1875
3.0252,1.1875
3.0260,1.1875
3.0268,1.1875
3.0276,1.1912
3.0283,1.1875
3.0291,1.1838
3.0299,1.1875
3.0400,1.1838
3.0408,1.1875
3.0416,1.1875
3.0425,1.1875
3.0433,1.1875
3.0441,1.1875
3.0449,1.1875
3.0458,1.1875
3.0466,1.1875
3.0475,1.1875
3.0484,1.1838
3.0492,1.1912
3.0500,1.1875
3.0509,1.1912
3.0516,1.1912
3.0524,1.1912
3.0532,1.1875
3.0540,1.1875
3.0548,1.1838
3.0556,1.1875
3.0564,1.1875
3.0572,1.1912
3.0580,1.1875
3.0588,1.1838
3.0596,1.1912
3.0609,1.1875
3.0619,1.1801
3.0627,1.1875
3.0636,1.1875
3.0644,1.1875
3.0653,1.1875
3.0661,1.1912
3.0670,1.1912
3.0678,1.1875
3.0686,1.1801
3.0695,1.1875
3.0801,1.1838
3.0809,1.1838
3.0817,1.1875
3.0825,1.1912
3.0833,1.1838
3.0841,1.1875
3.0850,1.1838
3.0858,1.1838
3.0866,1.1875
3.0880,1.1912
3.0890,1.1875
3.0901,1.1875
3.0911,1.1875
3.0924,1.1875
3.0932,1.1875
3.0941,1.1875
3.0978,1.1838
3.0988,1.1838
3.0997,1.1838
3.1007,1.1912
3.1016,1.1875
3.1025,1.1912
3.1034,1.1838
3.1044,1.1838
3.1054,1.1875
3.1063,1.1875
3.1072,1.1838
3.1082,1.1875
3.1091,1.1912
3.1202,1.1875
3.1211,1.1875
3.1221,1.1912
3.1231,1.1838
3.1239,1.1875
3.1249,1.1875
3.1257,1.1875
3.1266,1.1838
3.1274,1.1875
3.1283,1.1912
3.1293,1.1875
3.1302,1.1838
3.1311,1.1875
3.1321,1.1875
3.1330,1.1875
3.1340,1.1875
3.1350,1.1912
3.1360,1.1875
3.1369,1.1875
3.1378,1.1875
3.1389,1.1912
3.1399,1.1838
3.1410,1.1875
3.1419,1.1875
3.1428,1.1875
3.1437,1.1875
3.1446,1.1875
3.1455,1.1875
3.1464,1.1838
3.1474,1.1838
3.1482,1.1912
3.1493,1.1838
3.1519,1.1875
3.1534,1.1875
3.1545,1.1875
3.1558,1.1875
3.1568,1.1875
3.1577,1.1838
3.1587,1.1838
3.1597,1.1875
3.1638,1.1801
3.1646,1.1912
3.1654,1.1875
3.1662,1.1838
3.1670,1.1875
3.1679,1.1875
