Время[с],Напряжение[В]
12.4253,1.3842
12.4265,1.3842
12.4278,1.3842
12.4291,1.3842
12.4305,1.3805
12.4318,1.3842
12.4331,1.3842
12.4344,1.3805
12.4356,1.3842
12.4369,1.3842
12.4382,1.3842
12.4395,1.3768
12.4409,1.3842
12.4422,1.3805
12.4435,1.3805
12.4447,1.3768
12.4459,1.3805
12.4470,1.3842
12.4481,1.3842
12.4492,1.3842
12.4503,1.3805
12.4516,1.3842
12.4529,1.3842
12.4541,1.3842
12.4562,1.3842
12.4573,1.3805
12.6688,1.3768
12.6703,1.3730
12.6717,1.3730
12.6732,1.3730
12.6747,1.3768
12.6762,1.3768
12.6778,1.3768
12.6796,1.3768
12.6810,1.3768
12.6823,1.3730
12.6835,1.3768
12.6847,1.3805
12.6860,1.3730
12.6871,1.3730
12.6882,1.3656
12.6893,1.3768
12.6904,1.3768
12.6915,1.3768
12.6926,1.3693
12.6937,1.3730
12.6948,1.3730
12.6959,1.3730
12.6971,1.3730
12.6984,1.3730
12.6996,1.3730
12.7010,1.3768
12.7022,1.3730
12.7036,1.3768
12.7050,1.3768
12.7065,1.3768
12.7077,1.3730
12.7089,1.3768
12.7101,1.3730
12.7113,1.3693
12.7126,1.3693
12.7139,1.3730
12.7153,1.3768
12.7166,1.3693
12.7179,1.3730
12.7192,1.3730
12.7208,1.3730
12.7223,1.3730
12.7237,1.3730
12.7250,1.3730
12.7265,1.3693
12.7278,1.3730
12.7290,1.3768
12.7306,1.3656
12.7323,1.3768
12.7340,1.3693
12.7356,1.3693
12.7370,1.3768
12.7383,1.3693
12.7394,1.3730
12.7406,1.3656
12.7419,1.3768
12.7431,1.3768
12.7444,1.3656
12.7457,1.3730
12.7469,1.3768
12.7481,1.3768
12.7492,1.3730
12.7505,1.3693
12.7516,1.3730
12.7528,1.3730
12.7540,1.3730
12.7552,1.3693
12.7563,1.3730
12.7575,1.3693
12.7587,1.3730
12.7599,1.3768
12.7611,1.3730
12.7623,1.3730
12.7635,1.3730
12.7647,1.3693
12.7658,1.3730
12.7671,1.3730
12.7684,1.3730
12.7696,1.3693
12.7709,1.3656
12.7721,1.3730
12.7734,1.3730
12.7746,1.3730
12.7758,1.3656
12.7771,1.3656
12.7782,1.3730
12.7794,1.3656
12.7806,1.3656
12.7817,1.3730
12.7829,1.3730
12.7841,1.3730
12.7852,1.3730
12.7865,1.3730
12.7877,1.3730
12.7889,1.3693
12.7900,1.3693
12.7912,1.3656
12.7923,1.3693
12.7935,1.3730
12.7946,1.3693
12.7958,1.3730
12.7972,1.3693
12.7985,1.3693
12.7997,1.3693
12.8009,1.3730
12.8021,1.3730
12.8034,1.3730
12.8046,1.3768
12.8058,1.3693
12.8071,1.3730
12.8082,1.3730
12.8094,1.3693
12.8105,1.3730
12.8117,1.3730
12.8129,1.3730
12.8140,1.3693
12.8153,1.3730
12.8167,1.3693
12.8183,1.3730
12.8195,1.3730
12.8212,1.3656
12.8230,1.3693
12.8244,1.3730
12.8367,1.3693
12.8380,1.3730
12.8393,1.3693
12.8406,1.3693
12.8419,1.3656
12.8432,1.3693
12.8444,1.3693
12.8456,1.3693
12.8470,1.3656
12.8485,1.3730
12.8502,1.3656
12.8516,1.3693
12.8530,1.3693
12.8544,1.3693
12.8558,1.3730
12.8573,1.3656
12.8588,1.3730
12.8601,1.3730
12.8617,1.3656
12.8630,1.3730
12.8644,1.3693
12.8657,1.3693
12.8670,1.3730
12.8683,1.3693
12.8697,1.3693
12.8711,1.3693
12.8724,1.3693
12.8739,1.3656
12.8751,1.3656
12.8765,1.3693
12.8778,1.3693
12.8790,1.3730
12.8803,1.3693
12.8815,1.3693
12.8828,1.3693
12.8840,1.3693
12.8852,1.3656
12.8865,1.3730
12.8878,1.3693
12.8892,1.3730
12.8907,1.3693
12.8923,1.3730
12.8936,1.3693
12.8950,1.3693
12.8963,1.3693
12.8977,1.3693
12.8991,1.3656
12.9006,1.3693
12.9021,1.3693
12.9035,1.3693
12.9048,1.3693
12.9066,1.3693
12.9103,1.3656
12.9119,1.3693
12.9134,1.3619
12.9149,1.3656
12.9161,1.3730
12.9173,1.3693
12.9185,1.3693
12.9197,1.3730
12.9209,1.3693
12.9221,1.3656
12.9233,1.3693
12.9245,1.3693
12.9257,1.3693
12.9271,1.3693
12.9287,1.3693
12.9303,1.3693
12.9319,1.3656
12.9333,1.3693
12.9345,1.3730
12.9358,1.3656
12.9371,1.3693
12.9383,1.3693
12.9395,1.3656
12.9408,1.3693
12.9420,1.3730
12.9432,1.3656
12.9444,1.3693
12.9457,1.3693
12.9469,1.3730
12.9481,1.3656
12.9493,1.3656
12.9506,1.3693
12.9518,1.3656
12.9530,1.3656
12.9542,1.3693
12.9555,1.3693
12.9567,1.3656
12.9579,1.3656
12.9591,1.3656
12.9604,1.3693
12.9616,1.3693
12.9628,1.3656
12.9640,1.3656
12.9652,1.3693
12.9665,1.3693
12.9677,1.3656
12.9689,1.3619
12.9701,1.3693
12.9713,1.3693
12.9725,1.3656
12.9737,1.3693
12.9749,1.3656
12.9760,1.3693
12.9773,1.3693
12.9785,1.3693
12.9798,1.3693
12.9809,1.3693
12.9821,1.3656
12.9833,1.3693
12.9845,1.3656
12.9856,1.3656
12.9870,1.3619
12.9886,1.3693
12.9899,1.3693
12.9911,1.3656
12.9923,1.3693
12.9935,1.3656
12.9947,1.3656
12.9959,1.3656
12.9971,1.3656
12.9983,1.3656
12.9996,1.3656
13.0007,1.3693
13.0019,1.3693
13.0031,1.3656
13.0043,1.3656
13.0056,1.3656
13.0067,1.3619
13.0079,1.3656
13.0091,1.3656
13.0103,1.3656
13.0116,1.3619
13.0128,1.3582
13.0140,1.3656
13.0152,1.3693
13.0164,1.3656
13.0176,1.3619
13.0189,1.3656
13.0200,1.3656
13.0215,1.3656
13.0231,1.3656
13.0245,1.3656
13.0262,1.3693
13.0276,1.3656
13.0291,1.3619
13.0304,1.3656
13.0318,1.3656
13.0331,1.3693
13.0345,1.3693
13.0359,1.3582
13.0372,1.3656
13.0386,1.3693
13.0399,1.3656
13.0412,1.3656
13.0425,1.3656
13.0438,1.3619
13.0451,1.3693
13.0464,1.3693
13.0477,1.3656
13.0490,1.3619
13.0503,1.3656
13.0518,1.3619
13.0534,1.3656
13.0547,1.3656
13.0561,1.3619
13.0575,1.3656
13.0589,1.3656
13.0602,1.3656
13.0615,1.3656
13.0629,1.3582
13.0642,1.3619
13.0655,1.3656
13.0669,1.3656
13.0683,1.3619
13.0695,1.3656
13.0709,1.3693
13.0722,1.3582
13.0734,1.3619
13.0747,1.3619
13.0759,1.3619
13.0773,1.3656
13.0785,1.3582
13.0798,1.3656
13.0810,1.3656
13.0823,1.3619
13.0836,1.3656
13.0849,1.3656
13.0861,1.3656
13.0875,1.3619
13.0887,1.3656
13.0900,1.3582
13.0913,1.3656
13.0926,1.3656
13.0939,1.3656
13.0952,1.3656
13.0967,1.3582
13.0982,1.3582
13.0997,1.3619
13.1010,1.3619
13.1024,1.3656
13.1038,1.3619
13.1052,1.3619
13.1066,1.3656
13.1084,1.3619
13.1104,1.3656
13.1122,1.3656
13.1135,1.3656
13.1150,1.3619
13.1168,1.3582
13.1186,1.3656
13.1203,1.3619
13.1218,1.3656
13.1230,1.3619
13.1242,1.3656
13.1255,1.3656
13.1268,1.3656
13.1280,1.3656
13.1292,1.3656
13.1305,1.3693
13.1318,1.3693
13.1330,1.3693
13.1342,1.3693
13.1355,1.3693
13.1466,1.3656
13.1479,1.3730
13.1492,1.3656
13.1505,1.3693
13.1517,1.3656
13.1530,1.3730
13.1544,1.3693
13.1557,1.3693
13.1570,1.3730
13.1582,1.3730
13.1594,1.3693
13.1607,1.3730
13.1619,1.3730
13.1632,1.3693
13.1644,1.3730
13.1658,1.3730
13.1672,1.3693
13.1685,1.3730
13.1698,1.3730
13.1711,1.3768
13.1724,1.3768
13.1736,1.3693
13.1749,1.3730
13.1761,1.3768
13.1774,1.3768
13.1787,1.3730
13.1800,1.3730
13.1812,1.3730
13.1825,1.3768
13.1838,1.3768
13.1850,1.3730
13.1863,1.3730
13.1875,1.3730
13.1888,1.3768
13.1901,1.3768
13.1913,1.3730
13.1926,1.3768
13.1939,1.3768
13.1952,1.3693
13.1965,1.3768
13.1977,1.3768
13.1990,1.3693
13.2003,1.3730
13.2016,1.3768
13.2028,1.3768
13.2041,1.3768
13.2054,1.3768
13.2066,1.3768
13.2079,1.3768
13.2091,1.3805
13.2104,1.3730
13.2117,1.3693
13.2130,1.3768
13.2142,1.3730
13.2155,1.3768
13.2167,1.3730
13.2180,1.3730
13.2192,1.3768
13.2205,1.3730
13.2217,1.3768
13.2230,1.3693
13.2242,1.3693
13.2255,1.3730
13.2267,1.3768
13.2280,1.3805
13.2293,1.3693
13.2306,1.3730
13.2318,1.3768
13.2333,1.3693
13.2346,1.3730
13.2359,1.3730
13.2374,1.3730
13.2387,1.3693
13.2399,1.3730
13.2412,1.3730
13.2426,1.3730
13.2438,1.3656
13.2451,1.3730
13.2464,1.3656
13.2477,1.3730
13.2493,1.3730
13.2508,1.3730
13.2521,1.3693
13.2539,1.3693
13.2554,1.3656
13.2569,1.3693
13.2583,1.3656
13.2596,1.3693
13.2609,1.3693
13.2624,1.3656
13.2638,1.3693
13.2651,1.3693
13.2665,1.3656
13.2679,1.3656
13.2692,1.3619
13.2706,1.3693
13.2719,1.3656
13.2732,1.3693
13.2766,1.3656
13.2780,1.3619
13.2794,1.3656
13.2807,1.3619
13.2820,1.3656
13.2835,1.3619
13.2850,1.3619
13.2865,1.3656
13.2881,1.3619
13.2895,1.3619
13.2909,1.3619
13.2922,1.3582
13.2934,1.3582
13.2948,1.3619
13.2961,1.3619
13.2974,1.3619
13.2988,1.3582
13.3004,1.3656
13.3017,1.3619
13.3039,1.3619
13.3167,1.3619
13.3180,1.3582
13.3192,1.3619
13.3203,1.3619
13.3216,1.3619
13.3228,1.3619
13.3239,1.3619
13.3251,1.3545
13.3263,1.3619
13.3276,1.3619
13.3289,1.3619
13.3301,1.3545
13.3314,1.3619
13.3327,1.3619
13.3339,1.3619
13.3351,1.3619
13.3363,1.3619
13.3376,1.3582
13.3389,1.3582
13.3401,1.3582
13.3414,1.3619
13.3426,1.3619
13.3439,1.3619
13.3451,1.3619
13.3463,1.3545
13.3476,1.3545
13.3488,1.3619
13.3500,1.3619
13.3513,1.3545
13.3525,1.3619
13.3538,1.3582
13.3551,1.3582
13.3563,1.3619
13.3576,1.3619
13.3589,1.3619
13.3601,1.3619
13.3614,1.3582
13.3626,1.3619
13.3638,1.3545
13.3650,1.3619
13.3663,1.3582
13.3676,1.3619
13.3688,1.3619
13.3701,1.3619
13.3714,1.3619
13.3727,1.3619
13.3739,1.3582
13.3752,1.3619
13.3765,1.3619
13.3777,1.3582
13.3790,1.3582
13.3802,1.3582
13.3814,1.3582
13.3827,1.3582
13.3839,1.3619
13.3852,1.3582
13.3865,1.3582
13.3878,1.3545
13.3891,1.3582
13.3903,1.3619
13.3916,1.3582
13.3928,1.3619
13.3940,1.3582
13.3952,1.3545
13.3967,1.3582
13.3981,1.3545
13.3994,1.3582
13.4007,1.3619
13.4022,1.3582
13.4042,1.3582
13.4059,1.3582
13.4072,1.3582
13.4085,1.3582
13.4098,1.3545
13.4111,1.3582
13.4124,1.3582
13.4137,1.3582
13.4151,1.3508
13.4164,1.3582
13.4177,1.3582
13.4191,1.3582
13.4204,1.3582
13.4217,1.3582
13.4230,1.3582
13.4244,1.3545
13.4257,1.3582
13.4270,1.3582
13.4283,1.3582
13.4295,1.3545
13.4309,1.3582
13.4322,1.3582
13.4337,1.3545
13.4352,1.3508
13.4367,1.3582
13.4381,1.3582
13.4396,1.3582
13.4411,1.3545
13.4425,1.3582
13.4439,1.3582
13.4454,1.3545
13.4468,1.3582
13.4483,1.3619
13.4497,1.3508
13.4511,1.3508
13.4524,1.3545
13.4538,1.3582
13.4551,1.3508
13.4565,1.3508
13.4578,1.3545
13.4591,1.3582
13.4605,1.3508
13.4620,1.3582
13.4635,1.3582
13.4650,1.3545
13.4663,1.3545
13.4678,1.3545
13.4692,1.3545
13.4705,1.3582
13.4718,1.3545
13.4733,1.3545
13.4749,1.3545
13.4765,1.3582
13.4784,1.3545
13.4812,1.3582
13.4829,1.3545
13.4846,1.3545
13.4861,1.3545
13.4874,1.3545
13.4888,1.3582
13.4900,1.3545
13.4913,1.3582
13.4926,1.3545
13.4939,1.3545
13.4952,1.3545
13.4965,1.3545
13.4978,1.3545
13.4991,1.3545
13.5004,1.3545
13.5017,1.3545
13.5029,1.3545
13.5042,1.3582
13.5055,1.3545
13.5067,1.3545
13.5080,1.3545
13.5093,1.3508
13.5105,1.3582
13.5118,1.3545
13.5131,1.3508
13.5144,1.3545
13.5157,1.3545
13.5170,1.3508
13.5185,1.3508
13.5198,1.3508
13.5210,1.3508
13.5223,1.3545
13.5236,1.3471
13.5249,1.3545
13.5262,1.3508
13.5275,1.3545
13.5289,1.3545
13.5302,1.3471
13.5314,1.3545
13.5351,1.3545
13.5369,1.3545
13.5382,1.3508
13.5395,1.3471
13.5408,1.3545
13.5420,1.3508
13.5433,1.3508
13.5446,1.3508
13.5459,1.3545
13.5472,1.3508
13.5484,1.3545
13.5497,1.3508
13.5510,1.3508
13.5523,1.3545
13.5536,1.3545
13.5548,1.3508
13.5561,1.3545
13.5575,1.3545
13.5588,1.3508
13.5601,1.3508
13.5614,1.3508
13.5627,1.3508
13.5639,1.3545
13.5652,1.3508
13.5664,1.3508
13.5677,1.3471
13.5690,1.3508
13.5702,1.3508
13.5715,1.3508
13.5767,1.3508
13.5780,1.3471
13.5794,1.3508
13.5807,1.3471
13.5821,1.3508
13.5834,1.3545
13.5847,1.3508
13.5860,1.3508
13.5874,1.3508
13.5888,1.3545
13.5902,1.3471
13.5916,1.3471
13.5929,1.3471
13.5943,1.3545
13.5956,1.3508
13.5969,1.3508
13.5983,1.3508
13.5996,1.3471
13.6009,1.3508
13.6022,1.3471
13.6035,1.3508
13.6049,1.3471
13.6062,1.3471
13.6076,1.3471
13.6090,1.3434
13.6103,1.3508
13.6116,1.3471
13.6129,1.3471
13.6142,1.3545
13.6155,1.3508
13.6168,1.3471
13.6181,1.3508
13.6194,1.3508
13.6208,1.3508
13.6221,1.3508
13.6234,1.3434
13.6247,1.3508
13.6261,1.3508
13.6274,1.3471
13.6289,1.3471
13.6303,1.3471
13.6317,1.3471
13.6331,1.3508
13.6345,1.3508
13.6358,1.3508
13.6373,1.3471
13.6386,1.3434
13.6399,1.3434
13.6412,1.3508
13.6425,1.3508
13.6439,1.3471
13.6452,1.3471
13.6465,1.3471
13.6478,1.3508
13.6491,1.3471
13.6504,1.3508
13.6517,1.3471
13.6530,1.3434
13.6543,1.3434
13.6555,1.3471
13.6568,1.3471
13.6581,1.3471
13.6594,1.3508
13.6607,1.3471
13.6619,1.3508
13.6632,1.3508
13.6645,1.3434
13.6658,1.3471
13.6671,1.3508
13.6684,1.3471
13.6698,1.3434
13.6711,1.3471
13.6724,1.3508
13.6737,1.3471
13.6750,1.3508
13.6764,1.3508
13.6777,1.3471
13.6790,1.3508
13.6803,1.3471
13.6816,1.3471
13.6830,1.3508
13.6843,1.3508
13.6856,1.3434
13.6870,1.3508
13.6883,1.3471
13.6896,1.3471
13.6909,1.3471
13.6921,1.3508
13.6934,1.3434
13.6947,1.3471
13.6960,1.3508
13.6974,1.3471
13.6988,1.3471
13.7003,1.3471
13.7017,1.3471
13.7030,1.3471
13.7045,1.3434
13.7058,1.3471
13.7072,1.3396
13.7085,1.3471
13.7098,1.3471
13.7111,1.3396
13.7125,1.3471
13.7138,1.3471
13.7152,1.3471
13.7165,1.3471
13.7178,1.3471
13.7191,1.3471
13.7204,1.3471
13.7219,1.3434
13.7233,1.3434
13.7247,1.3434
13.7260,1.3434
13.7274,1.3434
13.7288,1.3471
13.7300,1.3471
13.7313,1.3471
13.7326,1.3471
13.7338,1.3471
13.7350,1.3434
13.7363,1.3471
13.7376,1.3471
13.7389,1.3471
13.7401,1.3396
13.7414,1.3471
13.7426,1.3434
13.7438,1.3396
13.7451,1.3471
13.7463,1.3471
13.7476,1.3471
13.7488,1.3471
13.7501,1.3471
13.7513,1.3434
13.7525,1.3471
13.7538,1.3471
13.7550,1.3396
13.7562,1.3434
13.7575,1.3471
13.7587,1.3434
13.7599,1.3396
13.7611,1.3434
13.7623,1.3396
13.7636,1.3396
13.7648,1.3434
13.7662,1.3434
13.7675,1.3434
13.7688,1.3471
13.7700,1.3434
13.7713,1.3471
13.7726,1.3434
13.7738,1.3434
13.7751,1.3434
13.7764,1.3434
13.7777,1.3471
13.7790,1.3471
13.7803,1.3434
13.7816,1.3434
13.7828,1.3434
13.7840,1.3396
13.7853,1.3471
13.7866,1.3434
13.7878,1.3434
13.7891,1.3434
13.7903,1.3434
13.7915,1.3396
13.7928,1.3434
13.7940,1.3434
13.7953,1.3434
13.7966,1.3471
13.7979,1.3396
13.7992,1.3471
13.8005,1.3359
13.8018,1.3434
13.8030,1.3396
13.8043,1.3434
13.8056,1.3434
13.8069,1.3434
13.8082,1.3434
13.8094,1.3434
13.8107,1.3434
13.8120,1.3359
13.8132,1.3396
13.8145,1.3434
13.8158,1.3434
13.8171,1.3434
13.8184,1.3434
13.8196,1.3434
13.8209,1.3434
13.8221,1.3434
13.8233,1.3434
13.8246,1.3471
13.8258,1.3434
13.8270,1.3396
13.8283,1.3396
13.8295,1.3471
13.8307,1.3434
13.8320,1.3396
13.8332,1.3434
13.8346,1.3396
13.8359,1.3434
13.8373,1.3471
13.8386,1.3434
13.8399,1.3434
13.8412,1.3396
13.8426,1.3434
13.8439,1.3434
13.8453,1.3396
13.8469,1.3434
13.8488,1.3359
13.8508,1.3434
13.8566,1.3359
13.8578,1.3396
13.8590,1.3359
13.8602,1.3396
13.8614,1.3434
13.8627,1.3396
13.8639,1.3396
13.8651,1.3396
13.8663,1.3434
13.8675,1.3396
13.8688,1.3434
13.8700,1.3396
13.8713,1.3396
13.8725,1.3396
13.8738,1.3396
13.8750,1.3434
13.8763,1.3396
13.8775,1.3396
13.8787,1.3396
13.8799,1.3396
13.8812,1.3396
13.8824,1.3396
13.8836,1.3434
13.8848,1.3396
13.8860,1.3434
13.8873,1.3396
13.8886,1.3359
13.8899,1.3396
13.8911,1.3396
13.8923,1.3396
13.8936,1.3434
13.8949,1.3359
13.8961,1.3434
13.8974,1.3396
13.8986,1.3396
13.8999,1.3434
13.9011,1.3359
13.9024,1.3434
13.9037,1.3359
13.9050,1.3396
13.9063,1.3396
13.9076,1.3396
13.9089,1.3396
13.9102,1.3434
13.9115,1.3359
13.9127,1.3396
13.9140,1.3359
13.9153,1.3396
13.9166,1.3396
13.9179,1.3396
13.9191,1.3359
13.9203,1.3359
13.9216,1.3322
13.9229,1.3359
13.9242,1.3322
13.9255,1.3396
13.9267,1.3359
13.9279,1.3396
13.9292,1.3396
13.9305,1.3396
13.9317,1.3359
13.9329,1.3396
13.9342,1.3396
13.9354,1.3322
13.9366,1.3396
13.9379,1.3396
13.9392,1.3396
13.9404,1.3434
13.9417,1.3359
13.9429,1.3396
13.9442,1.3359
13.9454,1.3396
13.9467,1.3396
13.9480,1.3359
13.9492,1.3322
13.9505,1.3396
13.9517,1.3396
13.9529,1.3359
13.9542,1.3396
13.9555,1.3359
13.9567,1.3359
13.9580,1.3434
13.9592,1.3322
13.9605,1.3396
13.9618,1.3396
13.9631,1.3396
13.9643,1.3396
13.9656,1.3396
13.9669,1.3359
13.9682,1.3396
13.9695,1.3359
13.9707,1.3396
13.9720,1.3396
13.9733,1.3396
13.9745,1.3396
13.9758,1.3359
13.9770,1.3322
13.9783,1.3359
13.9796,1.3396
13.9809,1.3359
13.9822,1.3396
13.9835,1.3359
13.9848,1.3359
13.9861,1.3396
13.9874,1.3359
13.9887,1.3359
13.9900,1.3396
13.9913,1.3359
13.9926,1.3359
13.9938,1.3359
13.9950,1.3396
13.9963,1.3396
13.9976,1.3322
13.9989,1.3359
14.0004,1.3396
14.0018,1.3396
14.0031,1.3396
14.0044,1.3322
14.0059,1.3396
14.0079,1.3359
14.0098,1.3396
14.0111,1.3396
14.0125,1.3359
14.0140,1.3396
14.0153,1.3322
14.0167,1.3396
14.0181,1.3359
14.0194,1.3359
14.0208,1.3359
14.0222,1.3359
14.0235,1.3359
14.0248,1.3359
14.0262,1.3359
14.0275,1.3322
14.0288,1.3359
14.0301,1.3396
14.0314,1.3359
14.0327,1.3359
14.0340,1.3396
14.0353,1.3359
14.0366,1.3359
14.0379,1.3285
14.0392,1.3396
14.0405,1.3359
14.0418,1.3322
14.0431,1.3359
14.0445,1.3359
14.0459,1.3359
14.0472,1.3285
14.0487,1.3322
14.0504,1.3322
14.0519,1.3359
14.0533,1.3322
14.0547,1.3359
14.0562,1.3359
14.0576,1.3322
14.0591,1.3359
14.0605,1.3359
14.0619,1.3322
14.0632,1.3359
14.0647,1.3322
14.0660,1.3322
14.0674,1.3322
14.0687,1.3359
14.0700,1.3359
14.0714,1.3322
14.0728,1.3359
14.0741,1.3359
14.0754,1.3359
14.0767,1.3359
14.0780,1.3359
14.0794,1.3359
14.0807,1.3285
14.0821,1.3285
14.0835,1.3322
14.0848,1.3285
14.0861,1.3322
14.0875,1.3322
14.0888,1.3359
14.0901,1.3359
14.0915,1.3285
14.0929,1.3396
14.0945,1.3285
14.1052,1.3359
14.1075,1.3322
14.1090,1.3359
14.1104,1.3359
14.1119,1.3285
14.1131,1.3322
14.1144,1.3285
14.1156,1.3322
14.1168,1.3359
14.1180,1.3359
14.1192,1.3322
14.1204,1.3359
14.1217,1.3322
14.1230,1.3359
14.1243,1.3359
14.1256,1.3359
14.1269,1.3322
14.1282,1.3322
14.1295,1.3322
14.1307,1.3248
14.1320,1.3322
14.1332,1.3322
14.1345,1.3322
14.1358,1.3322
14.1371,1.3322
14.1384,1.3322
14.1398,1.3359
14.1411,1.3396
14.1424,1.3322
14.1438,1.3322
14.1451,1.3359
14.1464,1.3322
14.1478,1.3322
14.1491,1.3322
14.1504,1.3359
14.1518,1.3322
14.1547,1.3322
14.1563,1.3285
14.1582,1.3322
14.1595,1.3322
14.1608,1.3322
14.1621,1.3322
14.1634,1.3359
14.1647,1.3322
14.1659,1.3285
14.1674,1.3322
14.1687,1.3322
14.1700,1.3285
14.1714,1.3322
14.1727,1.3322
14.1740,1.3285
14.1754,1.3322
14.1767,1.3322
14.1780,1.3322
14.1795,1.3285
14.1810,1.3322
14.1825,1.3322
14.1840,1.3322
14.1854,1.3322
14.1867,1.3322
14.1880,1.3285
14.1893,1.3322
14.1906,1.3322
14.1919,1.3285
14.1931,1.3285
14.1944,1.3322
14.1958,1.3285
14.1975,1.3322
14.1990,1.3322
14.2002,1.3285
14.2015,1.3285
14.2028,1.3322
14.2042,1.3322
14.2055,1.3248
14.2068,1.3285
14.2081,1.3322
14.2094,1.3285
14.2107,1.3248
14.2123,1.3285
14.2135,1.3322
14.2149,1.3322
14.2163,1.3322
14.2178,1.3248
14.2190,1.3322
14.2203,1.3322
14.2216,1.3322
14.2229,1.3322
14.2268,1.3248
14.2282,1.3285
14.2296,1.3322
14.2309,1.3248
14.2322,1.3322
14.2334,1.3322
14.2347,1.3322
14.2360,1.3322
14.2374,1.3285
14.2386,1.3285
14.2399,1.3248
14.2418,1.3248
14.2430,1.3285
14.2443,1.3322
14.2456,1.3285
14.2468,1.3285
14.2481,1.3322
14.2495,1.3285
14.2508,1.3248
14.2522,1.3285
14.2535,1.3322
14.2548,1.3248
14.2561,1.3322
14.2575,1.3248
14.2587,1.3285
14.2600,1.3248
14.2613,1.3322
14.2626,1.3322
14.2639,1.3285
14.2652,1.3248
14.2666,1.3285
14.2679,1.3285
14.2717,1.3285
14.2731,1.3285
14.2744,1.3248
14.2756,1.3285
14.2769,1.3285
14.2782,1.3322
14.2794,1.3285
14.2807,1.3248
14.2820,1.3248
14.2832,1.3285
14.2845,1.3248
14.2858,1.3248
14.2870,1.3285
14.2883,1.3248
14.2895,1.3285
14.2908,1.3285
14.2921,1.3285
14.2936,1.3285
14.2949,1.3285
14.2963,1.3285
14.2979,1.3211
14.2992,1.3211
14.3005,1.3285
14.3018,1.3285
14.3032,1.3285
14.3045,1.3285
14.3059,1.3285
14.3073,1.3285
14.3086,1.3285
14.3100,1.3322
14.3113,1.3285
14.3127,1.3248
14.3139,1.3285
14.3152,1.3322
14.3165,1.3285
14.3178,1.3285
14.3267,1.3285
14.3281,1.3285
14.3296,1.3248
14.3309,1.3248
14.3323,1.3285
14.3336,1.3248
14.3351,1.3248
14.3367,1.3248
14.3382,1.3285
14.3398,1.3285
14.3412,1.3285
14.3427,1.3285
14.3442,1.3285
14.3457,1.3248
14.3471,1.3285
14.3484,1.3248
14.3497,1.3285
14.3511,1.3322
14.3524,1.3285
14.3537,1.3285
14.3551,1.3285
14.3568,1.3285
14.3581,1.3285
14.3595,1.3248
14.3607,1.3285
14.3620,1.3285
14.3633,1.3285
14.3647,1.3285
14.3659,1.3322
14.3671,1.3285
14.3683,1.3285
14.3695,1.3322
14.3706,1.3322
14.3718,1.3322
14.3729,1.3322
14.3741,1.3285
14.3752,1.3322
14.3764,1.3322
14.3777,1.3359
14.3789,1.3285
14.3800,1.3359
14.3812,1.3322
14.3824,1.3359
14.3836,1.3322
14.3849,1.3359
14.3861,1.3285
14.3874,1.3359
14.3887,1.3359
14.3900,1.3359
14.3913,1.3359
14.3926,1.3359
14.3940,1.3396
14.3953,1.3359
14.3966,1.3322
14.3979,1.3322
14.3992,1.3396
14.4005,1.3359
14.4018,1.3359
14.4032,1.3359
14.4045,1.3322
14.4058,1.3359
14.4072,1.3285
14.4085,1.3359
14.4098,1.3359
14.4110,1.3396
14.4123,1.3322
14.4136,1.3359
14.4148,1.3359
14.4161,1.3359
14.4174,1.3359
14.4188,1.3359
14.4201,1.3322
14.4215,1.3322
14.4228,1.3396
14.4241,1.3396
14.4254,1.3396
14.4267,1.3396
14.4281,1.3396
14.4294,1.3396
14.4307,1.3359
14.4320,1.3322
14.4333,1.3359
14.4346,1.3396
14.4359,1.3322
14.4373,1.3396
14.4386,1.3396
14.4400,1.3396
14.4413,1.3359
14.4426,1.3396
14.4439,1.3359
14.4452,1.3359
14.4465,1.3322
14.4479,1.3396
14.4492,1.3322
14.4504,1.3396
14.4518,1.3396
14.4532,1.3396
14.4545,1.3359
14.4559,1.3396
14.4572,1.3359
14.4585,1.3359
14.4599,1.3322
14.4612,1.3396
14.4625,1.3359
14.4638,1.3396
14.4651,1.3359
14.4664,1.3322
14.4678,1.3396
14.4691,1.3359
14.4705,1.3396
14.4718,1.3359
14.4731,1.3359
14.4744,1.3359
14.4756,1.3396
14.4769,1.3359
14.4781,1.3359
14.4794,1.3359
14.4807,1.3359
14.4820,1.3359
14.4833,1.3322
14.4846,1.3322
14.4858,1.3322
14.4872,1.3359
14.4886,1.3359
14.4898,1.3322
14.4911,1.3359
14.4924,1.3322
14.4937,1.3322
14.4950,1.3248
14.4962,1.3322
14.4975,1.3322
14.4988,1.3285
14.5003,1.3322
14.5019,1.3248
14.5034,1.3285
14.5053,1.3322
14.5067,1.3248
14.5080,1.3322
14.5094,1.3285
14.5108,1.3285
14.5122,1.3211
14.5136,1.3322
14.5150,1.3285
14.5164,1.3322
14.5178,1.3248
14.5192,1.3285
14.5206,1.3285
14.5219,1.3285
14.5233,1.3248
14.5247,1.3285
14.5261,1.3211
14.5276,1.3285
14.5290,1.3248
14.5304,1.3248
14.5318,1.3285
14.5331,1.3248
14.5346,1.3211
14.5361,1.3211
14.5374,1.3248
14.5387,1.3248
14.5400,1.3211
14.5413,1.3248
14.5427,1.3248
14.5440,1.3248
14.5453,1.3248
14.5467,1.3248
14.5481,1.3248
