Время[с],Напряжение[В]
26.1603,1.0799
26.1620,1.0799
26.1637,1.0836
26.1656,1.0836
26.1674,1.0836
26.1694,1.0836
26.1714,1.0836
26.1734,1.0799
26.1754,1.0762
26.1774,1.0836
26.1794,1.0836
26.1811,1.0799
26.1830,1.0762
26.1855,1.0799
26.1879,1.0836
26.1901,1.0799
26.1919,1.0836
26.1935,1.0762
26.1953,1.0799
26.1970,1.0836
26.1987,1.0799
26.2004,1.0799
26.2021,1.0799
26.2039,1.0799
26.2057,1.0836
26.2075,1.0836
26.2092,1.0836
26.2109,1.0799
26.2126,1.0799
26.2143,1.0799
26.2160,1.0836
26.2176,1.0799
26.2194,1.0762
26.2213,1.0762
26.2231,1.0799
26.2249,1.0799
26.2266,1.0799
26.2283,1.0799
26.2299,1.0799
26.2316,1.0799
26.2332,1.0836
26.2350,1.0762
26.2368,1.0799
26.2390,1.0799
26.2413,1.0799
26.2436,1.0799
26.2459,1.0762
26.2479,1.0762
26.2496,1.0799
26.2514,1.0799
26.2533,1.0762
26.2551,1.0799
26.2569,1.0799
26.2586,1.0799
26.2603,1.0799
26.2620,1.0799
26.2637,1.0799
26.2654,1.0799
26.2671,1.0762
26.2690,1.0799
26.2707,1.0799
26.2723,1.0799
26.2740,1.0799
26.2758,1.0799
26.2875,1.0799
26.2891,1.0799
26.2907,1.0799
26.2923,1.0799
26.2939,1.0799
26.2955,1.0799
26.2972,1.0799
26.2988,1.0762
26.3004,1.0799
26.3020,1.0799
26.3036,1.0799
26.3052,1.0762
26.3068,1.0799
26.3085,1.0799
26.3101,1.0799
26.3117,1.0762
26.3134,1.0725
26.3150,1.0799
26.3167,1.0799
26.3183,1.0799
26.3200,1.0799
26.3217,1.0799
26.3233,1.0799
26.3250,1.0762
26.3267,1.0799
26.3283,1.0799
26.3300,1.0762
26.3316,1.0799
26.3332,1.0799
26.3348,1.0799
26.3365,1.0762
26.3382,1.0762
26.3399,1.0799
26.3416,1.0762
26.3433,1.0762
26.3449,1.0799
26.3467,1.0762
26.3483,1.0762
26.3499,1.0762
26.3516,1.0762
26.3532,1.0799
26.3548,1.0836
26.3565,1.0762
26.3583,1.0799
26.3600,1.0725
26.3617,1.0799
26.3634,1.0799
26.3650,1.0725
26.3667,1.0762
26.3684,1.0762
26.3701,1.0725
26.3717,1.0762
26.3734,1.0762
26.3750,1.0725
26.3767,1.0799
26.3784,1.0799
26.3800,1.0762
26.3816,1.0762
26.3833,1.0799
26.3850,1.0762
26.3866,1.0799
26.3883,1.0799
26.3899,1.0725
26.3915,1.0725
26.3931,1.0762
26.3948,1.0762
26.3965,1.0799
26.3981,1.0762
26.3998,1.0762
26.4014,1.0799
26.4031,1.0725
26.4047,1.0762
26.4064,1.0762
26.4081,1.0762
26.4097,1.0799
26.4113,1.0762
26.4132,1.0762
26.4152,1.0762
26.4172,1.0725
26.4197,1.0725
26.4215,1.0762
26.4232,1.0725
26.4251,1.0725
26.4269,1.0725
26.4288,1.0762
26.4306,1.0762
26.4325,1.0762
26.4342,1.0725
26.4359,1.0762
26.4377,1.0762
26.4394,1.0762
26.4412,1.0762
26.4430,1.0762
26.4448,1.0762
26.4467,1.0725
26.4485,1.0725
26.4502,1.0687
26.4520,1.0799
26.4538,1.0725
26.4557,1.0762
26.4576,1.0762
26.4595,1.0762
26.4613,1.0799
26.4633,1.0762
26.4653,1.0725
26.4671,1.0725
26.4691,1.0725
26.4708,1.0799
26.4728,1.0799
26.4746,1.0725
26.4766,1.0725
26.4788,1.0762
26.4805,1.0725
26.4823,1.0799
26.4842,1.0799
26.4859,1.0725
26.4877,1.0725
26.4895,1.0725
26.4913,1.0799
26.4930,1.0836
26.4949,1.0836
26.4967,1.0836
26.4986,1.0836
26.5005,1.0799
26.5024,1.0799
26.5043,1.0836
26.5062,1.0836
26.5082,1.0873
26.5100,1.0836
26.5118,1.0836
26.5137,1.0836
26.5158,1.0873
26.5185,1.0873
26.5203,1.0873
26.5221,1.0873
26.5239,1.0873
26.5263,1.0836
26.5289,1.0910
26.5315,1.0910
26.5332,1.0910
26.5350,1.0910
26.5367,1.0910
26.5385,1.0910
26.5404,1.0947
26.5424,1.0947
26.5444,1.0947
26.5462,1.0947
26.5480,1.0910
26.5497,1.0910
26.5515,1.0947
26.5532,1.0910
26.5550,1.0984
26.5568,1.0947
26.5664,1.0947
26.5682,1.0984
26.5701,1.0947
26.5722,1.0947
26.5740,1.0947
26.5758,1.0947
26.5775,1.0947
26.5793,1.0984
26.5811,1.0984
26.5828,1.0947
26.5845,1.0984
26.5865,1.0984
26.5882,1.0947
26.5900,1.0947
26.5916,1.0984
26.5932,1.0947
26.5948,1.0984
26.5964,1.0947
26.5981,1.0910
26.5997,1.0947
26.6014,1.0947
26.6030,1.0947
26.6046,1.0947
26.6062,1.0947
26.6078,1.0947
26.6094,1.0947
26.6111,1.0947
26.6127,1.0947
26.6143,1.0947
26.6160,1.0947
26.6177,1.0910
26.6193,1.0910
26.6210,1.0910
26.6225,1.0910
26.6241,1.0910
26.6259,1.0910
26.6275,1.0910
26.6292,1.0910
26.6308,1.0910
26.6324,1.0873
26.6341,1.0947
26.6357,1.0873
26.6374,1.0873
26.6390,1.0910
26.6407,1.0910
26.6423,1.0910
26.6439,1.0873
26.6456,1.0873
26.6473,1.0873
26.6490,1.0873
26.6506,1.0873
26.6522,1.0910
26.6539,1.0873
26.6555,1.0836
26.6571,1.0910
26.6588,1.0873
26.6605,1.0836
26.6621,1.0873
26.6638,1.0873
26.6654,1.0836
26.6670,1.0873
26.6687,1.0873
26.6704,1.0836
26.6720,1.0873
26.6737,1.0873
26.6776,1.0873
26.6801,1.0873
26.6833,1.0836
26.6892,1.0836
26.6909,1.0836
26.6925,1.0836
26.6941,1.0836
26.6957,1.0836
26.6974,1.0836
26.6991,1.0836
26.7007,1.0799
26.7023,1.0799
26.7040,1.0836
26.7056,1.0836
26.7071,1.0836
26.7088,1.0836
26.7104,1.0836
26.7121,1.0836
26.7138,1.0836
26.7154,1.0762
26.7171,1.0836
26.7189,1.0836
26.7205,1.0799
26.7222,1.0836
26.7239,1.0836
26.7262,1.0762
26.7283,1.0836
26.7306,1.0799
26.7325,1.0799
26.7343,1.0762
26.7360,1.0799
26.7380,1.0836
26.7398,1.0799
26.7415,1.0799
26.7432,1.0799
26.7449,1.0836
26.7466,1.0799
26.7484,1.0799
26.7532,1.0836
26.7550,1.0799
26.7573,1.0836
26.7593,1.0799
26.7612,1.0799
26.7631,1.0799
26.7650,1.0799
26.7670,1.0836
26.7688,1.0799
26.7706,1.0762
26.7723,1.0799
26.7740,1.0799
26.7758,1.0762
26.7775,1.0762
26.7793,1.0799
26.7811,1.0799
26.7828,1.0836
26.7846,1.0762
26.7863,1.0799
26.7881,1.0799
26.7899,1.0836
26.7918,1.0762
26.7936,1.0799
26.7954,1.0799
26.7974,1.0799
26.7992,1.0799
26.8010,1.0799
26.8029,1.0762
26.8046,1.0799
26.8067,1.0799
26.8090,1.0762
26.8110,1.0799
26.8132,1.0762
26.8156,1.0799
26.8178,1.0799
26.8198,1.0799
26.8215,1.0799
26.8232,1.0799
26.8249,1.0799
26.8267,1.0799
26.8284,1.0799
26.8300,1.0799
26.8317,1.0799
26.8334,1.0799
26.8351,1.0762
26.8369,1.0799
26.8387,1.0799
26.8403,1.0799
26.8421,1.0799
26.8438,1.0799
26.8455,1.0799
26.8472,1.0799
26.8491,1.0799
26.8511,1.0762
26.8535,1.0799
26.8557,1.0799
26.8575,1.0799
26.8592,1.0799
26.8608,1.0762
26.8625,1.0799
26.8641,1.0799
26.8658,1.0799
26.8674,1.0799
26.8692,1.0762
26.8709,1.0799
26.8725,1.0799
26.8742,1.0799
26.8758,1.0762
26.8775,1.0799
26.8791,1.0799
26.8807,1.0799
26.8823,1.0762
26.8840,1.0799
26.8856,1.0762
26.8873,1.0762
26.8889,1.0799
26.8906,1.0762
26.8922,1.0799
26.8938,1.0725
26.8954,1.0762
26.8971,1.0762
26.8987,1.0762
26.9004,1.0762
26.9020,1.0762
26.9036,1.0762
26.9052,1.0799
26.9069,1.0762
26.9085,1.0762
26.9102,1.0762
26.9118,1.0762
26.9134,1.0725
26.9151,1.0762
26.9167,1.0762
26.9184,1.0762
26.9200,1.0762
26.9216,1.0762
26.9233,1.0725
26.9249,1.0762
26.9265,1.0762
26.9282,1.0762
26.9298,1.0762
26.9314,1.0725
26.9331,1.0725
26.9347,1.0762
26.9363,1.0762
26.9380,1.0687
26.9396,1.0762
26.9412,1.0725
26.9429,1.0725
26.9445,1.0725
26.9462,1.0762
26.9478,1.0725
26.9494,1.0725
26.9511,1.0725
26.9527,1.0725
26.9544,1.0762
26.9560,1.0687
26.9577,1.0725
26.9593,1.0725
26.9609,1.0725
26.9625,1.0725
26.9642,1.0725
26.9658,1.0725
26.9674,1.0687
26.9690,1.0762
26.9707,1.0687
26.9723,1.0687
26.9740,1.0687
26.9756,1.0725
26.9772,1.0725
26.9789,1.0725
26.9805,1.0725
26.9822,1.0762
26.9838,1.0725
26.9855,1.0725
26.9871,1.0725
26.9888,1.0725
26.9904,1.0687
26.9921,1.0687
26.9937,1.0687
26.9954,1.0687
26.9972,1.0725
26.9989,1.0687
27.0006,1.0687
27.0024,1.0687
27.0041,1.0687
27.0058,1.0725
27.0075,1.0687
27.0092,1.0687
27.0111,1.0687
27.0129,1.0725
27.0147,1.0687
27.0165,1.0725
27.0183,1.0687
27.0202,1.0725
27.0222,1.0725
27.0243,1.0687
27.0289,1.0725
27.0308,1.0687
27.0325,1.0687
27.0343,1.0687
27.0361,1.0687
27.0379,1.0687
27.0397,1.0687
27.0415,1.0687
27.0434,1.0687
27.0454,1.0687
27.0474,1.0725
27.0494,1.0687
27.0516,1.0650
27.0535,1.0650
27.0553,1.0687
27.0570,1.0687
27.0588,1.0687
27.0606,1.0725
27.0623,1.0687
27.0641,1.0687
27.0662,1.0725
27.0679,1.0687
27.0696,1.0687
27.0713,1.0687
27.0729,1.0687
27.0745,1.0687
27.0762,1.0687
27.0865,1.0687
27.0882,1.0725
27.0899,1.0687
27.0915,1.0613
27.0931,1.0650
27.0948,1.0687
27.0964,1.0687
27.0981,1.0650
27.0997,1.0650
27.1014,1.0687
27.1030,1.0687
27.1047,1.0687
27.1063,1.0725
27.1079,1.0687
27.1096,1.0687
27.1113,1.0687
27.1128,1.0687
27.1145,1.0687
27.1162,1.0650
27.1178,1.0687
27.1195,1.0650
27.1212,1.0650
27.1229,1.0650
27.1246,1.0650
27.1262,1.0650
27.1278,1.0687
27.1295,1.0687
27.1311,1.0687
27.1328,1.0687
27.1345,1.0687
27.1362,1.0613
27.1378,1.0650
27.1395,1.0613
27.1411,1.0687
27.1427,1.0687
27.1445,1.0650
27.1461,1.0650
27.1477,1.0650
27.1494,1.0650
27.1510,1.0687
27.1526,1.0687
27.1543,1.0687
27.1560,1.0687
27.1576,1.0687
27.1593,1.0687
27.1609,1.0650
27.1625,1.0687
27.1642,1.0613
27.1659,1.0650
27.1675,1.0687
27.1692,1.0650
27.1709,1.0687
27.1726,1.0687
27.1742,1.0650
27.1759,1.0650
27.1776,1.0650
27.1793,1.0650
27.1809,1.0650
27.1826,1.0687
27.1842,1.0687
27.1859,1.0687
27.1876,1.0650
27.1892,1.0687
27.1909,1.0650
27.1926,1.0650
27.1943,1.0687
27.1959,1.0650
27.1977,1.0650
27.1997,1.0650
27.2017,1.0650
27.2039,1.0650
27.2061,1.0650
27.2078,1.0650
27.2097,1.0687
27.2115,1.0650
27.2133,1.0613
27.2152,1.0650
27.2170,1.0650
27.2188,1.0576
27.2206,1.0650
27.2224,1.0650
27.2241,1.0650
27.2258,1.0650
27.2276,1.0613
27.2294,1.0650
27.2317,1.0650
27.2337,1.0613
27.2355,1.0650
27.2375,1.0613
27.2392,1.0650
27.2412,1.0650
27.2431,1.0650
27.2449,1.0613
27.2467,1.0650
27.2484,1.0650
27.2502,1.0650
27.2519,1.0613
27.2536,1.0613
27.2553,1.0613
27.2570,1.0613
27.2588,1.0650
27.2607,1.0650
27.2624,1.0650
27.2642,1.0613
27.2660,1.0650
27.2677,1.0650
27.2695,1.0650
27.2714,1.0650
27.2732,1.0613
27.2754,1.0613
27.2777,1.0650
27.2796,1.0650
27.2816,1.0650
27.2839,1.0613
27.2862,1.0613
27.2883,1.0650
27.2899,1.0613
27.2916,1.0650
27.2933,1.0613
27.2950,1.0613
27.2966,1.0613
27.2983,1.0613
27.2999,1.0650
27.3016,1.0650
27.3032,1.0650
27.3049,1.0650
27.3065,1.0613
27.3082,1.0613
27.3099,1.0613
27.3115,1.0650
27.3132,1.0613
27.3148,1.0613
27.3164,1.0650
27.3181,1.0650
27.3198,1.0613
27.3215,1.0613
27.3231,1.0613
27.3250,1.0650
27.3268,1.0650
27.3285,1.0576
27.3301,1.0650
27.3318,1.0613
27.3334,1.0613
27.3350,1.0613
27.3366,1.0613
27.3383,1.0650
27.3399,1.0613
27.3416,1.0613
27.3432,1.0613
27.3450,1.0613
27.3474,1.0613
27.3497,1.0613
27.3516,1.0613
27.3533,1.0613
27.3550,1.0613
27.3567,1.0613
27.3585,1.0613
27.3602,1.0613
27.3619,1.0650
27.3636,1.0613
27.3652,1.0650
27.3669,1.0613
27.3686,1.0613
27.3702,1.0613
27.3718,1.0613
27.3735,1.0576
27.3751,1.0613
27.3768,1.0576
27.3786,1.0613
27.3802,1.0576
27.3819,1.0650
27.3836,1.0613
27.3853,1.0576
27.3869,1.0613
27.3887,1.0576
27.3904,1.0576
27.3921,1.0613
27.3938,1.0613
27.3955,1.0613
27.3971,1.0613
27.3989,1.0613
27.4006,1.0613
27.4024,1.0613
27.4041,1.0576
27.4058,1.0613
27.4075,1.0576
27.4091,1.0613
27.4107,1.0576
27.4124,1.0613
27.4140,1.0613
27.4157,1.0576
27.4175,1.0650
27.4192,1.0613
27.4209,1.0650
27.4226,1.0613
27.4243,1.0650
27.4260,1.0576
27.4278,1.0613
27.4296,1.0576
27.4315,1.0613
27.4336,1.0576
27.4354,1.0539
27.4441,1.0576
27.4459,1.0539
27.4480,1.0613
27.4499,1.0613
27.4519,1.0613
27.4537,1.0576
27.4554,1.0576
27.4571,1.0613
27.4590,1.0613
27.4607,1.0613
27.4625,1.0613
27.4644,1.0613
27.4662,1.0576
27.4679,1.0576
27.4776,1.0613
27.4793,1.0539
27.4811,1.0576
27.4828,1.0576
27.4844,1.0576
27.4860,1.0576
27.4876,1.0576
27.4892,1.0576
27.4907,1.0576
27.4922,1.0613
27.4938,1.0613
27.4953,1.0613
27.4969,1.0613
27.4986,1.0576
27.5002,1.0613
27.5019,1.0539
27.5036,1.0576
27.5052,1.0613
27.5069,1.0539
27.5086,1.0539
27.5103,1.0613
27.5120,1.0576
27.5136,1.0539
27.5153,1.0613
27.5170,1.0613
27.5187,1.0613
27.5204,1.0539
27.5220,1.0539
27.5237,1.0613
27.5254,1.0576
27.5270,1.0613
27.5287,1.0576
27.5303,1.0576
27.5319,1.0613
27.5335,1.0576
27.5351,1.0539
27.5367,1.0576
27.5384,1.0613
27.5400,1.0576
27.5416,1.0576
27.5432,1.0576
27.5449,1.0539
27.5466,1.0576
27.5485,1.0539
27.5503,1.0576
27.5521,1.0576
27.5537,1.0613
27.5553,1.0539
27.5570,1.0576
27.5586,1.0539
27.5603,1.0576
27.5619,1.0613
27.5635,1.0613
27.5652,1.0539
27.5668,1.0576
27.5685,1.0576
27.5701,1.0576
27.5717,1.0576
27.5733,1.0613
27.5749,1.0576
27.5765,1.0576
27.5782,1.0613
27.5798,1.0613
27.5815,1.0613
27.5831,1.0576
27.5848,1.0576
27.5865,1.0613
27.5882,1.0576
27.5899,1.0576
27.5916,1.0576
27.5932,1.0576
27.5949,1.0576
27.5965,1.0539
27.5982,1.0613
27.5999,1.0576
27.6015,1.0576
27.6033,1.0576
27.6049,1.0576
27.6068,1.0576
27.6087,1.0576
27.6103,1.0613
27.6119,1.0539
27.6134,1.0576
27.6149,1.0576
27.6165,1.0576
27.6181,1.0576
27.6197,1.0539
27.6213,1.0576
27.6230,1.0539
27.6251,1.0539
27.6274,1.0576
27.6291,1.0539
27.6310,1.0539
27.6328,1.0576
27.6346,1.0576
27.6365,1.0576
27.6384,1.0576
27.6401,1.0613
27.6419,1.0539
27.6438,1.0502
27.6455,1.0539
27.6473,1.0576
27.6490,1.0576
27.6508,1.0539
27.6530,1.0576
27.6548,1.0539
27.6567,1.0576
27.6587,1.0576
27.6604,1.0539
27.6623,1.0539
27.6643,1.0576
27.6661,1.0539
27.6679,1.0576
27.6696,1.0539
27.6714,1.0576
27.6732,1.0576
27.6749,1.0502
27.6767,1.0539
27.6785,1.0539
27.6802,1.0576
27.6820,1.0576
27.6837,1.0539
27.6855,1.0576
27.6872,1.0539
27.6891,1.0539
27.6908,1.0576
27.6925,1.0539
27.6943,1.0576
27.6962,1.0539
27.6981,1.0576
27.7002,1.0576
27.7024,1.0539
27.7042,1.0539
27.7061,1.0539
27.7085,1.0539
27.7110,1.0576
27.7130,1.0539
27.7147,1.0539
27.7165,1.0539
27.7182,1.0539
27.7198,1.0539
27.7215,1.0539
27.7232,1.0539
27.7248,1.0539
27.7265,1.0576
27.7283,1.0539
27.7300,1.0576
27.7318,1.0539
27.7334,1.0539
27.7351,1.0576
27.7368,1.0576
27.7385,1.0539
27.7402,1.0539
27.7419,1.0539
27.7441,1.0576
27.7465,1.0576
27.7486,1.0613
27.7504,1.0539
27.7521,1.0539
27.7538,1.0576
27.7556,1.0576
27.7572,1.0613
27.7589,1.0576
27.7606,1.0613
27.7623,1.0576
27.7639,1.0613
27.7656,1.0650
27.7674,1.0576
27.7690,1.0613
27.7707,1.0613
27.7724,1.0650
27.7741,1.0650
27.7758,1.0650
27.7775,1.0650
27.7792,1.0687
27.7810,1.0650
27.7826,1.0650
27.7843,1.0650
27.7859,1.0687
27.7877,1.0650
27.7895,1.0650
27.7912,1.0687
27.7929,1.0650
27.7946,1.0687
27.7962,1.0687
27.7979,1.0687
27.7996,1.0687
27.8013,1.0687
27.8029,1.0687
27.8046,1.0687
27.8063,1.0725
27.8080,1.0762
27.8097,1.0725
27.8114,1.0687
27.8130,1.0725
27.8175,1.0762
27.8193,1.0762
27.8210,1.0725
27.8226,1.0762
27.8244,1.0725
27.8262,1.0725
27.8279,1.0725
27.8296,1.0725
27.8313,1.0725
27.8330,1.0725
27.8347,1.0725
27.8365,1.0725
27.8384,1.0725
27.8401,1.0725
27.8419,1.0725
27.8435,1.0762
27.8453,1.0725
27.8469,1.0762
27.8487,1.0687
27.8503,1.0725
27.8520,1.0762
27.8537,1.0762
27.8554,1.0687
27.8570,1.0762
27.8588,1.0725
27.8605,1.0725
27.8621,1.0687
27.8639,1.0725
27.8656,1.0725
27.8674,1.0687
27.8691,1.0725
27.8709,1.0725
27.8726,1.0725
27.8743,1.0725
27.8759,1.0725
27.8776,1.0725
27.8793,1.0725
27.8810,1.0687
27.8828,1.0725
27.8845,1.0725
27.8862,1.0725
27.8878,1.0687
27.8895,1.0650
27.8912,1.0687
27.8929,1.0687
27.8946,1.0687
27.8962,1.0687
27.8979,1.0687
27.8996,1.0650
27.9012,1.0650
27.9030,1.0687
27.9047,1.0687
27.9064,1.0650
27.9084,1.0650
27.9102,1.0613
27.9119,1.0650
27.9136,1.0650
27.9153,1.0650
27.9171,1.0650
27.9188,1.0650
27.9206,1.0650
27.9222,1.0613
27.9240,1.0650
27.9256,1.0650
27.9274,1.0650
27.9291,1.0650
27.9308,1.0650
27.9326,1.0650
27.9342,1.0613
27.9359,1.0613
27.9471,1.0650
27.9488,1.0613
27.9505,1.0576
27.9523,1.0613
27.9540,1.0613
27.9557,1.0613
27.9574,1.0650
27.9592,1.0576
27.9610,1.0576
27.9628,1.0613
27.9646,1.0613
27.9665,1.0613
27.9682,1.0613
27.9699,1.0613
27.9716,1.0613
27.9733,1.0576
27.9749,1.0576
27.9766,1.0576
27.9783,1.0576
27.9800,1.0613
27.9816,1.0613
27.9833,1.0613
27.9850,1.0613
27.9868,1.0613
27.9886,1.0613
27.9903,1.0539
27.9920,1.0539
27.9937,1.0576
27.9955,1.0613
27.9972,1.0613
27.9990,1.0539
28.0007,1.0576
28.0024,1.0613
28.0041,1.0576
28.0059,1.0539
28.0075,1.0576
28.0091,1.0539
28.0108,1.0576
28.0124,1.0576
28.0141,1.0539
28.0158,1.0576
28.0174,1.0539
28.0191,1.0576
28.0208,1.0576
28.0224,1.0576
28.0241,1.0576
28.0259,1.0576
28.0280,1.0576
28.0298,1.0539
28.0319,1.0576
28.0339,1.0576
28.0357,1.0539
28.0375,1.0576
28.0392,1.0576
28.0409,1.0576
28.0426,1.0576
28.0444,1.0539
28.0461,1.0576
28.0478,1.0576
28.0495,1.0539
28.0512,1.0576
28.0530,1.0576
28.0547,1.0576
28.0564,1.0539
28.0583,1.0576
28.0601,1.0576
28.0618,1.0576
28.0636,1.0613
28.0656,1.0576
28.0676,1.0576
28.0695,1.0539
28.0716,1.0613
28.0734,1.0576
28.0752,1.0576
28.0769,1.0576
28.0787,1.0576
28.0804,1.0576
28.0822,1.0576
28.0840,1.0576
28.0858,1.0539
28.0876,1.0539
28.0893,1.0576
28.0910,1.0613
28.0928,1.0576
28.0946,1.0613
28.0965,1.0576
28.0984,1.0576
28.1001,1.0539
28.1019,1.0576
28.1039,1.0539
28.1059,1.0576
28.1077,1.0576
28.1094,1.0576
28.1112,1.0576
28.1130,1.0576
28.1147,1.0576
28.1164,1.0576
28.1186,1.0576
28.1204,1.0576
28.1222,1.0539
28.1239,1.0576
28.1260,1.0576
28.1281,1.0539
28.1301,1.0539
28.1321,1.0539
28.1341,1.0576
28.1359,1.0576
28.1377,1.0539
28.1397,1.0539
28.1415,1.0576
28.1433,1.0539
28.1452,1.0576
28.1470,1.0576
28.1489,1.0613
28.1507,1.0576
28.1526,1.0576
28.1544,1.0539
28.1564,1.0576
28.1587,1.0576
28.1607,1.0539
28.1626,1.0539
28.1645,1.0576
28.1663,1.0576
28.1683,1.0539
28.1703,1.0502
28.1721,1.0576
28.1740,1.0576
28.1758,1.0539
28.1780,1.0576
28.1801,1.0539
28.1821,1.0539
28.1843,1.0539
28.1864,1.0539
28.1884,1.0539
28.1902,1.0539
28.1922,1.0539
28.1939,1.0539
28.1956,1.0576
28.1974,1.0539
28.1991,1.0539
28.2009,1.0539
28.2026,1.0539
28.2044,1.0502
28.2061,1.0502
28.2080,1.0502
28.2097,1.0465
28.2114,1.0465
28.2131,1.0502
28.2149,1.0539
28.2166,1.0539
28.2185,1.0465
28.2202,1.0539
28.2219,1.0539
28.2236,1.0465
28.2254,1.0502
28.2272,1.0539
28.2289,1.0502
28.2307,1.0502
28.2325,1.0539
28.2342,1.0502
28.2360,1.0539
28.2377,1.0502
28.2394,1.0502
28.2411,1.0502
28.2428,1.0502
28.2445,1.0539
28.2461,1.0502
28.2479,1.0539
28.2495,1.0465
28.2512,1.0502
28.2529,1.0502
28.2545,1.0502
28.2562,1.0502
28.2579,1.0539
28.2596,1.0502
28.2612,1.0502
28.2629,1.0502
28.2646,1.0502
28.2662,1.0502
28.2679,1.0502
28.2696,1.0502
28.2713,1.0465
28.2730,1.0428
28.2747,1.0502
28.2764,1.0502
28.2781,1.0502
28.2797,1.0502
28.2814,1.0465
28.2831,1.0502
28.2848,1.0502
28.2865,1.0428
28.2884,1.0465
28.2901,1.0465
28.2918,1.0502
28.2935,1.0465
28.2952,1.0502
28.2968,1.0428
28.2986,1.0502
28.3003,1.0465
28.3020,1.0465
28.3038,1.0502
28.3054,1.0465
28.3071,1.0502
28.3089,1.0502
28.3105,1.0465
28.3122,1.0465
28.3139,1.0465
28.3156,1.0465
28.3173,1.0502
28.3192,1.0465
28.3209,1.0465
28.3226,1.0502
28.3243,1.0465
28.3260,1.0465
28.3277,1.0465
28.3294,1.0465
28.3311,1.0465
28.3328,1.0465
28.3346,1.0428
28.3363,1.0428
28.3381,1.0502
28.3398,1.0502
28.3415,1.0502
28.3433,1.0465
28.3449,1.0465
28.3468,1.0465
28.3488,1.0502
28.3505,1.0428
28.3523,1.0465
28.3540,1.0428
28.3557,1.0465
28.3575,1.0465
28.3591,1.0502
28.3608,1.0465
28.3625,1.0465
28.3642,1.0465
28.3658,1.0502
28.3676,1.0428
28.3693,1.0465
28.3710,1.0465
28.3726,1.0465
28.3743,1.0428
28.3759,1.0428
28.3776,1.0465
28.3793,1.0465
28.3810,1.0465
28.3828,1.0465
28.3845,1.0428
28.3862,1.0465
28.3879,1.0465
28.3896,1.0428
28.3913,1.0428
28.3930,1.0502
28.3946,1.0465
28.3963,1.0465
28.3980,1.0465
28.3996,1.0428
28.4013,1.0465
28.4030,1.0428
28.4047,1.0428
28.4064,1.0428
28.4081,1.0428
28.4098,1.0428
28.4115,1.0428
28.4131,1.0465
28.4147,1.0428
28.4165,1.0465
28.4183,1.0428
28.4200,1.0465
28.4216,1.0465
28.4235,1.0465
28.4258,1.0465
28.4278,1.0428
28.4303,1.0428
28.4322,1.0465
28.4340,1.0428
28.4359,1.0465
28.4450,1.0428
28.4467,1.0465
28.4485,1.0391
28.4502,1.0465
28.4520,1.0465
28.4541,1.0428
28.4561,1.0428
28.4579,1.0428
28.4598,1.0465
28.4618,1.0428
28.4635,1.0428
28.4652,1.0465
28.4668,1.0465
28.4688,1.0465
28.4706,1.0428
28.4724,1.0428
28.4741,1.0428
28.4758,1.0428
28.4777,1.0428
28.4794,1.0428
28.4812,1.0428
28.4829,1.0428
28.4846,1.0428
28.4864,1.0428
28.4881,1.0391
28.4899,1.0428
28.4916,1.0428
28.4933,1.0391
28.4950,1.0428
28.4967,1.0428
28.4984,1.0428
28.5003,1.0428
28.5020,1.0428
28.5037,1.0428
28.5056,1.0428
28.5074,1.0465
28.5094,1.0428
28.5112,1.0428
28.5130,1.0428
28.5149,1.0428
28.5169,1.0428
28.5195,1.0391
28.5215,1.0428
28.5236,1.0428
28.5258,1.0428
28.5280,1.0391
28.5300,1.0465
28.5318,1.0428
28.5337,1.0428
28.5354,1.0391
28.5371,1.0428
28.5389,1.0428
28.5405,1.0391
28.5422,1.0428
28.5439,1.0428
28.5456,1.0391
28.5474,1.0465
28.5491,1.0391
28.5509,1.0428
28.5527,1.0391
28.5544,1.0428
28.5561,1.0391
28.5578,1.0391
28.5595,1.0428
28.5612,1.0354
28.5630,1.0428
28.5651,1.0428
28.5670,1.0428
28.5690,1.0391
28.5709,1.0428
28.5727,1.0428
28.5744,1.0428
28.5761,1.0428
28.5779,1.0428
28.5796,1.0391
28.5813,1.0428
28.5830,1.0428
28.5850,1.0428
28.5876,1.0354
28.5893,1.0354
28.5910,1.0391
28.5928,1.0354
28.5944,1.0391
28.5962,1.0391
28.5979,1.0428
28.5997,1.0391
28.6016,1.0428
28.6036,1.0391
28.6055,1.0428
28.6073,1.0428
28.6091,1.0428
28.6111,1.0391
28.6130,1.0354
28.6148,1.0354
28.6166,1.0391
28.6184,1.0391
28.6203,1.0391
28.6222,1.0428
28.6241,1.0428
28.6260,1.0354
28.6279,1.0391
28.6296,1.0391
28.6316,1.0391
28.6334,1.0391
28.6352,1.0428
28.6370,1.0316
28.6389,1.0428
28.6407,1.0354
28.6425,1.0354
28.6443,1.0391
28.6460,1.0391
28.6575,1.0391
28.6592,1.0391
28.6609,1.0391
28.6627,1.0391
28.6645,1.0391
28.6663,1.0391
28.6685,1.0316
28.6711,1.0391
28.6732,1.0354
28.6750,1.0316
28.6768,1.0391
28.6786,1.0428
28.6805,1.0391
28.6822,1.0428
28.6839,1.0391
28.6857,1.0391
28.6875,1.0354
28.6891,1.0316
28.6909,1.0354
28.6926,1.0316
28.6943,1.0391
28.6960,1.0354
28.6977,1.0391
28.6994,1.0391
28.7011,1.0316
