Время[с],Напряжение[В]
2.8905,0.4861
2.8914,0.4824
2.8923,0.4824
2.8931,0.4787
2.8940,0.4861
2.8948,0.4824
2.8957,0.4861
2.8966,0.4824
2.8975,0.4861
2.8983,0.4824
2.8991,0.4824
2.9000,0.4824
2.9008,0.4787
2.9016,0.4861
2.9024,0.4824
2.9033,0.4824
2.9041,0.4861
2.9050,0.4787
2.9059,0.4824
2.9068,0.4861
2.9076,0.4824
2.9084,0.4787
2.9093,0.4824
2.9101,0.4824
2.9109,0.4824
2.9118,0.4824
2.9127,0.4787
2.9135,0.4824
2.9143,0.4861
2.9152,0.4787
2.9160,0.4824
2.9168,0.4861
2.9176,0.4824
2.9185,0.4824
2.9193,0.4787
2.9202,0.4824
2.9210,0.4824
2.9219,0.4824
2.9228,0.4824
2.9236,0.4824
2.9245,0.4861
2.9254,0.4861
2.9262,0.4824
2.9271,0.4824
2.9279,0.4787
2.9287,0.4824
2.9295,0.4824
2.9304,0.4861
2.9312,0.4824
2.9321,0.4824
2.9329,0.4824
2.9338,0.4824
2.9346,0.4824
2.9355,0.4824
2.9363,0.4824
2.9371,0.4824
2.9380,0.4787
2.9389,0.4824
2.9398,0.4787
2.9406,0.4824
2.9415,0.4861
2.9424,0.4824
2.9432,0.4824
2.9441,0.4824
2.9449,0.4824
2.9458,0.4824
2.9466,0.4824
2.9475,0.4824
2.9487,0.4824
2.9498,0.4824
2.9509,0.4861
2.9521,0.4824
2.9533,0.4824
2.9543,0.4824
2.9552,0.4824
2.9561,0.4824
2.9571,0.4824
2.9580,0.4824
2.9590,0.4861
2.9600,0.4861
2.9609,0.4824
2.9618,0.4824
2.9627,0.4824
2.9637,0.4861
2.9646,0.4824
2.9655,0.4824
2.9664,0.4824
2.9673,0.4824
2.9682,0.4824
2.9691,0.4824
2.9700,0.4824
2.9709,0.4824
2.9718,0.4824
2.9728,0.4787
2.9738,0.4824
2.9747,0.4824
2.9756,0.4824
2.9765,0.4824
2.9774,0.4861
2.9784,0.4824
2.9793,0.4824
2.9803,0.4787
2.9815,0.4861
2.9826,0.4824
2.9835,0.4824
2.9845,0.4824
2.9854,0.4824
2.9865,0.4824
2.9874,0.4824
2.9883,0.4824
2.9892,0.4861
2.9902,0.4824
2.9911,0.4824
2.9920,0.4824
2.9930,0.4787
2.9939,0.4824
2.9949,0.4824
2.9958,0.4787
2.9966,0.4824
2.9975,0.4861
2.9983,0.4824
2.9992,0.4824
3.0001,0.4824
3.0009,0.4824
3.0018,0.4861
3.0027,0.4824
3.0036,0.4824
3.0045,0.4787
3.0053,0.4861
3.0063,0.4824
3.0072,0.4824
3.0082,0.4861
3.0092,0.4824
3.0101,0.4787
3.0110,0.4824
3.0208,0.4861
3.0217,0.4861
3.0245,0.4824
3.0255,0.4824
3.0265,0.4861
3.0274,0.4824
3.0283,0.4861
3.0292,0.4824
3.0300,0.4824
3.0308,0.4824
3.0316,0.4824
3.0324,0.4824
3.0332,0.4824
3.0341,0.4824
3.0349,0.4787
3.0357,0.4861
3.0365,0.4824
3.0374,0.4824
3.0382,0.4824
3.0392,0.4824
3.0401,0.4787
3.0410,0.4824
3.0419,0.4824
3.0428,0.4824
3.0436,0.4824
3.0445,0.4824
3.0453,0.4824
3.0462,0.4861
3.0471,0.4824
3.0479,0.4824
3.0488,0.4861
3.0497,0.4824
3.0506,0.4861
3.0514,0.4824
3.0523,0.4824
3.0532,0.4824
3.0541,0.4861
3.0550,0.4824
3.0560,0.4824
3.0569,0.4861
3.0578,0.4861
3.0587,0.4824
3.0596,0.4824
3.0606,0.4861
3.0615,0.4824
3.0624,0.4861
3.0687,0.4824
3.0698,0.4824
3.0707,0.4787
3.0717,0.4824
3.0727,0.4824
3.0736,0.4824
3.0746,0.4824
3.0755,0.4861
3.0765,0.4824
3.0776,0.4824
3.0786,0.4824
3.0796,0.4824
3.0805,0.4824
3.0814,0.4861
3.0829,0.4861
3.0848,0.4824
3.0862,0.4824
3.0875,0.4861
3.0884,0.4824
3.0894,0.4824
3.0902,0.4787
3.0911,0.4861
3.0920,0.4861
3.0929,0.4824
3.0937,0.4861
3.0946,0.4861
3.0955,0.4824
3.0964,0.4861
3.0973,0.4824
3.0981,0.4861
3.0990,0.4787
3.0999,0.4824
3.1007,0.4824
3.1016,0.4824
3.1024,0.4861
3.1033,0.4861
3.1042,0.4861
3.1051,0.4824
3.1060,0.4824
3.1069,0.4824
3.1078,0.4861
3.1087,0.4824
3.1096,0.4787
3.1105,0.4787
3.1114,0.4787
3.1123,0.4824
3.1131,0.4824
3.1140,0.4824
3.1149,0.4824
3.1157,0.4787
3.1166,0.4861
3.1175,0.4824
3.1184,0.4861
3.1193,0.4824
3.1202,0.4824
3.1211,0.4824
3.1220,0.4824
3.1229,0.4861
3.1238,0.4824
3.1247,0.4824
3.1256,0.4861
3.1265,0.4824
3.1274,0.4861
3.1282,0.4824
3.1291,0.4787
3.1300,0.4861
3.1309,0.4824
3.1318,0.4824
3.1326,0.4824
3.1335,0.4824
3.1344,0.4824
3.1353,0.4861
3.1361,0.4861
3.1371,0.4861
3.1381,0.4824
3.1390,0.4824
3.1399,0.4824
3.1407,0.4861
3.1416,0.4824
3.1426,0.4824
3.1435,0.4824
3.1444,0.4824
3.1453,0.4824
3.1461,0.4787
3.1470,0.4824
3.1479,0.4861
3.1488,0.4824
3.1497,0.4824
3.1506,0.4824
3.1515,0.4824
3.1524,0.4824
3.1534,0.4824
3.1542,0.4824
3.1552,0.4861
3.1561,0.4824
3.1570,0.4824
3.1578,0.4787
3.1587,0.4861
3.1596,0.4824
3.1605,0.4861
3.1614,0.4824
3.1623,0.4861
3.1632,0.4861
3.1641,0.4824
3.1650,0.4824
3.1660,0.4861
3.1668,0.4824
3.1677,0.4824
3.1686,0.4787
3.1695,0.4861
3.1704,0.4861
3.1714,0.4824
3.1723,0.4824
3.1732,0.4824
3.1741,0.4824
3.1751,0.4787
3.1761,0.4824
3.1771,0.4824
3.1782,0.4824
3.1791,0.4824
3.1801,0.4824
3.1810,0.4824
3.1820,0.4824
3.1830,0.4861
3.1840,0.4861
3.1850,0.4824
3.1859,0.4824
3.1867,0.4861
3.1876,0.4824
3.1886,0.4861
3.1895,0.4824
3.1904,0.4861
3.1913,0.4824
3.1921,0.4824
3.1930,0.4861
3.1940,0.4824
3.1951,0.4824
3.1960,0.4824
3.1969,0.4824
3.1977,0.4861
3.1986,0.4824
3.1995,0.4787
3.2004,0.4861
3.2013,0.4861
3.2022,0.4824
3.2088,0.4861
3.2096,0.4787
3.2103,0.4787
3.2110,0.4824
3.2118,0.4824
3.2125,0.4824
3.2132,0.4824
3.2139,0.4824
3.2147,0.4824
3.2154,0.4861
3.2161,0.4824
3.2169,0.4861
3.2176,0.4824
3.2184,0.4787
3.2194,0.4824
3.2202,0.4824
3.2211,0.4861
3.2219,0.4787
3.2228,0.4787
3.2237,0.4861
3.2246,0.4824
3.2256,0.4824
3.2265,0.4824
3.2273,0.4824
3.2282,0.4824
3.2291,0.4861
3.2300,0.4824
3.2309,0.4824
3.2318,0.4861
3.2328,0.4861
3.2337,0.4824
3.2346,0.4787
3.2354,0.4824
3.2363,0.4824
3.2372,0.4824
3.2381,0.4861
3.2389,0.4861
3.2398,0.4861
3.2407,0.4824
3.2416,0.4824
3.2425,0.4861
3.2434,0.4861
3.2443,0.4824
3.2452,0.4861
3.2460,0.4861
3.2468,0.4861
3.2477,0.4824
3.2485,0.4824
3.2494,0.4824
3.2503,0.4861
3.2512,0.4861
3.2520,0.4824
3.2529,0.4824
3.2537,0.4824
3.2546,0.4824
3.2554,0.4861
3.2563,0.4824
3.2572,0.4861
3.2581,0.4824
3.2589,0.4824
3.2597,0.4824
3.2606,0.4861
3.2614,0.4824
3.2623,0.4824
3.2632,0.4861
3.2641,0.4861
3.2649,0.4824
3.2658,0.4824
3.2667,0.4824
3.2675,0.4824
3.2684,0.4861
3.2693,0.4824
3.2701,0.4824
3.2710,0.4824
3.2719,0.4861
3.2727,0.4824
3.2736,0.4824
3.2745,0.4824
3.2753,0.4824
3.2762,0.4824
3.2771,0.4824
3.2779,0.4824
3.2787,0.4824
3.2796,0.4861
3.2805,0.4824
3.2813,0.4824
3.2822,0.4787
3.2830,0.4861
3.2839,0.4824
3.2847,0.4861
3.2856,0.4824
3.2866,0.4861
3.2874,0.4861
3.2883,0.4787
3.2892,0.4787
3.2900,0.4824
3.2909,0.4787
3.2918,0.4824
3.2927,0.4824
3.2936,0.4861
3.2945,0.4824
3.2953,0.4824
3.2962,0.4824
3.2971,0.4824
3.2980,0.4824
3.2989,0.4824
3.2998,0.4787
3.3007,0.4824
3.3016,0.4824
3.3027,0.4824
3.3038,0.4824
3.3047,0.4824
3.3058,0.4824
3.3072,0.4787
3.3082,0.4824
3.3091,0.4824
3.3102,0.4861
3.3112,0.4824
3.3122,0.4824
3.3132,0.4824
3.3142,0.4861
3.3152,0.4824
3.3162,0.4861
3.3171,0.4824
3.3181,0.4824
3.3191,0.4861
3.3201,0.4824
3.3211,0.4861
3.3220,0.4824
3.3230,0.4824
3.3240,0.4824
3.3250,0.4824
3.3260,0.4824
3.3269,0.4824
3.3278,0.4824
3.3287,0.4824
3.3296,0.4824
3.3306,0.4824
3.3316,0.4824
3.3326,0.4824
3.3337,0.4824
3.3347,0.4824
3.3359,0.4824
3.3371,0.4861
3.3381,0.4824
3.3390,0.4787
3.3401,0.4861
3.3412,0.4861
3.3422,0.4824
3.3433,0.4787
3.3443,0.4824
3.3454,0.4824
3.3463,0.4787
3.3475,0.4824
3.3487,0.4824
3.3497,0.4824
3.3507,0.4824
3.3518,0.4861
3.3528,0.4824
3.3539,0.4824
3.3549,0.4824
3.3559,0.4861
3.3568,0.4824
3.3578,0.4824
3.3587,0.4824
3.3597,0.4824
3.3607,0.4824
3.3616,0.4861
3.3626,0.4824
3.3635,0.4861
3.3645,0.4787
3.3655,0.4824
3.3666,0.4824
3.3676,0.4824
3.3688,0.4824
3.3788,0.4861
3.3797,0.4787
3.3806,0.4824
3.3826,0.4861
3.3838,0.4824
3.3849,0.4824
3.3858,0.4824
3.3869,0.4824
3.3878,0.4824
3.3888,0.4824
3.3897,0.4824
3.3905,0.4824
3.3914,0.4824
3.3923,0.4824
3.3932,0.4824
3.3940,0.4824
3.3949,0.4824
3.3958,0.4824
3.3967,0.4861
3.3975,0.4861
3.3984,0.4787
3.3993,0.4824
3.4002,0.4824
3.4010,0.4787
3.4019,0.4824
3.4028,0.4824
3.4036,0.4824
3.4045,0.4787
3.4054,0.4861
3.4063,0.4824
3.4073,0.4824
3.4082,0.4824
3.4091,0.4824
3.4101,0.4824
3.4110,0.4824
3.4120,0.4824
3.4130,0.4824
3.4139,0.4824
3.4148,0.4824
3.4158,0.4824
3.4168,0.4824
3.4177,0.4824
3.4189,0.4861
3.4199,0.4861
3.4208,0.4824
3.4217,0.4824
3.4226,0.4861
3.4253,0.4861
3.4265,0.4824
3.4278,0.4824
3.4288,0.4824
3.4297,0.4861
3.4306,0.4861
3.4315,0.4861
3.4324,0.4824
3.4334,0.4824
3.4343,0.4861
3.4351,0.4861
3.4360,0.4824
3.4369,0.4861
3.4378,0.4861
3.4387,0.4824
3.4396,0.4824
3.4405,0.4824
3.4414,0.4824
3.4423,0.4824
3.4432,0.4861
3.4441,0.4824
3.4450,0.4824
3.4459,0.4861
3.4468,0.4824
3.4477,0.4861
3.4486,0.4824
3.4495,0.4824
3.4504,0.4787
3.4514,0.4787
3.4522,0.4824
3.4531,0.4824
3.4540,0.4861
3.4549,0.4787
3.4558,0.4861
3.4567,0.4824
3.4576,0.4824
3.4586,0.4824
3.4595,0.4824
3.4604,0.4824
3.4613,0.4824
3.4623,0.4861
3.4632,0.4824
3.4641,0.4824
3.4650,0.4824
3.4659,0.4787
3.4668,0.4824
3.4677,0.4824
3.4686,0.4861
3.4696,0.4824
3.4705,0.4824
3.4713,0.4824
3.4722,0.4824
3.4732,0.4824
3.4741,0.4824
3.4750,0.4824
3.4759,0.4824
3.4768,0.4824
3.4778,0.4787
3.4788,0.4861
3.4797,0.4787
3.4806,0.4824
3.4815,0.4824
3.4824,0.4824
3.4833,0.4861
3.4842,0.4824
3.4851,0.4824
3.4860,0.4861
3.4870,0.4824
3.4879,0.4824
3.4888,0.4861
3.4897,0.4824
3.4906,0.4824
3.4915,0.4861
3.4924,0.4861
3.4934,0.4861
3.4943,0.4824
3.4952,0.4861
3.4961,0.4787
3.4970,0.4861
3.4979,0.4824
3.4989,0.4824
3.4998,0.4824
3.5007,0.4824
3.5016,0.4861
3.5025,0.4824
3.5034,0.4824
3.5043,0.4824
3.5053,0.4824
3.5062,0.4824
3.5071,0.4861
3.5080,0.4787
3.5089,0.4824
3.5099,0.4824
3.5108,0.4824
3.5117,0.4861
3.5126,0.4824
3.5135,0.4824
3.5145,0.4861
3.5154,0.4824
3.5163,0.4824
3.5173,0.4787
3.5182,0.4824
3.5191,0.4824
3.5200,0.4824
3.5209,0.4787
3.5219,0.4787
3.5228,0.4824
3.5237,0.4824
3.5246,0.4824
3.5255,0.4824
3.5264,0.4824
3.5274,0.4824
3.5283,0.4824
3.5292,0.4824
3.5301,0.4824
3.5311,0.4861
3.5320,0.4824
3.5329,0.4824
3.5338,0.4824
3.5347,0.4824
3.5356,0.4787
3.5365,0.4861
3.5374,0.4824
3.5383,0.4861
3.5392,0.4824
3.5401,0.4861
3.5411,0.4824
3.5420,0.4824
3.5430,0.4824
3.5440,0.4824
3.5449,0.4824
3.5460,0.4824
3.5470,0.4824
3.5480,0.4824
3.5490,0.4861
3.5500,0.4824
3.5511,0.4824
3.5521,0.4824
3.5532,0.4824
3.5543,0.4824
3.5553,0.4824
3.5564,0.4824
3.5574,0.4824
3.5585,0.4824
3.5596,0.4824
3.5606,0.4824
3.5616,0.4824
3.5689,0.4824
3.5699,0.4824
3.5708,0.4861
3.5717,0.4824
3.5727,0.4824
3.5737,0.4787
3.5747,0.4824
3.5756,0.4824
3.5765,0.4824
3.5775,0.4824
3.5784,0.4824
3.5794,0.4861
3.5803,0.4824
3.5812,0.4824
3.5821,0.4824
3.5830,0.4824
3.5841,0.4861
3.5852,0.4787
3.5862,0.4787
3.5872,0.4824
3.5881,0.4824
3.5890,0.4861
3.5898,0.4824
3.5907,0.4824
3.5915,0.4861
3.5923,0.4861
3.5931,0.4824
3.5939,0.4824
3.5947,0.4787
3.5955,0.4861
3.5963,0.4824
3.5971,0.4824
3.5979,0.4824
3.5987,0.4861
3.5996,0.4824
3.6005,0.4861
3.6013,0.4787
3.6021,0.4824
3.6029,0.4787
3.6037,0.4824
3.6046,0.4824
3.6055,0.4787
3.6064,0.4824
3.6073,0.4824
3.6081,0.4861
3.6090,0.4861
3.6099,0.4824
3.6108,0.4824
3.6116,0.4824
3.6126,0.4824
3.6135,0.4824
3.6144,0.4824
3.6153,0.4824
3.6162,0.4824
3.6171,0.4824
3.6179,0.4861
3.6188,0.4824
3.6197,0.4824
3.6206,0.4861
3.6215,0.4861
3.6224,0.4824
3.6232,0.4824
3.6242,0.4861
3.6250,0.4824
3.6259,0.4824
3.6268,0.4824
3.6277,0.4824
3.6285,0.4824
3.6294,0.4824
3.6303,0.4861
3.6312,0.4824
3.6320,0.4824
3.6329,0.4787
3.6337,0.4824
3.6346,0.4824
3.6355,0.4824
3.6364,0.4824
3.6372,0.4861
3.6381,0.4787
3.6390,0.4824
3.6399,0.4824
3.6408,0.4824
3.6417,0.4824
3.6425,0.4824
3.6434,0.4824
3.6443,0.4861
3.6452,0.4824
3.6460,0.4861
3.6469,0.4787
3.6477,0.4861
3.6485,0.4824
3.6495,0.4861
3.6503,0.4824
3.6512,0.4824
3.6520,0.4861
3.6528,0.4861
3.6537,0.4824
3.6545,0.4787
3.6554,0.4861
3.6563,0.4787
3.6572,0.4824
3.6580,0.4861
3.6588,0.4824
3.6597,0.4824
3.6606,0.4861
3.6615,0.4787
3.6624,0.4824
3.6634,0.4824
3.6642,0.4824
3.6651,0.4824
3.6660,0.4861
3.6669,0.4824
3.6678,0.4824
3.6687,0.4861
3.6695,0.4824
3.6703,0.4861
3.6712,0.4824
3.6720,0.4861
3.6729,0.4824
3.6737,0.4824
3.6746,0.4861
3.6756,0.4824
3.6764,0.4861
3.6773,0.4824
3.6782,0.4824
3.6790,0.4861
3.6798,0.4824
3.6807,0.4787
3.6816,0.4824
3.6824,0.4824
3.6833,0.4787
3.6843,0.4861
3.6851,0.4824
3.6860,0.4787
3.6869,0.4824
3.6880,0.4824
3.6889,0.4824
3.6900,0.4787
3.6911,0.4824
3.6922,0.4824
3.6935,0.4824
3.6947,0.4824
3.6956,0.4824
3.6966,0.4861
3.6976,0.4824
3.6987,0.4824
3.6996,0.4824
3.7006,0.4861
3.7016,0.4824
3.7026,0.4861
3.7036,0.4824
3.7045,0.4824
3.7055,0.4824
3.7065,0.4824
3.7075,0.4787
3.7084,0.4824
3.7094,0.4861
3.7104,0.4824
3.7113,0.4787
3.7124,0.4787
3.7133,0.4861
3.7141,0.4824
3.7150,0.4824
3.7160,0.4824
3.7170,0.4861
3.7183,0.4824
3.7195,0.4861
3.7206,0.4824
3.7216,0.4787
3.7226,0.4824
3.7236,0.4861
3.7246,0.4824
3.7256,0.4824
3.7267,0.4824
3.7279,0.4824
3.7289,0.4861
3.7298,0.4824
3.7307,0.4824
3.7317,0.4824
3.7327,0.4824
3.7336,0.4861
3.7346,0.4861
3.7355,0.4824
3.7365,0.4824
3.7374,0.4824
3.7384,0.4787
3.7395,0.4824
3.7404,0.4824
3.7413,0.4861
3.7423,0.4824
3.7432,0.4787
3.7441,0.4824
3.7451,0.4861
3.7460,0.4824
3.7469,0.4824
3.7479,0.4861
3.7489,0.4861
3.7498,0.4787
3.7508,0.4861
3.7517,0.4824
3.7526,0.4824
3.7536,0.4824
3.7545,0.4824
3.7554,0.4861
3.7564,0.4861
3.7574,0.4824
3.7584,0.4824
3.7594,0.4824
3.7604,0.4824
3.7615,0.4824
3.7626,0.4861
3.7734,0.4824
3.7744,0.4824
3.7765,0.4861
3.7779,0.4824
3.7791,0.4824
3.7803,0.4824
3.7815,0.4824
3.7824,0.4824
3.7834,0.4824
3.7843,0.4861
3.7852,0.4824
3.7862,0.4861
3.7871,0.4824
3.7880,0.4787
3.7889,0.4824
3.7898,0.4787
3.7907,0.4824
3.7917,0.4861
3.7926,0.4787
3.7935,0.4824
3.7944,0.4824
3.7954,0.4824
3.7963,0.4824
3.7972,0.4824
3.7982,0.4824
3.7992,0.4824
3.8002,0.4824
3.8012,0.4824
3.8021,0.4824
3.8030,0.4787
3.8040,0.4861
3.8049,0.4824
3.8058,0.4787
3.8068,0.4824
3.8080,0.4824
3.8090,0.4824
3.8099,0.4824
3.8109,0.4861
3.8118,0.4824
3.8146,0.4861
3.8160,0.4824
3.8173,0.4824
3.8183,0.4861
3.8192,0.4861
3.8201,0.4861
3.8210,0.4824
3.8220,0.4824
3.8229,0.4824
3.8238,0.4824
3.8247,0.4824
3.8257,0.4824
3.8266,0.4787
3.8275,0.4824
3.8285,0.4824
3.8294,0.4824
3.8304,0.4824
3.8313,0.4824
3.8322,0.4824
3.8332,0.4824
3.8341,0.4861
3.8350,0.4861
3.8359,0.4824
3.8368,0.4824
3.8378,0.4861
3.8387,0.4861
3.8397,0.4824
3.8406,0.4824
3.8415,0.4824
3.8424,0.4824
3.8433,0.4787
3.8443,0.4824
3.8452,0.4824
3.8462,0.4824
3.8471,0.4824
3.8480,0.4861
3.8489,0.4824
3.8499,0.4824
3.8508,0.4824
3.8517,0.4824
3.8527,0.4824
3.8536,0.4824
3.8545,0.4824
3.8555,0.4824
3.8564,0.4824
3.8573,0.4787
3.8583,0.4824
3.8592,0.4824
3.8601,0.4824
3.8610,0.4824
3.8620,0.4824
3.8629,0.4824
3.8638,0.4824
3.8648,0.4824
3.8657,0.4824
3.8666,0.4824
3.8676,0.4861
3.8685,0.4824
3.8695,0.4824
3.8704,0.4824
3.8714,0.4824
3.8723,0.4861
3.8732,0.4861
3.8742,0.4824
3.8751,0.4824
3.8760,0.4824
3.8770,0.4824
3.8779,0.4824
3.8788,0.4861
3.8798,0.4824
3.8807,0.4824
3.8816,0.4824
3.8826,0.4824
3.8835,0.4787
3.8845,0.4824
3.8854,0.4787
3.8863,0.4787
3.8872,0.4824
3.8881,0.4824
3.8891,0.4861
3.8901,0.4787
3.8910,0.4861
3.8919,0.4824
3.8929,0.4824
3.8938,0.4824
3.8947,0.4824
3.8956,0.4787
3.8966,0.4824
3.8975,0.4824
3.8984,0.4861
3.8994,0.4861
3.9003,0.4861
3.9012,0.4787
3.9022,0.4824
3.9032,0.4824
3.9041,0.4787
3.9050,0.4824
3.9059,0.4824
3.9069,0.4787
3.9078,0.4824
3.9087,0.4861
3.9097,0.4824
3.9106,0.4861
3.9115,0.4824
3.9125,0.4824
3.9134,0.4787
3.9143,0.4824
3.9153,0.4861
3.9162,0.4824
3.9171,0.4824
3.9181,0.4824
3.9190,0.4824
3.9199,0.4787
3.9209,0.4824
3.9218,0.4824
3.9228,0.4861
3.9237,0.4861
3.9246,0.4787
3.9256,0.4824
3.9265,0.4824
3.9275,0.4787
3.9284,0.4824
3.9295,0.4861
3.9304,0.4824
3.9313,0.4824
3.9322,0.4824
3.9332,0.4824
3.9341,0.4824
3.9351,0.4824
3.9360,0.4824
3.9369,0.4824
3.9379,0.4824
3.9388,0.4861
3.9398,0.4861
3.9407,0.4824
3.9416,0.4824
3.9426,0.4824
3.9435,0.4824
3.9444,0.4824
3.9454,0.4787
3.9463,0.4824
3.9472,0.4824
3.9482,0.4824
3.9491,0.4824
3.9500,0.4824
3.9510,0.4787
3.9519,0.4824
3.9529,0.4824
3.9538,0.4824
3.9548,0.4861
3.9557,0.4824
3.9567,0.4861
3.9578,0.4824
3.9588,0.4824
3.9598,0.4824
3.9608,0.4824
3.9619,0.4787
3.9630,0.4861
3.9641,0.4824
3.9652,0.4824
3.9663,0.4824
3.9674,0.4824
3.9685,0.4824
3.9695,0.4824
3.9706,0.4861
3.9717,0.4824
3.9727,0.4824
3.9737,0.4787
3.9747,0.4824
3.9789,0.4824
3.9800,0.4824
3.9811,0.4824
3.9822,0.4824
3.9832,0.4824
3.9843,0.4824
3.9853,0.4824
3.9863,0.4824
3.9873,0.4824
3.9883,0.4824
3.9893,0.4861
3.9903,0.4824
3.9913,0.4824
3.9922,0.4824
3.9931,0.4787
3.9940,0.4824
3.9950,0.4861
3.9959,0.4861
3.9969,0.4824
3.9978,0.4861
3.9988,0.4824
4.0000,0.4787
4.0010,0.4787
4.0020,0.4787
4.0030,0.4824
4.0039,0.4824
4.0048,0.4861
4.0088,0.4824
4.0096,0.4824
4.0104,0.4824
4.0113,0.4824
4.0121,0.4824
4.0129,0.4824
4.0137,0.4824
4.0145,0.4824
4.0153,0.4787
4.0162,0.4824
4.0170,0.4861
4.0179,0.4824
4.0188,0.4787
4.0196,0.4824
4.0206,0.4824
4.0215,0.4824
4.0224,0.4824
4.0233,0.4824
4.0241,0.4824
4.0250,0.4824
4.0260,0.4861
4.0269,0.4787
4.0278,0.4824
4.0288,0.4824
4.0297,0.4824
4.0305,0.4824
4.0314,0.4824
4.0324,0.4824
4.0332,0.4861
4.0341,0.4824
4.0349,0.4861
4.0358,0.4861
4.0367,0.4824
4.0375,0.4787
4.0384,0.4861
4.0393,0.4824
4.0403,0.4861
4.0412,0.4861
4.0420,0.4824
4.0429,0.4824
4.0438,0.4861
4.0447,0.4787
4.0457,0.4824
4.0466,0.4824
4.0474,0.4861
4.0483,0.4824
4.0493,0.4861
4.0503,0.4824
4.0512,0.4787
4.0521,0.4824
4.0530,0.4861
4.0540,0.4824
4.0549,0.4824
4.0558,0.4824
4.0568,0.4824
4.0577,0.4824
4.0586,0.4861
4.0595,0.4787
4.0604,0.4824
4.0614,0.4824
4.0623,0.4824
4.0632,0.4824
4.0641,0.4824
4.0650,0.4824
4.0659,0.4824
4.0668,0.4824
4.0677,0.4861
4.0686,0.4824
4.0696,0.4824
4.0705,0.4824
4.0714,0.4824
4.0724,0.4787
4.0733,0.4861
4.0742,0.4824
4.0751,0.4824
4.0761,0.4861
4.0770,0.4787
4.0779,0.4787
4.0788,0.4861
4.0797,0.4861
4.0805,0.4861
4.0814,0.4824
4.0823,0.4861
4.0832,0.4861
4.0842,0.4824
4.0851,0.4861
4.0860,0.4824
4.0869,0.4861
4.0878,0.4824
4.0887,0.4824
4.0896,0.4824
4.0905,0.4824
4.0914,0.4824
4.0923,0.4824
4.0932,0.4861
4.0941,0.4824
4.0950,0.4824
4.0959,0.4824
4.0971,0.4824
4.0982,0.4824
4.0994,0.4824
4.1007,0.4824
4.1020,0.4824
4.1029,0.4861
4.1039,0.4824
4.1049,0.4824
4.1059,0.4824
4.1069,0.4824
4.1079,0.4824
4.1089,0.4824
4.1099,0.4861
4.1109,0.4824
4.1119,0.4824
4.1129,0.4824
4.1139,0.4824
4.1149,0.4824
4.1159,0.4824
4.1169,0.4824
4.1179,0.4824
4.1189,0.4824
4.1199,0.4824
4.1209,0.4824
4.1220,0.4824
4.1230,0.4824
4.1241,0.4824
4.1252,0.4824
4.1262,0.4824
4.1271,0.4824
4.1281,0.4824
4.1292,0.4824
4.1301,0.4824
4.1311,0.4787
4.1322,0.4824
4.1334,0.4824
4.1347,0.4861
4.1357,0.4824
4.1368,0.4824
4.1379,0.4861
4.1390,0.4861
4.1401,0.4861
4.1411,0.4861
4.1422,0.4787
4.1432,0.4861
4.1443,0.4824
4.1454,0.4824
4.1464,0.4861
4.1475,0.4861
4.1487,0.4824
4.1497,0.4861
4.1507,0.4824
4.1517,0.4824
4.1528,0.4824
4.1538,0.4861
4.1549,0.4787
4.1559,0.4824
4.1568,0.4824
4.1578,0.4787
4.1588,0.4824
4.1598,0.4824
4.1608,0.4824
4.1617,0.4824
4.1627,0.4824
4.1637,0.4824
4.1646,0.4824
4.1656,0.4824
4.1666,0.4824
4.1676,0.4824
4.1686,0.4824
4.1696,0.4787
4.1705,0.4787
4.1715,0.4824
4.1725,0.4861
4.1736,0.4824
4.1746,0.4824
4.1757,0.4824
4.1767,0.4861
4.1778,0.4787
4.1788,0.4824
4.1799,0.4824
4.1809,0.4824
4.1820,0.4824
4.1830,0.4824
4.1841,0.4824
4.1851,0.4861
4.1861,0.4861
4.1959,0.4824
4.1969,0.4824
4.1982,0.4824
4.1997,0.4824
4.2012,0.4824
4.2025,0.4861
4.2038,0.4824
4.2050,0.4861
4.2061,0.4824
4.2071,0.4787
4.2081,0.4824
4.2090,0.4824
4.2101,0.4824
4.2111,0.4824
4.2121,0.4824
4.2131,0.4824
4.2142,0.4861
4.2151,0.4824
4.2160,0.4824
4.2170,0.4824
4.2181,0.4824
4.2191,0.4824
4.2201,0.4824
4.2212,0.4861
4.2228,0.4824
4.2248,0.4824
4.2262,0.4824
4.2276,0.4824
4.2287,0.4861
4.2297,0.4787
4.2307,0.4787
4.2317,0.4824
4.2326,0.4824
4.2336,0.4824
4.2345,0.4824
4.2355,0.4824
4.2364,0.4824
4.2374,0.4824
4.2383,0.4861
4.2393,0.4824
4.2403,0.4824
4.2412,0.4861
4.2422,0.4824
4.2432,0.4824
4.2441,0.4824
4.2450,0.4787
4.2460,0.4824
4.2470,0.4824
4.2479,0.4824
4.2489,0.4787
4.2498,0.4824
4.2507,0.4824
4.2517,0.4824
4.2526,0.4824
4.2536,0.4861
4.2545,0.4824
4.2555,0.4824
4.2565,0.4787
4.2575,0.4824
4.2584,0.4824
4.2594,0.4824
4.2604,0.4824
4.2614,0.4861
4.2623,0.4824
4.2632,0.4824
4.2642,0.4861
4.2651,0.4824
4.2661,0.4824
4.2671,0.4824
4.2680,0.4824
4.2690,0.4824
4.2699,0.4824
