Время[с],Напряжение[В]
22.5504,1.0502
22.5519,1.0502
22.5535,1.0539
22.5550,1.0502
22.5566,1.0465
22.5581,1.0502
22.5597,1.0502
22.5613,1.0465
22.5628,1.0502
22.5644,1.0539
22.5660,1.0502
22.5675,1.0502
22.5690,1.0502
22.5707,1.0465
22.5723,1.0539
22.5738,1.0502
22.5754,1.0502
22.5770,1.0502
22.5785,1.0539
22.5802,1.0502
22.5818,1.0502
22.5834,1.0502
22.5851,1.0539
22.5867,1.0502
22.5883,1.0502
22.5899,1.0539
22.5914,1.0465
22.5930,1.0502
22.5946,1.0539
22.5961,1.0502
22.5977,1.0502
22.5992,1.0502
22.6008,1.0502
22.6023,1.0539
22.6038,1.0539
22.6055,1.0576
22.6071,1.0502
22.6087,1.0539
22.6103,1.0539
22.6119,1.0539
22.6134,1.0502
22.6151,1.0502
22.6166,1.0502
22.6183,1.0539
22.6200,1.0465
22.6218,1.0539
22.6239,1.0539
22.6261,1.0502
22.6278,1.0539
22.6296,1.0502
22.6314,1.0539
22.6331,1.0502
22.6348,1.0502
22.6365,1.0539
22.6384,1.0539
22.6401,1.0539
22.6418,1.0539
22.6433,1.0502
22.6449,1.0539
22.6465,1.0539
22.6480,1.0539
22.6500,1.0539
22.6516,1.0539
22.6537,1.0539
22.6555,1.0502
22.6572,1.0539
22.6589,1.0539
22.6607,1.0539
22.6622,1.0539
22.6638,1.0539
22.6655,1.0502
22.6671,1.0502
22.6688,1.0539
22.6706,1.0539
22.6723,1.0502
22.6740,1.0539
22.6757,1.0539
22.6774,1.0539
22.6791,1.0539
22.6809,1.0502
22.6826,1.0502
22.6845,1.0539
22.6862,1.0576
22.6880,1.0502
22.6904,1.0502
22.6921,1.0502
22.6940,1.0502
22.6960,1.0539
22.6978,1.0539
22.6995,1.0502
22.7012,1.0576
22.7033,1.0576
22.7054,1.0539
22.7075,1.0539
22.7094,1.0539
22.7109,1.0576
22.7125,1.0539
22.7141,1.0539
22.7156,1.0539
22.7172,1.0539
22.7187,1.0539
22.7203,1.0502
22.7218,1.0502
22.7235,1.0502
22.7250,1.0502
22.7265,1.0539
22.7281,1.0502
22.7297,1.0502
22.7314,1.0539
22.7329,1.0539
22.7345,1.0539
22.7362,1.0465
22.7377,1.0465
22.7396,1.0502
22.7414,1.0502
22.7431,1.0539
22.7448,1.0539
22.7466,1.0502
22.7484,1.0502
22.7502,1.0465
22.7527,1.0502
22.7544,1.0539
22.7561,1.0502
22.7577,1.0502
22.7592,1.0502
22.7608,1.0465
22.7624,1.0502
22.7639,1.0502
22.7655,1.0502
22.7671,1.0502
22.7686,1.0502
22.7702,1.0502
22.7722,1.0465
22.7739,1.0502
22.7756,1.0502
22.7772,1.0502
22.7788,1.0539
22.7803,1.0465
22.7818,1.0465
22.7833,1.0502
22.7848,1.0539
22.7863,1.0539
22.7878,1.0502
22.7893,1.0465
22.7911,1.0502
22.7927,1.0465
22.7943,1.0465
22.7959,1.0502
22.7974,1.0502
22.7989,1.0502
22.8006,1.0502
22.8022,1.0502
22.8037,1.0465
22.8053,1.0465
22.8069,1.0428
22.8085,1.0502
22.8101,1.0502
22.8117,1.0502
22.8133,1.0465
22.8148,1.0465
22.8163,1.0465
22.8179,1.0502
22.8194,1.0465
22.8210,1.0502
22.8225,1.0502
22.8242,1.0465
22.8258,1.0502
22.8274,1.0502
22.8289,1.0465
22.8306,1.0465
22.8322,1.0465
22.8338,1.0465
22.8354,1.0465
22.8370,1.0428
22.8385,1.0502
22.8402,1.0465
22.8418,1.0502
22.8434,1.0465
22.8450,1.0428
22.8466,1.0465
22.8481,1.0465
22.8498,1.0502
22.8514,1.0465
22.8534,1.0428
22.8551,1.0428
22.8567,1.0465
22.8584,1.0465
22.8600,1.0502
22.8616,1.0465
22.8632,1.0465
22.8649,1.0428
22.8664,1.0465
22.8680,1.0428
22.8696,1.0428
22.8711,1.0428
22.8727,1.0428
22.8744,1.0502
22.8760,1.0465
22.8776,1.0465
22.8792,1.0465
22.8809,1.0465
22.8825,1.0465
22.8841,1.0428
22.8857,1.0465
22.8873,1.0465
22.8889,1.0465
22.8906,1.0391
22.8922,1.0502
22.8938,1.0391
22.8954,1.0391
22.8970,1.0465
22.8986,1.0428
22.9003,1.0465
22.9020,1.0428
22.9042,1.0465
22.9060,1.0465
22.9083,1.0465
22.9102,1.0465
22.9118,1.0465
22.9135,1.0428
22.9152,1.0465
22.9169,1.0391
22.9186,1.0428
22.9203,1.0465
22.9219,1.0465
22.9235,1.0465
22.9251,1.0465
22.9267,1.0428
22.9283,1.0465
22.9299,1.0465
22.9315,1.0465
22.9332,1.0465
22.9348,1.0428
22.9370,1.0428
22.9387,1.0465
22.9407,1.0502
22.9428,1.0465
22.9447,1.0465
22.9466,1.0428
22.9485,1.0428
22.9503,1.0428
22.9521,1.0428
22.9539,1.0465
22.9557,1.0465
22.9577,1.0428
22.9594,1.0391
22.9611,1.0428
22.9628,1.0465
22.9645,1.0391
22.9662,1.0428
22.9679,1.0465
22.9697,1.0465
22.9714,1.0465
22.9731,1.0465
22.9748,1.0391
22.9766,1.0428
22.9783,1.0465
22.9800,1.0428
22.9818,1.0428
22.9836,1.0428
22.9853,1.0428
22.9871,1.0428
22.9888,1.0391
22.9907,1.0428
22.9927,1.0428
22.9943,1.0391
22.9961,1.0465
22.9981,1.0428
23.0003,1.0428
23.0020,1.0428
23.0043,1.0428
23.0063,1.0428
23.0087,1.0391
23.0104,1.0428
23.0121,1.0428
23.0144,1.0391
23.0166,1.0465
23.0186,1.0428
23.0204,1.0465
23.0221,1.0465
23.0238,1.0391
23.0255,1.0428
23.0272,1.0428
23.0288,1.0428
23.0305,1.0391
23.0322,1.0428
23.0339,1.0391
23.0356,1.0391
23.0373,1.0391
23.0408,1.0465
23.0429,1.0428
23.0446,1.0391
23.0462,1.0428
23.0478,1.0391
23.0493,1.0391
23.0510,1.0391
23.0525,1.0428
23.0540,1.0391
23.0556,1.0428
23.0573,1.0391
23.0588,1.0428
23.0605,1.0391
23.0620,1.0391
23.0636,1.0428
23.0651,1.0428
23.0667,1.0391
23.0682,1.0391
23.0698,1.0428
23.0713,1.0391
23.0728,1.0428
23.0744,1.0428
23.0759,1.0428
23.0775,1.0391
23.0790,1.0391
23.0806,1.0428
23.0821,1.0428
23.0837,1.0391
23.0852,1.0391
23.0867,1.0428
23.0883,1.0428
23.0898,1.0465
23.0914,1.0428
23.0929,1.0391
23.0945,1.0391
23.0960,1.0391
23.0975,1.0391
23.0991,1.0391
23.1008,1.0391
23.1024,1.0391
23.1040,1.0391
23.1055,1.0354
23.1071,1.0391
23.1087,1.0391
23.1104,1.0391
23.1119,1.0428
23.1134,1.0354
23.1150,1.0391
23.1165,1.0428
23.1181,1.0391
23.1196,1.0391
23.1211,1.0391
23.1227,1.0391
23.1243,1.0391
23.1258,1.0391
23.1274,1.0391
23.1289,1.0391
23.1305,1.0391
23.1321,1.0391
23.1337,1.0354
23.1353,1.0391
23.1370,1.0391
23.1387,1.0391
23.1402,1.0428
23.1419,1.0428
23.1435,1.0391
23.1451,1.0391
23.1466,1.0354
23.1482,1.0391
23.1498,1.0391
23.1513,1.0391
23.1529,1.0391
23.1544,1.0428
23.1560,1.0354
23.1576,1.0391
23.1592,1.0391
23.1609,1.0391
23.1625,1.0391
23.1640,1.0391
23.1656,1.0391
23.1671,1.0391
23.1687,1.0391
23.1703,1.0391
23.1719,1.0391
23.1734,1.0391
23.1751,1.0354
23.1767,1.0316
23.1782,1.0391
23.1798,1.0354
23.1814,1.0354
23.1830,1.0391
23.1845,1.0354
23.1861,1.0391
23.1877,1.0354
23.1893,1.0316
23.1910,1.0391
23.1927,1.0391
23.1944,1.0354
23.1959,1.0391
23.1975,1.0391
23.1991,1.0316
23.2008,1.0391
23.2025,1.0391
23.2042,1.0354
23.2059,1.0391
23.2075,1.0354
23.2091,1.0391
23.2109,1.0354
23.2125,1.0391
23.2141,1.0316
23.2158,1.0354
23.2173,1.0391
23.2189,1.0354
23.2206,1.0391
23.2221,1.0354
23.2237,1.0354
23.2253,1.0316
23.2269,1.0354
23.2285,1.0391
23.2301,1.0391
23.2317,1.0391
23.2333,1.0354
23.2349,1.0391
23.2364,1.0391
23.2380,1.0354
23.2396,1.0354
23.2413,1.0354
23.2429,1.0354
23.2446,1.0354
23.2463,1.0391
23.2480,1.0354
23.2496,1.0354
23.2515,1.0354
23.2533,1.0391
23.2551,1.0354
23.2569,1.0316
23.2588,1.0391
23.2607,1.0354
23.2627,1.0354
23.2644,1.0354
23.2661,1.0391
23.2677,1.0391
23.2693,1.0354
23.2709,1.0354
23.2725,1.0354
23.2741,1.0354
23.2761,1.0354
23.2780,1.0391
23.2797,1.0354
23.2813,1.0354
23.2829,1.0354
23.2896,1.0316
23.2912,1.0316
23.2927,1.0354
23.2942,1.0354
23.2958,1.0354
23.2974,1.0316
23.2990,1.0354
23.3006,1.0354
23.3021,1.0354
23.3037,1.0354
23.3054,1.0316
23.3070,1.0316
23.3087,1.0354
23.3104,1.0354
23.3120,1.0316
23.3137,1.0316
23.3153,1.0316
23.3169,1.0354
23.3185,1.0316
23.3202,1.0354
23.3218,1.0354
23.3234,1.0354
23.3249,1.0354
23.3265,1.0391
23.3281,1.0316
23.3297,1.0316
23.3313,1.0354
23.3329,1.0354
23.3345,1.0354
23.3360,1.0354
23.3376,1.0316
23.3392,1.0316
23.3408,1.0316
23.3424,1.0354
23.3440,1.0354
23.3455,1.0354
23.3471,1.0354
23.3487,1.0354
23.3503,1.0279
23.3519,1.0354
23.3535,1.0354
23.3551,1.0316
23.3567,1.0316
23.3584,1.0279
23.3599,1.0354
23.3616,1.0316
23.3632,1.0316
23.3648,1.0354
23.3664,1.0316
23.3680,1.0316
23.3697,1.0354
23.3714,1.0354
23.3731,1.0316
23.3748,1.0354
23.3765,1.0354
23.3782,1.0316
23.3798,1.0316
23.3815,1.0354
23.3831,1.0316
23.3847,1.0279
23.3863,1.0354
23.3881,1.0316
23.3896,1.0316
23.3912,1.0354
23.3928,1.0316
23.3944,1.0354
23.3961,1.0354
23.3977,1.0354
23.3996,1.0316
23.4013,1.0354
23.4030,1.0316
23.4046,1.0316
23.4064,1.0316
23.4083,1.0354
23.4104,1.0354
23.4121,1.0316
23.4138,1.0316
23.4155,1.0354
23.4173,1.0354
23.4189,1.0316
23.4206,1.0316
23.4223,1.0354
23.4240,1.0316
23.4257,1.0354
23.4275,1.0354
23.4292,1.0354
23.4308,1.0316
23.4326,1.0354
23.4343,1.0354
23.4359,1.0354
23.4375,1.0279
23.4391,1.0316
23.4409,1.0316
23.4425,1.0354
23.4442,1.0316
23.4462,1.0354
23.4483,1.0316
23.4502,1.0316
23.4521,1.0354
23.4538,1.0316
23.4556,1.0354
23.4572,1.0354
23.4589,1.0354
23.4606,1.0354
23.4622,1.0354
23.4639,1.0316
23.4656,1.0354
23.4673,1.0354
23.4690,1.0354
23.4708,1.0354
23.4724,1.0354
23.4741,1.0316
23.4758,1.0354
23.4775,1.0354
23.4792,1.0316
23.4811,1.0354
23.4830,1.0391
23.4849,1.0354
23.4960,1.0316
23.4982,1.0354
23.5097,1.0354
23.5115,1.0354
23.5132,1.0354
23.5150,1.0354
23.5166,1.0279
23.5182,1.0391
23.5197,1.0354
23.5213,1.0354
23.5229,1.0354
23.5246,1.0354
23.5262,1.0354
23.5277,1.0354
23.5293,1.0354
23.5310,1.0316
23.5325,1.0354
23.5341,1.0354
23.5356,1.0354
23.5371,1.0354
23.5387,1.0354
23.5404,1.0354
23.5420,1.0354
23.5436,1.0354
23.5452,1.0354
23.5469,1.0354
23.5486,1.0354
23.5503,1.0316
23.5526,1.0354
23.5549,1.0354
23.5566,1.0316
23.5582,1.0316
23.5598,1.0316
23.5615,1.0316
23.5631,1.0354
23.5647,1.0316
23.5662,1.0316
23.5677,1.0354
23.5693,1.0354
23.5710,1.0354
23.5725,1.0316
23.5742,1.0316
23.5758,1.0316
23.5773,1.0316
23.5789,1.0354
23.5806,1.0316
23.5821,1.0316
23.5837,1.0316
23.5853,1.0316
23.5869,1.0316
23.5885,1.0354
23.5901,1.0354
23.5916,1.0316
23.5932,1.0316
23.5948,1.0316
23.5963,1.0316
23.5979,1.0316
23.5995,1.0316
23.6011,1.0316
23.6026,1.0279
23.6042,1.0279
23.6057,1.0279
23.6073,1.0316
23.6088,1.0316
23.6105,1.0316
23.6121,1.0242
23.6136,1.0242
23.6152,1.0316
23.6167,1.0279
23.6183,1.0279
23.6199,1.0316
23.6214,1.0316
23.6230,1.0279
23.6246,1.0279
23.6262,1.0242
23.6278,1.0316
23.6293,1.0279
23.6309,1.0316
23.6325,1.0316
23.6341,1.0242
23.6356,1.0279
23.6372,1.0316
23.6388,1.0316
23.6404,1.0279
23.6420,1.0279
23.6436,1.0279
23.6451,1.0279
23.6467,1.0316
23.6483,1.0316
23.6498,1.0279
23.6514,1.0279
23.6530,1.0279
23.6546,1.0279
23.6562,1.0316
23.6577,1.0316
23.6593,1.0279
23.6610,1.0316
23.6625,1.0279
23.6641,1.0316
23.6657,1.0279
23.6673,1.0242
23.6688,1.0316
23.6705,1.0316
23.6721,1.0279
23.6738,1.0279
23.6754,1.0242
23.6771,1.0242
23.6787,1.0279
23.6803,1.0242
23.6819,1.0279
23.6837,1.0279
23.6855,1.0242
23.6873,1.0279
23.6891,1.0242
23.6909,1.0242
23.6927,1.0279
23.6948,1.0242
23.6969,1.0279
23.6990,1.0279
23.7011,1.0279
23.7031,1.0279
23.7049,1.0316
23.7067,1.0279
23.7085,1.0316
23.7115,1.0242
23.7132,1.0242
23.7149,1.0279
23.7168,1.0279
23.7187,1.0279
23.7205,1.0279
23.7221,1.0316
23.7291,1.0279
23.7309,1.0316
23.7324,1.0316
23.7339,1.0279
23.7355,1.0205
23.7371,1.0279
23.7387,1.0316
23.7404,1.0279
23.7421,1.0279
23.7437,1.0279
23.7453,1.0279
23.7469,1.0279
23.7485,1.0279
23.7503,1.0279
23.7519,1.0279
23.7536,1.0242
23.7552,1.0279
23.7569,1.0242
23.7585,1.0242
23.7601,1.0279
23.7617,1.0242
23.7633,1.0279
23.7649,1.0279
23.7665,1.0279
23.7681,1.0279
23.7698,1.0242
23.7714,1.0242
23.7730,1.0279
23.7746,1.0242
23.7762,1.0242
23.7778,1.0279
23.7794,1.0279
23.7810,1.0316
23.7826,1.0279
23.7843,1.0242
23.7858,1.0279
23.7874,1.0242
23.7891,1.0279
23.7907,1.0242
23.7923,1.0168
23.7940,1.0242
23.7955,1.0242
23.7972,1.0279
23.7988,1.0242
23.8004,1.0242
23.8020,1.0279
23.8036,1.0279
23.8052,1.0279
23.8068,1.0279
23.8084,1.0242
23.8100,1.0242
23.8116,1.0242
23.8133,1.0205
23.8149,1.0242
23.8165,1.0242
23.8183,1.0205
23.8199,1.0242
23.8215,1.0242
23.8232,1.0205
23.8247,1.0242
23.8264,1.0242
23.8281,1.0205
23.8297,1.0242
23.8313,1.0205
23.8329,1.0279
23.8345,1.0242
23.8362,1.0205
23.8378,1.0242
23.8394,1.0242
23.8411,1.0242
23.8427,1.0279
23.8446,1.0242
23.8464,1.0242
23.8486,1.0279
23.8510,1.0279
23.8528,1.0242
23.8544,1.0242
23.8561,1.0242
23.8578,1.0242
23.8595,1.0205
23.8612,1.0205
23.8629,1.0242
23.8646,1.0205
23.8662,1.0242
23.8679,1.0242
23.8711,1.0279
23.8729,1.0242
23.8747,1.0242
23.8764,1.0279
23.8785,1.0242
23.8805,1.0242
23.8824,1.0242
23.8843,1.0242
23.8861,1.0242
23.8880,1.0242
23.8899,1.0242
23.8916,1.0205
23.8932,1.0242
23.8948,1.0242
23.8965,1.0242
23.8981,1.0242
23.8998,1.0242
23.9016,1.0205
23.9033,1.0242
23.9050,1.0205
23.9067,1.0168
23.9084,1.0205
23.9101,1.0242
23.9119,1.0205
23.9136,1.0205
23.9154,1.0242
23.9172,1.0205
23.9189,1.0205
23.9206,1.0168
23.9223,1.0242
23.9240,1.0242
23.9256,1.0205
23.9274,1.0242
23.9291,1.0242
23.9309,1.0242
23.9336,1.0242
23.9354,1.0242
23.9371,1.0205
23.9388,1.0242
23.9408,1.0242
23.9426,1.0205
23.9444,1.0205
23.9461,1.0242
23.9478,1.0242
23.9499,1.0242
23.9519,1.0242
23.9536,1.0168
23.9556,1.0205
23.9575,1.0205
23.9601,1.0205
23.9622,1.0242
23.9645,1.0205
23.9662,1.0205
23.9679,1.0205
23.9695,1.0168
23.9712,1.0205
23.9729,1.0205
23.9746,1.0168
23.9764,1.0205
23.9781,1.0205
23.9799,1.0242
23.9816,1.0168
23.9835,1.0205
23.9860,1.0205
23.9880,1.0205
23.9897,1.0205
23.9914,1.0205
23.9930,1.0205
23.9947,1.0205
23.9964,1.0205
23.9980,1.0205
23.9997,1.0205
24.0013,1.0242
24.0029,1.0205
24.0045,1.0205
24.0061,1.0205
24.0077,1.0205
24.0095,1.0205
24.0111,1.0205
24.0127,1.0205
24.0144,1.0205
24.0160,1.0205
24.0176,1.0242
24.0192,1.0205
24.0209,1.0242
24.0226,1.0205
24.0242,1.0205
24.0258,1.0205
24.0275,1.0205
24.0291,1.0205
24.0308,1.0168
24.0323,1.0168
24.0340,1.0168
24.0356,1.0205
24.0372,1.0168
24.0389,1.0205
24.0405,1.0205
24.0421,1.0168
24.0438,1.0205
24.0454,1.0205
24.0470,1.0168
24.0487,1.0168
24.0504,1.0205
24.0519,1.0205
24.0536,1.0205
24.0552,1.0168
24.0568,1.0205
24.0584,1.0205
24.0601,1.0168
24.0617,1.0168
24.0634,1.0168
24.0649,1.0168
24.0666,1.0168
24.0682,1.0168
24.0698,1.0205
24.0714,1.0168
24.0731,1.0131
24.0747,1.0168
24.0763,1.0168
24.0781,1.0168
24.0798,1.0205
24.0816,1.0205
24.0834,1.0168
24.0851,1.0131
24.0868,1.0205
24.0884,1.0168
24.0900,1.0168
24.0916,1.0168
24.0933,1.0205
24.0950,1.0131
24.0966,1.0168
24.0982,1.0168
24.0999,1.0205
24.1015,1.0205
24.1031,1.0168
24.1048,1.0168
24.1064,1.0131
24.1081,1.0205
24.1099,1.0168
24.1116,1.0205
24.1133,1.0168
24.1150,1.0131
24.1167,1.0205
24.1184,1.0168
24.1201,1.0168
24.1218,1.0168
24.1235,1.0168
24.1252,1.0168
24.1269,1.0168
24.1286,1.0131
24.1303,1.0168
24.1319,1.0205
24.1336,1.0168
24.1352,1.0168
24.1368,1.0168
24.1384,1.0168
24.1401,1.0168
24.1418,1.0168
24.1434,1.0205
24.1450,1.0168
24.1467,1.0168
24.1483,1.0168
24.1499,1.0205
24.1515,1.0168
24.1532,1.0168
24.1548,1.0205
24.1564,1.0168
24.1581,1.0205
24.1598,1.0168
24.1615,1.0205
24.1631,1.0168
24.1647,1.0205
24.1663,1.0205
24.1680,1.0168
24.1696,1.0168
24.1712,1.0168
24.1729,1.0205
24.1745,1.0205
24.1763,1.0205
24.1779,1.0205
24.1795,1.0242
24.1812,1.0168
24.1829,1.0205
24.1846,1.0205
24.1863,1.0205
24.1881,1.0205
24.1898,1.0168
24.1915,1.0205
24.1934,1.0205
24.1954,1.0205
24.1973,1.0168
24.1993,1.0205
24.2012,1.0205
24.2030,1.0168
24.2097,1.0205
24.2113,1.0205
24.2131,1.0205
24.2148,1.0205
24.2165,1.0205
24.2182,1.0205
24.2200,1.0205
24.2217,1.0205
24.2234,1.0205
24.2252,1.0242
24.2269,1.0205
24.2286,1.0205
24.2304,1.0205
24.2320,1.0205
24.2337,1.0205
24.2357,1.0205
24.2374,1.0205
24.2391,1.0205
24.2408,1.0205
24.2424,1.0205
24.2440,1.0205
24.2456,1.0205
24.2471,1.0205
24.2486,1.0205
24.2506,1.0168
24.2522,1.0205
24.2538,1.0205
24.2554,1.0242
24.2570,1.0205
24.2586,1.0205
24.2603,1.0205
24.2629,1.0205
24.2645,1.0205
24.2661,1.0242
24.2676,1.0205
24.2692,1.0205
24.2709,1.0168
24.2724,1.0205
24.2741,1.0205
24.2757,1.0205
24.2773,1.0205
24.2789,1.0168
24.2806,1.0205
24.2822,1.0168
24.2839,1.0205
24.2855,1.0168
24.2871,1.0168
24.2916,1.0168
24.2933,1.0131
24.2950,1.0168
24.2966,1.0205
24.2983,1.0131
24.2999,1.0205
24.3015,1.0131
24.3032,1.0168
24.3047,1.0242
24.3064,1.0131
24.3080,1.0205
24.3096,1.0168
24.3112,1.0168
24.3128,1.0168
24.3145,1.0168
24.3162,1.0168
24.3179,1.0131
24.3196,1.0168
24.3212,1.0131
24.3228,1.0168
24.3244,1.0168
24.3261,1.0168
24.3278,1.0168
24.3295,1.0131
24.3311,1.0168
24.3328,1.0131
24.3344,1.0094
24.3360,1.0131
24.3377,1.0168
24.3394,1.0205
24.3410,1.0131
24.3427,1.0168
24.3443,1.0168
24.3460,1.0205
24.3476,1.0131
24.3492,1.0168
24.3510,1.0131
24.3526,1.0094
24.3542,1.0168
24.3558,1.0168
24.3574,1.0131
24.3590,1.0094
24.3607,1.0168
24.3622,1.0131
24.3639,1.0168
24.3654,1.0168
24.3671,1.0131
24.3687,1.0131
24.3704,1.0131
24.3722,1.0168
24.3742,1.0168
24.3763,1.0131
24.3783,1.0131
24.3806,1.0131
24.3855,1.0131
24.3872,1.0131
24.3890,1.0168
24.3909,1.0168
24.3926,1.0131
24.3944,1.0131
24.3961,1.0094
24.3979,1.0131
24.3996,1.0094
24.4014,1.0094
24.4032,1.0094
24.4050,1.0131
24.4067,1.0094
24.4084,1.0131
24.4108,1.0131
24.4131,1.0131
24.4149,1.0094
24.4167,1.0131
24.4186,1.0131
24.4205,1.0131
24.4223,1.0131
24.4240,1.0131
24.4259,1.0131
24.4279,1.0131
24.4298,1.0168
24.4316,1.0131
24.4333,1.0094
24.4351,1.0131
24.4368,1.0057
24.4385,1.0131
24.4404,1.0131
24.4422,1.0094
24.4441,1.0131
24.4459,1.0094
24.4477,1.0131
24.4497,1.0131
24.4514,1.0131
24.4532,1.0094
24.4551,1.0131
24.4571,1.0131
24.4590,1.0131
24.4610,1.0131
24.4630,1.0094
24.4650,1.0131
24.4673,1.0131
24.4695,1.0094
24.4711,1.0168
24.4728,1.0131
24.4748,1.0131
24.4766,1.0094
24.4792,1.0094
24.4816,1.0131
24.4837,1.0131
24.4855,1.0131
24.4871,1.0131
24.4890,1.0094
24.4909,1.0094
24.4928,1.0131
24.4947,1.0131
24.4966,1.0094
24.4984,1.0131
24.5002,1.0094
24.5019,1.0131
24.5035,1.0057
24.5052,1.0094
24.5070,1.0131
24.5088,1.0094
24.5106,1.0094
24.5128,1.0131
24.5147,1.0094
24.5166,1.0131
24.5184,1.0094
24.5202,1.0131
24.5229,1.0094
24.5246,1.0094
24.5262,1.0094
24.5278,1.0131
24.5295,1.0094
24.5311,1.0094
24.5327,1.0131
24.5353,1.0094
24.5369,1.0094
24.5386,1.0094
24.5404,1.0094
24.5420,1.0094
24.5438,1.0094
24.5455,1.0094
24.5471,1.0057
24.5487,1.0057
24.5504,1.0131
24.5521,1.0131
24.5537,1.0094
24.5554,1.0094
24.5572,1.0094
24.5588,1.0057
24.5606,1.0131
24.5622,1.0094
24.5638,1.0094
24.5654,1.0094
24.5671,1.0131
24.5688,1.0094
24.5706,1.0094
24.5723,1.0057
24.5740,1.0131
24.5757,1.0020
24.5773,1.0094
24.5791,1.0094
24.5809,1.0131
24.5825,1.0094
24.5841,1.0057
24.5858,1.0057
24.5874,1.0094
24.5890,1.0094
24.5907,1.0094
24.5924,1.0094
24.5941,1.0094
24.5958,1.0094
24.5974,1.0057
24.5990,1.0131
24.6006,1.0094
24.6022,1.0094
24.6038,1.0094
24.6056,1.0020
24.6072,1.0057
24.6089,1.0094
24.6105,1.0094
24.6121,1.0094
24.6137,1.0057
24.6153,1.0094
24.6169,1.0057
24.6187,1.0094
24.6204,1.0094
24.6220,1.0057
24.6236,1.0057
24.6253,1.0094
24.6269,1.0057
24.6285,1.0057
24.6301,1.0020
24.6317,1.0057
24.6335,1.0020
24.6352,1.0094
24.6369,1.0057
24.6385,1.0020
24.6401,1.0094
24.6418,1.0094
24.6434,1.0094
24.6453,1.0094
24.6474,1.0094
24.6493,1.0094
24.6516,1.0057
24.6537,1.0057
24.6596,1.0057
24.6614,1.0057
24.6631,1.0057
24.6649,1.0057
24.6667,1.0057
24.6684,1.0020
24.6702,1.0094
24.6719,1.0094
24.6736,1.0020
24.6754,1.0057
24.6771,1.0057
24.6789,1.0057
24.6806,1.0057
24.6822,1.0057
24.6839,1.0057
24.6857,1.0057
24.6879,1.0057
24.6902,1.0057
24.6922,1.0057
24.6943,1.0094
24.6961,1.0057
24.6979,1.0020
24.6998,1.0094
24.7015,1.0094
24.7032,1.0020
24.7052,1.0057
24.7071,1.0094
24.7091,1.0057
24.7110,1.0057
24.7128,1.0057
24.7147,1.0057
24.7165,1.0057
24.7183,1.0057
24.7296,1.0094
24.7313,1.0020
24.7332,1.0020
24.7351,1.0057
24.7369,1.0057
24.7387,1.0057
24.7405,1.0057
24.7423,1.0094
24.7443,1.0020
24.7464,1.0057
24.7482,1.0057
24.7516,1.0057
24.7539,1.0020
24.7559,1.0057
24.7576,1.0057
24.7593,1.0057
24.7610,1.0020
24.7628,1.0020
24.7645,1.0057
24.7663,1.0020
24.7682,1.0057
24.7702,1.0057
24.7721,1.0057
24.7740,1.0057
24.7758,1.0057
24.7778,1.0020
24.7796,1.0057
24.7814,1.0057
24.7830,1.0020
24.7847,1.0020
24.7863,1.0020
24.7880,1.0057
24.7913,1.0057
24.7930,1.0057
24.7947,1.0020
24.7963,1.0020
24.7979,1.0020
24.7995,1.0020
24.8010,1.0057
24.8026,1.0057
24.8041,1.0020
24.8057,1.0057
24.8073,0.9982
24.8089,1.0020
24.8105,0.9945
24.8121,1.0020
24.8137,1.0020
24.8153,1.0057
24.8170,1.0057
24.8186,1.0020
24.8202,1.0020
24.8218,1.0057
24.8234,1.0020
24.8250,1.0057
24.8266,1.0057
24.8282,1.0057
24.8298,1.0057
24.8314,1.0057
24.8330,1.0057
24.8346,1.0057
24.8362,1.0020
24.8378,1.0057
24.8394,1.0020
24.8411,1.0057
24.8427,1.0057
24.8442,1.0057
24.8459,1.0094
24.8475,1.0057
24.8491,1.0057
24.8507,1.0057
24.8523,1.0057
24.8539,1.0020
24.8554,1.0020
24.8570,1.0057
24.8586,1.0020
24.8602,1.0020
24.8619,1.0057
24.8635,1.0057
24.8651,1.0020
24.8666,1.0020
24.8682,1.0057
24.8697,1.0057
24.8713,1.0057
24.8729,1.0057
24.8746,1.0057
24.8761,1.0020
24.8777,1.0020
24.8794,1.0057
24.8810,1.0057
24.8826,1.0057
24.8843,1.0057
24.8859,1.0020
24.8875,1.0094
24.8891,1.0057
24.8907,1.0020
24.8924,1.0057
24.8940,1.0020
24.8956,1.0020
24.8972,1.0057
24.8988,1.0057
24.9005,1.0057
24.9021,1.0057
24.9037,1.0094
24.9053,1.0057
24.9069,1.0057
24.9085,1.0057
24.9102,1.0057
24.9118,1.0057
24.9135,1.0057
24.9151,1.0094
24.9167,1.0057
24.9183,1.0057
24.9200,1.0020
24.9215,1.0057
24.9231,1.0057
24.9248,1.0057
24.9264,1.0020
24.9280,1.0057
24.9322,1.0020
24.9338,1.0057
24.9357,1.0057
24.9379,1.0057
24.9399,1.0057
24.9421,1.0094
24.9439,1.0057
24.9455,1.0057
24.9472,1.0094
24.9489,1.0020
24.9507,1.0057
24.9525,1.0057
24.9542,1.0057
24.9560,1.0057
24.9578,1.0057
24.9595,1.0057
24.9613,1.0057
24.9629,1.0057
24.9646,1.0057
24.9663,1.0057
24.9680,1.0020
24.9697,1.0057
24.9719,1.0057
24.9742,1.0057
24.9761,1.0057
24.9780,1.0057
24.9799,1.0057
