Время[с],Напряжение[В]
25.0434,1.0502
25.0454,1.0502
25.0472,1.0539
25.0491,1.0502
25.0513,1.0465
25.0539,1.0539
25.0557,1.0502
25.0586,1.0502
25.0607,1.0539
25.0632,1.0465
25.0652,1.0502
25.0669,1.0502
25.0686,1.0502
25.0703,1.0502
25.0720,1.0502
25.0737,1.0465
25.0753,1.0502
25.0770,1.0502
25.0786,1.0465
25.0804,1.0502
25.0822,1.0465
25.0839,1.0539
25.0856,1.0465
25.0873,1.0465
25.0891,1.0502
25.0909,1.0502
25.0926,1.0539
25.0942,1.0502
25.0960,1.0502
25.0979,1.0502
25.1004,1.0465
25.1032,1.0502
25.1050,1.0465
25.1067,1.0502
25.1087,1.0502
25.1103,1.0502
25.1120,1.0465
25.1137,1.0502
25.1153,1.0502
25.1170,1.0502
25.1186,1.0465
25.1203,1.0502
25.1219,1.0502
25.1236,1.0502
25.1253,1.0428
25.1269,1.0465
25.1286,1.0502
25.1302,1.0428
25.1319,1.0465
25.1335,1.0465
25.1352,1.0465
25.1369,1.0465
25.1385,1.0465
25.1402,1.0428
25.1418,1.0502
25.1434,1.0465
25.1451,1.0465
25.1467,1.0502
25.1484,1.0428
25.1501,1.0465
25.1517,1.0465
25.1533,1.0465
25.1550,1.0465
25.1567,1.0428
25.1583,1.0465
25.1600,1.0502
25.1617,1.0465
25.1634,1.0465
25.1652,1.0465
25.1670,1.0465
25.1687,1.0502
25.1705,1.0465
25.1722,1.0465
25.1740,1.0428
25.1757,1.0465
25.1775,1.0465
25.1792,1.0465
25.1808,1.0465
25.1825,1.0465
25.1842,1.0465
25.1859,1.0465
25.1875,1.0428
25.1892,1.0502
25.1908,1.0465
25.1924,1.0428
25.1940,1.0428
25.1956,1.0465
25.1972,1.0465
25.1989,1.0428
25.2005,1.0465
25.2021,1.0428
25.2037,1.0428
25.2053,1.0428
25.2070,1.0428
25.2087,1.0465
25.2103,1.0428
25.2119,1.0465
25.2136,1.0428
25.2152,1.0428
25.2168,1.0428
25.2184,1.0465
25.2201,1.0465
25.2217,1.0428
25.2233,1.0465
25.2249,1.0428
25.2265,1.0465
25.2282,1.0428
25.2298,1.0465
25.2314,1.0465
25.2330,1.0428
25.2347,1.0465
25.2363,1.0428
25.2379,1.0428
25.2396,1.0465
25.2412,1.0391
25.2428,1.0465
25.2444,1.0391
25.2460,1.0428
25.2477,1.0428
25.2493,1.0391
25.2509,1.0465
25.2525,1.0428
25.2542,1.0465
25.2558,1.0465
25.2575,1.0428
25.2591,1.0428
25.2608,1.0428
25.2624,1.0465
25.2641,1.0428
25.2658,1.0391
25.2676,1.0428
25.2694,1.0428
25.2712,1.0465
25.2730,1.0428
25.2748,1.0465
25.2768,1.0428
25.2789,1.0428
25.2810,1.0428
25.2831,1.0428
25.2852,1.0428
25.2870,1.0428
25.2887,1.0428
25.2904,1.0428
25.2921,1.0428
25.2939,1.0465
25.2956,1.0465
25.2975,1.0428
25.2996,1.0465
25.3013,1.0428
25.3029,1.0465
25.3044,1.0465
25.3060,1.0465
25.3077,1.0465
25.3092,1.0465
25.3107,1.0465
25.3124,1.0465
25.3139,1.0502
25.3156,1.0465
25.3172,1.0502
25.3188,1.0502
25.3205,1.0465
25.3222,1.0465
25.3238,1.0465
25.3254,1.0465
25.3271,1.0502
25.3287,1.0502
25.3303,1.0502
25.3319,1.0502
25.3335,1.0539
25.3352,1.0465
25.3370,1.0539
25.3386,1.0539
25.3402,1.0539
25.3418,1.0576
25.3433,1.0576
25.3449,1.0539
25.3466,1.0539
25.3482,1.0576
25.3497,1.0576
25.3514,1.0539
25.3530,1.0576
25.3546,1.0502
25.3563,1.0502
25.3579,1.0539
25.3595,1.0539
25.3611,1.0539
25.3627,1.0576
25.3644,1.0539
25.3660,1.0576
25.3676,1.0539
25.3692,1.0576
25.3709,1.0576
25.3725,1.0576
25.3741,1.0576
25.3757,1.0576
25.3775,1.0576
25.3793,1.0576
25.3810,1.0576
25.3827,1.0576
25.3844,1.0576
25.3862,1.0576
25.3880,1.0576
25.3897,1.0576
25.3913,1.0539
25.3929,1.0502
25.3945,1.0576
25.3961,1.0539
25.3978,1.0539
25.3994,1.0576
25.4010,1.0576
25.4027,1.0576
25.4044,1.0576
25.4060,1.0539
25.4076,1.0576
25.4092,1.0539
25.4109,1.0502
25.4125,1.0539
25.4140,1.0576
25.4156,1.0539
25.4174,1.0539
25.4192,1.0576
25.4213,1.0613
25.4235,1.0576
25.4261,1.0576
25.4279,1.0576
25.4297,1.0539
25.4314,1.0539
25.4331,1.0539
25.4349,1.0539
25.4366,1.0576
25.4384,1.0576
25.4402,1.0539
25.4419,1.0576
25.4436,1.0539
25.4452,1.0539
25.4469,1.0502
25.4487,1.0539
25.4504,1.0539
25.4522,1.0502
25.4540,1.0539
25.4558,1.0539
25.4578,1.0539
25.4598,1.0539
25.4616,1.0539
25.4634,1.0539
25.4653,1.0502
25.4671,1.0539
25.4690,1.0539
25.4708,1.0539
25.4728,1.0539
25.4746,1.0539
25.4764,1.0576
25.4781,1.0539
25.4799,1.0539
25.4816,1.0502
25.4834,1.0539
25.4853,1.0539
25.4874,1.0502
25.4892,1.0502
25.4911,1.0502
25.4929,1.0502
25.4947,1.0502
25.4966,1.0502
25.4990,1.0465
25.5024,1.0502
25.5044,1.0502
25.5068,1.0502
25.5093,1.0465
25.5113,1.0502
25.5130,1.0465
25.5146,1.0502
25.5163,1.0465
25.5180,1.0465
25.5197,1.0465
25.5213,1.0465
25.5229,1.0502
25.5245,1.0465
25.5261,1.0428
25.5278,1.0465
25.5294,1.0502
25.5309,1.0465
25.5326,1.0465
25.5342,1.0465
25.5358,1.0465
25.5374,1.0428
25.5391,1.0465
25.5407,1.0465
25.5423,1.0465
25.5440,1.0465
25.5455,1.0465
25.5473,1.0465
25.5491,1.0428
25.5508,1.0465
25.5525,1.0465
25.5542,1.0465
25.5559,1.0465
25.5577,1.0428
25.5601,1.0428
25.5625,1.0502
25.5644,1.0391
25.5661,1.0428
25.5677,1.0428
25.5694,1.0428
25.5711,1.0465
25.5727,1.0502
25.5743,1.0391
25.5760,1.0502
25.5776,1.0391
25.5792,1.0428
25.5809,1.0391
25.5825,1.0428
25.5842,1.0465
25.5860,1.0428
25.5877,1.0391
25.5895,1.0428
25.5913,1.0428
25.5929,1.0428
25.5946,1.0428
25.5963,1.0428
25.5981,1.0465
25.5998,1.0465
25.6014,1.0428
25.6031,1.0465
25.6047,1.0428
25.6064,1.0391
25.6082,1.0428
25.6098,1.0428
25.6115,1.0428
25.6132,1.0428
25.6148,1.0465
25.6165,1.0391
25.6183,1.0428
25.6199,1.0465
25.6217,1.0428
25.6233,1.0428
25.6250,1.0428
25.6268,1.0428
25.6287,1.0391
25.6305,1.0391
25.6323,1.0391
25.6341,1.0428
25.6359,1.0391
25.6376,1.0465
25.6394,1.0428
25.6411,1.0428
25.6429,1.0391
25.6446,1.0428
25.6464,1.0391
25.6483,1.0428
25.6500,1.0428
25.6516,1.0428
25.6533,1.0428
25.6550,1.0428
25.6568,1.0391
25.6586,1.0391
25.6603,1.0428
25.6620,1.0428
25.6637,1.0428
25.6654,1.0428
25.6671,1.0391
25.6689,1.0391
25.6706,1.0428
25.6723,1.0391
25.6740,1.0391
25.6757,1.0391
25.6872,1.0428
25.6890,1.0354
25.6907,1.0391
25.6924,1.0428
25.6943,1.0391
25.6960,1.0391
25.6977,1.0391
25.6995,1.0354
25.7012,1.0354
25.7029,1.0354
25.7046,1.0354
25.7063,1.0391
25.7081,1.0391
25.7098,1.0391
25.7115,1.0354
25.7133,1.0354
25.7150,1.0354
25.7167,1.0354
25.7184,1.0391
25.7201,1.0316
25.7218,1.0354
25.7236,1.0354
25.7254,1.0354
25.7272,1.0354
25.7288,1.0354
25.7306,1.0354
25.7323,1.0354
25.7340,1.0279
25.7357,1.0354
25.7375,1.0354
25.7392,1.0354
25.7410,1.0354
25.7428,1.0354
25.7445,1.0316
25.7462,1.0354
25.7480,1.0354
25.7497,1.0354
25.7514,1.0354
25.7531,1.0354
25.7548,1.0354
25.7565,1.0354
25.7582,1.0354
25.7599,1.0354
25.7615,1.0354
25.7633,1.0354
25.7651,1.0316
25.7669,1.0354
25.7686,1.0279
25.7703,1.0316
25.7720,1.0354
25.7737,1.0354
25.7753,1.0354
25.7770,1.0354
25.7787,1.0354
25.7803,1.0354
25.7820,1.0354
25.7839,1.0354
25.7855,1.0354
25.7873,1.0279
25.7889,1.0316
25.7906,1.0354
25.7924,1.0316
25.7940,1.0316
25.7956,1.0354
25.7973,1.0316
25.7989,1.0316
25.8005,1.0316
25.8021,1.0354
25.8038,1.0316
25.8055,1.0316
25.8071,1.0354
25.8088,1.0316
25.8105,1.0354
25.8122,1.0316
25.8138,1.0316
25.8154,1.0316
25.8170,1.0354
25.8187,1.0354
25.8203,1.0316
25.8220,1.0354
25.8237,1.0354
25.8254,1.0354
25.8271,1.0354
25.8287,1.0354
25.8304,1.0354
25.8320,1.0354
25.8336,1.0354
25.8353,1.0354
25.8370,1.0316
25.8387,1.0354
25.8404,1.0428
25.8421,1.0428
25.8437,1.0391
25.8454,1.0391
25.8471,1.0391
25.8487,1.0391
25.8504,1.0391
25.8521,1.0428
25.8538,1.0428
25.8554,1.0428
25.8571,1.0428
25.8587,1.0428
25.8604,1.0428
25.8621,1.0465
25.8637,1.0391
25.8654,1.0465
25.8671,1.0502
25.8771,1.0465
25.8788,1.0502
25.8804,1.0465
25.8822,1.0465
25.8839,1.0465
25.8856,1.0465
25.8873,1.0502
25.8891,1.0502
25.8908,1.0465
25.8925,1.0465
25.8942,1.0502
25.8959,1.0502
25.8976,1.0502
25.8993,1.0502
25.9010,1.0465
25.9026,1.0502
25.9044,1.0502
25.9062,1.0465
25.9080,1.0465
25.9098,1.0502
25.9115,1.0465
25.9132,1.0502
25.9149,1.0502
25.9166,1.0502
25.9184,1.0465
25.9201,1.0539
25.9218,1.0502
25.9236,1.0465
25.9253,1.0465
25.9272,1.0465
25.9289,1.0502
25.9306,1.0465
25.9324,1.0502
25.9342,1.0502
25.9359,1.0465
25.9379,1.0502
25.9399,1.0502
25.9417,1.0502
25.9435,1.0502
25.9451,1.0539
25.9467,1.0465
25.9484,1.0502
25.9500,1.0465
25.9516,1.0502
25.9532,1.0502
25.9548,1.0502
25.9564,1.0539
25.9581,1.0539
25.9597,1.0539
25.9613,1.0539
25.9630,1.0465
25.9646,1.0502
25.9662,1.0539
25.9679,1.0502
25.9695,1.0502
25.9712,1.0502
25.9729,1.0502
25.9746,1.0465
25.9762,1.0502
25.9779,1.0502
25.9795,1.0502
25.9811,1.0465
25.9827,1.0502
25.9843,1.0502
25.9859,1.0465
25.9971,1.0502
25.9987,1.0502
26.0003,1.0502
26.0020,1.0502
26.0037,1.0428
26.0054,1.0502
26.0071,1.0465
26.0088,1.0428
26.0104,1.0502
26.0121,1.0428
26.0136,1.0502
26.0153,1.0465
26.0170,1.0465
26.0186,1.0428
26.0203,1.0428
26.0219,1.0465
26.0235,1.0428
26.0252,1.0465
26.0268,1.0428
26.0285,1.0465
26.0302,1.0465
26.0319,1.0428
26.0335,1.0428
26.0352,1.0428
26.0368,1.0465
26.0384,1.0465
26.0401,1.0391
26.0417,1.0428
26.0434,1.0428
26.0451,1.0465
26.0467,1.0428
26.0483,1.0428
26.0500,1.0428
26.0516,1.0391
26.0533,1.0428
26.0549,1.0428
26.0566,1.0428
26.0584,1.0391
26.0600,1.0428
26.0616,1.0428
26.0632,1.0391
26.0648,1.0391
26.0665,1.0391
26.0682,1.0391
26.0698,1.0428
26.0715,1.0428
26.0731,1.0354
26.0747,1.0391
26.0764,1.0428
26.0781,1.0428
26.0797,1.0391
26.0813,1.0428
26.0829,1.0391
26.0846,1.0391
26.0862,1.0391
26.0879,1.0428
26.0900,1.0316
26.0922,1.0391
26.0939,1.0391
26.0955,1.0391
26.0971,1.0354
26.0988,1.0391
26.1004,1.0428
26.1021,1.0354
26.1038,1.0391
26.1055,1.0391
26.1072,1.0391
26.1088,1.0391
26.1105,1.0354
26.1121,1.0354
26.1138,1.0391
26.1154,1.0354
26.1172,1.0354
26.1190,1.0391
26.1207,1.0391
26.1224,1.0354
26.1242,1.0354
26.1258,1.0316
26.1275,1.0354
26.1294,1.0354
26.1315,1.0391
26.1334,1.0354
26.1352,1.0316
26.1371,1.0354
26.1389,1.0391
26.1407,1.0354
26.1427,1.0354
26.1444,1.0354
26.1461,1.0354
26.1479,1.0354
26.1497,1.0316
26.1516,1.0354
26.1535,1.0354
26.1555,1.0354
26.1577,1.0354
26.1595,1.0354
26.1613,1.0391
26.1633,1.0354
26.1651,1.0354
26.1674,1.0316
26.1699,1.0316
26.1718,1.0354
26.1738,1.0316
26.1763,1.0354
26.1786,1.0354
26.1806,1.0354
26.1823,1.0354
26.1840,1.0354
26.1856,1.0316
26.1873,1.0279
26.1889,1.0354
26.1906,1.0354
26.1922,1.0316
26.1938,1.0316
26.1955,1.0316
26.1971,1.0316
26.1987,1.0316
26.2004,1.0279
26.2023,1.0316
26.2041,1.0316
26.2058,1.0316
26.2075,1.0316
26.2091,1.0316
26.2107,1.0316
26.2125,1.0279
26.2142,1.0354
26.2159,1.0316
26.2177,1.0279
26.2194,1.0279
26.2212,1.0279
26.2229,1.0354
26.2273,1.0242
26.2290,1.0316
26.2309,1.0316
26.2327,1.0279
26.2345,1.0316
26.2363,1.0316
26.2381,1.0279
26.2398,1.0279
26.2415,1.0279
26.2432,1.0316
26.2448,1.0316
26.2465,1.0316
26.2522,1.0242
26.2540,1.0316
26.2558,1.0279
26.2575,1.0242
26.2592,1.0279
26.2612,1.0316
26.2630,1.0316
26.2648,1.0279
26.2665,1.0279
26.2685,1.0316
26.2703,1.0279
26.2722,1.0316
26.2740,1.0316
26.2761,1.0279
26.2780,1.0279
26.2799,1.0242
26.2816,1.0205
26.2834,1.0279
26.2851,1.0205
26.2869,1.0279
26.2886,1.0242
26.2904,1.0279
26.2921,1.0279
26.2938,1.0279
26.2955,1.0242
26.2973,1.0279
26.2990,1.0279
26.3007,1.0279
26.3025,1.0242
26.3044,1.0242
26.3061,1.0279
26.3079,1.0242
26.3103,1.0242
26.3126,1.0242
26.3143,1.0205
26.3161,1.0242
26.3178,1.0242
26.3196,1.0242
26.3213,1.0279
26.3230,1.0279
26.3247,1.0242
26.3265,1.0279
26.3283,1.0279
26.3300,1.0279
26.3317,1.0242
26.3335,1.0279
26.3353,1.0279
26.3370,1.0242
26.3388,1.0242
26.3404,1.0279
26.3421,1.0279
26.3438,1.0242
26.3455,1.0242
26.3472,1.0242
26.3489,1.0242
26.3507,1.0242
26.3523,1.0242
26.3541,1.0279
26.3558,1.0242
26.3575,1.0279
26.3593,1.0279
26.3610,1.0242
26.3627,1.0242
26.3644,1.0279
26.3661,1.0279
26.3678,1.0316
26.3695,1.0279
26.3711,1.0279
26.3729,1.0316
26.3745,1.0279
26.3762,1.0279
26.3779,1.0279
26.3796,1.0242
26.3813,1.0316
26.3829,1.0279
26.3846,1.0316
26.3863,1.0316
26.3880,1.0354
26.3897,1.0316
26.3913,1.0354
26.3930,1.0354
26.3946,1.0316
26.3963,1.0391
26.3980,1.0354
26.3998,1.0354
26.4015,1.0354
26.4032,1.0354
26.4050,1.0354
26.4067,1.0391
26.4087,1.0354
26.4107,1.0354
26.4127,1.0316
26.4148,1.0354
26.4166,1.0428
26.4185,1.0316
26.4202,1.0391
26.4220,1.0391
26.4237,1.0391
26.4254,1.0391
26.4272,1.0391
26.4290,1.0391
26.4307,1.0354
26.4327,1.0391
26.4345,1.0428
26.4362,1.0391
26.4380,1.0428
26.4396,1.0428
26.4413,1.0428
26.4429,1.0354
26.4445,1.0391
26.4462,1.0354
26.4479,1.0391
26.4495,1.0428
26.4512,1.0391
26.4528,1.0391
26.4545,1.0428
26.4561,1.0391
26.4578,1.0428
26.4595,1.0391
26.4612,1.0391
26.4628,1.0428
26.4644,1.0428
26.4660,1.0391
26.4677,1.0428
26.4693,1.0428
26.4709,1.0391
26.4726,1.0428
26.4742,1.0428
26.4759,1.0428
26.4775,1.0428
26.4791,1.0428
26.4807,1.0428
26.4823,1.0391
26.4840,1.0391
26.4856,1.0391
26.4872,1.0354
26.4889,1.0391
26.4907,1.0428
26.4923,1.0428
26.4940,1.0428
26.4957,1.0428
26.4974,1.0428
26.4990,1.0428
26.5007,1.0428
26.5023,1.0428
26.5040,1.0391
26.5056,1.0391
26.5074,1.0428
26.5091,1.0391
26.5108,1.0391
26.5126,1.0428
26.5143,1.0428
26.5160,1.0391
26.5178,1.0428
26.5194,1.0428
26.5211,1.0391
26.5228,1.0428
26.5245,1.0428
26.5261,1.0391
26.5277,1.0354
26.5294,1.0391
26.5311,1.0391
26.5327,1.0428
26.5344,1.0391
26.5361,1.0391
26.5378,1.0391
26.5395,1.0391
26.5411,1.0391
26.5427,1.0354
26.5444,1.0391
26.5461,1.0391
26.5478,1.0391
26.5494,1.0354
26.5511,1.0391
26.5527,1.0354
26.5543,1.0354
26.5560,1.0391
26.5577,1.0391
26.5593,1.0316
26.5610,1.0354
26.5626,1.0354
26.5647,1.0316
26.5667,1.0354
26.5688,1.0316
26.5734,1.0316
26.5752,1.0279
26.5771,1.0279
26.5790,1.0354
26.5808,1.0316
26.5827,1.0354
26.5845,1.0316
26.5887,1.0354
26.5905,1.0316
26.5922,1.0316
26.5940,1.0316
26.5957,1.0279
26.5975,1.0316
26.5993,1.0316
26.6012,1.0279
26.6030,1.0316
26.6048,1.0316
26.6066,1.0279
26.6085,1.0316
26.6103,1.0316
26.6121,1.0279
26.6139,1.0316
26.6156,1.0279
26.6174,1.0279
26.6194,1.0316
26.6213,1.0242
26.6231,1.0316
26.6249,1.0354
26.6267,1.0316
26.6286,1.0316
26.6304,1.0316
26.6323,1.0316
26.6341,1.0279
26.6361,1.0316
26.6471,1.0316
26.6490,1.0316
26.6508,1.0316
26.6528,1.0354
26.6547,1.0316
26.6566,1.0279
26.6586,1.0279
26.6604,1.0316
26.6627,1.0316
26.6650,1.0316
26.6671,1.0279
26.6689,1.0316
26.6710,1.0316
26.6736,1.0279
26.6758,1.0316
26.6777,1.0354
26.6794,1.0316
26.6811,1.0279
26.6829,1.0316
26.6846,1.0279
26.6864,1.0316
26.6883,1.0316
26.6901,1.0279
26.6919,1.0279
26.6939,1.0316
26.6963,1.0316
26.6985,1.0279
26.7002,1.0279
26.7019,1.0316
26.7036,1.0316
26.7054,1.0316
26.7072,1.0279
26.7089,1.0279
26.7106,1.0279
26.7123,1.0316
26.7140,1.0316
26.7157,1.0316
26.7174,1.0316
26.7191,1.0316
26.7208,1.0316
26.7225,1.0279
26.7242,1.0279
26.7259,1.0316
26.7276,1.0316
26.7293,1.0279
26.7310,1.0242
26.7326,1.0316
26.7343,1.0316
26.7361,1.0279
26.7378,1.0316
26.7395,1.0279
26.7412,1.0242
26.7428,1.0316
26.7445,1.0316
26.7462,1.0279
26.7479,1.0316
26.7497,1.0242
26.7514,1.0279
26.7531,1.0279
26.7547,1.0279
26.7564,1.0279
26.7581,1.0279
26.7598,1.0279
26.7615,1.0242
26.7632,1.0316
26.7649,1.0279
26.7666,1.0279
26.7683,1.0279
26.7700,1.0279
26.7717,1.0316
26.7734,1.0316
26.7751,1.0316
26.7768,1.0316
26.7785,1.0242
26.7803,1.0242
26.7820,1.0279
26.7837,1.0242
26.7854,1.0316
26.7872,1.0316
26.7890,1.0279
26.7908,1.0279
26.7926,1.0316
26.7945,1.0242
26.7963,1.0316
26.7981,1.0279
26.8027,1.0316
26.8046,1.0279
26.8064,1.0279
26.8083,1.0242
26.8101,1.0316
26.8119,1.0316
26.8136,1.0242
26.8155,1.0242
26.8175,1.0279
26.8196,1.0279
26.8216,1.0242
26.8236,1.0279
26.8257,1.0279
26.8276,1.0316
26.8293,1.0242
26.8310,1.0316
26.8328,1.0279
26.8347,1.0242
26.8365,1.0279
26.8386,1.0279
26.8403,1.0279
26.8420,1.0242
26.8437,1.0279
26.8453,1.0316
26.8470,1.0279
26.8487,1.0279
26.8503,1.0279
26.8519,1.0279
26.8536,1.0242
26.8553,1.0242
26.8570,1.0242
26.8587,1.0279
26.8603,1.0205
26.8620,1.0316
26.8637,1.0242
26.8654,1.0316
26.8671,1.0242
26.8688,1.0279
26.8706,1.0242
26.8723,1.0242
26.8741,1.0242
26.8758,1.0205
26.8776,1.0279
26.8793,1.0279
26.8812,1.0316
26.8829,1.0279
26.8846,1.0242
26.8863,1.0242
26.8881,1.0279
26.8897,1.0242
26.8915,1.0242
26.8932,1.0279
26.8948,1.0279
26.8965,1.0242
26.8982,1.0242
26.8999,1.0242
26.9016,1.0242
26.9032,1.0279
26.9049,1.0279
26.9065,1.0279
26.9082,1.0242
26.9099,1.0279
26.9115,1.0279
26.9132,1.0279
26.9148,1.0279
26.9166,1.0279
26.9183,1.0279
26.9200,1.0279
26.9217,1.0279
26.9234,1.0316
26.9251,1.0316
26.9268,1.0316
26.9285,1.0316
26.9302,1.0279
26.9319,1.0316
26.9336,1.0354
26.9353,1.0316
26.9371,1.0316
26.9388,1.0279
26.9405,1.0316
26.9422,1.0316
26.9439,1.0279
26.9456,1.0316
26.9472,1.0354
26.9489,1.0316
26.9506,1.0354
26.9523,1.0354
26.9540,1.0316
26.9556,1.0354
26.9573,1.0354
26.9589,1.0354
26.9609,1.0354
26.9626,1.0354
26.9646,1.0354
26.9666,1.0354
26.9690,1.0354
26.9709,1.0316
26.9727,1.0354
26.9745,1.0354
26.9764,1.0354
26.9783,1.0316
26.9801,1.0391
26.9819,1.0354
26.9837,1.0354
26.9855,1.0354
26.9872,1.0316
26.9891,1.0316
26.9909,1.0354
26.9929,1.0391
26.9952,1.0391
26.9983,1.0316
27.0005,1.0391
27.0025,1.0354
27.0046,1.0391
27.0067,1.0391
27.0086,1.0391
27.0104,1.0354
27.0121,1.0391
27.0139,1.0354
27.0157,1.0354
27.0174,1.0354
27.0192,1.0316
27.0211,1.0391
27.0229,1.0391
27.0248,1.0354
27.0267,1.0354
27.0286,1.0316
27.0305,1.0391
27.0323,1.0354
27.0342,1.0391
27.0362,1.0316
27.0385,1.0354
27.0405,1.0316
27.0422,1.0391
27.0444,1.0391
27.0470,1.0354
27.0493,1.0354
27.0514,1.0316
27.0532,1.0391
27.0553,1.0354
27.0570,1.0354
27.0588,1.0391
27.0604,1.0354
27.0621,1.0354
27.0638,1.0354
27.0655,1.0354
27.0672,1.0354
27.0689,1.0354
27.0707,1.0354
27.0726,1.0354
27.0744,1.0316
27.0762,1.0354
27.0779,1.0316
27.0797,1.0316
27.0819,1.0316
27.0852,1.0316
27.0870,1.0354
27.0890,1.0316
27.0917,1.0354
27.0938,1.0316
27.0955,1.0316
27.0972,1.0316
27.0989,1.0316
27.1006,1.0316
27.1023,1.0316
27.1041,1.0316
27.1060,1.0316
27.1078,1.0316
27.1095,1.0316
27.1173,1.0316
27.1192,1.0279
27.1210,1.0242
27.1228,1.0242
27.1246,1.0279
27.1264,1.0316
27.1281,1.0279
27.1298,1.0279
27.1315,1.0279
27.1332,1.0242
27.1350,1.0242
27.1367,1.0279
27.1386,1.0316
27.1403,1.0316
27.1422,1.0279
27.1439,1.0279
27.1456,1.0279
27.1474,1.0279
27.1491,1.0279
27.1509,1.0279
27.1526,1.0279
27.1544,1.0279
27.1562,1.0242
27.1580,1.0279
27.1597,1.0279
27.1614,1.0279
27.1631,1.0242
27.1648,1.0242
27.1665,1.0279
27.1682,1.0242
27.1699,1.0242
27.1717,1.0279
27.1734,1.0242
27.1751,1.0279
27.1768,1.0242
27.1785,1.0242
27.1803,1.0242
27.1819,1.0242
27.1837,1.0279
27.1855,1.0242
27.1874,1.0279
27.1893,1.0242
27.1913,1.0242
27.1934,1.0279
27.1954,1.0242
27.1975,1.0279
27.1995,1.0242
27.2014,1.0242
27.2031,1.0242
27.2049,1.0279
27.2067,1.0242
27.2085,1.0242
27.2103,1.0279
27.2124,1.0205
27.2142,1.0279
27.2160,1.0242
27.2177,1.0242
27.2194,1.0205
27.2210,1.0205
27.2227,1.0205
27.2243,1.0205
27.2259,1.0242
27.2278,1.0205
27.2294,1.0242
27.2310,1.0242
27.2327,1.0205
27.2343,1.0205
27.2360,1.0205
27.2378,1.0205
27.2395,1.0205
27.2412,1.0242
27.2428,1.0205
27.2445,1.0205
27.2462,1.0242
27.2479,1.0242
27.2496,1.0205
27.2513,1.0205
27.2529,1.0242
27.2547,1.0205
27.2564,1.0242
27.2580,1.0242
27.2597,1.0242
27.2614,1.0205
27.2630,1.0205
27.2647,1.0242
27.2663,1.0242
27.2680,1.0168
27.2697,1.0205
27.2715,1.0242
27.2732,1.0205
27.2749,1.0205
27.2766,1.0168
27.2783,1.0168
27.2799,1.0242
27.2816,1.0205
27.2832,1.0205
27.2849,1.0205
27.2865,1.0205
27.2882,1.0168
27.2899,1.0205
27.2915,1.0205
27.2932,1.0168
27.2948,1.0205
27.2965,1.0168
27.2982,1.0205
27.2998,1.0205
27.3015,1.0205
27.3032,1.0168
27.3050,1.0131
27.3067,1.0168
27.3084,1.0168
27.3101,1.0168
27.3117,1.0168
27.3135,1.0168
27.3152,1.0168
27.3169,1.0168
27.3186,1.0131
27.3203,1.0168
27.3220,1.0168
27.3240,1.0094
27.3261,1.0168
27.3282,1.0168
27.3306,1.0168
27.3332,1.0168
27.3351,1.0168
27.3371,1.0131
27.3389,1.0131
27.3408,1.0131
27.3427,1.0131
27.3445,1.0131
27.3462,1.0094
27.3481,1.0168
27.3499,1.0168
27.3538,1.0131
27.3556,1.0168
27.3575,1.0168
27.3599,1.0168
27.3617,1.0168
27.3636,1.0131
27.3655,1.0131
27.3673,1.0131
27.3691,1.0168
27.3710,1.0094
27.3730,1.0131
27.3749,1.0094
27.3767,1.0131
27.3786,1.0094
27.3804,1.0168
27.3823,1.0131
27.3841,1.0131
27.3861,1.0094
27.3883,1.0131
27.3902,1.0131
27.3922,1.0131
27.3942,1.0131
27.3961,1.0131
27.3985,1.0131
27.4012,1.0131
27.4035,1.0094
27.4058,1.0131
27.4087,1.0131
27.4108,1.0168
27.4126,1.0131
27.4142,1.0131
27.4160,1.0131
27.4177,1.0131
27.4194,1.0094
27.4213,1.0094
27.4231,1.0131
27.4249,1.0094
27.4266,1.0131
27.4284,1.0131
27.4301,1.0131
27.4321,1.0094
27.4373,1.0094
27.4392,1.0094
27.4411,1.0131
27.4429,1.0057
27.4448,1.0131
27.4466,1.0057
27.4485,1.0131
27.4505,1.0094
27.4526,1.0131
27.4547,1.0094
27.4569,1.0131
27.4589,1.0131
27.4608,1.0131
27.4626,1.0168
27.4643,1.0094
27.4660,1.0131
27.4678,1.0168
27.4697,1.0131
27.4715,1.0131
27.4735,1.0168
27.4755,1.0131
27.4772,1.0168
27.4789,1.0168
27.4806,1.0168
27.4822,1.0168
27.4838,1.0131
27.4855,1.0131
27.4871,1.0205
27.4888,1.0205
27.4904,1.0205
27.4921,1.0205
27.4937,1.0205
27.4954,1.0205
27.4970,1.0205
27.4987,1.0205
27.5005,1.0205
27.5022,1.0242
27.5040,1.0205
27.5056,1.0168
27.5073,1.0205
27.5090,1.0205
27.5107,1.0205
27.5124,1.0205
27.5141,1.0205
27.5159,1.0205
27.5176,1.0205
27.5193,1.0205
27.5210,1.0205
27.5227,1.0205
27.5244,1.0205
27.5260,1.0242
27.5278,1.0242
27.5294,1.0205
27.5311,1.0205
27.5328,1.0205
27.5344,1.0242
27.5361,1.0205
27.5378,1.0205
27.5395,1.0168
27.5413,1.0242
27.5430,1.0205
27.5446,1.0242
27.5463,1.0205
27.5481,1.0205
27.5498,1.0205
27.5515,1.0242
27.5532,1.0242
27.5548,1.0205
27.5565,1.0205
27.5582,1.0205
27.5599,1.0242
27.5616,1.0205
